,efm,reaction,kcat,dq/dk,dlogq/dlogk
28,1319,R95,1.00e+02,6.64e-06,5.66e-04
29,1319,R70,9.95e+01,1.26e-06,1.06e-04
0,1323,R91,1.00e+02,4.16e-05,4.84e-03
1,1323,R55b,5.88e+01,1.62e-04,1.10e-02
2,1323,R55a,9.13e+01,1.69e-04,1.79e-02
3,1323,R22,3.59e+02,4.30e-06,1.79e-03
4,1323,R21,3.77e+01,2.31e-03,1.01e-01
5,1323,R27,7.81e+01,5.90e-03,5.35e-01
6,1323,RR9,1.32e+01,2.96e-03,4.55e-02
7,1323,R7rb,3.90e+02,4.35e-05,1.97e-02
8,1323,R24,1.08e+02,1.08e-05,1.35e-03
9,1323,R23r,3.26e+01,4.34e-05,1.64e-03
10,1323,R10c,1.10e+02,6.97e-06,8.91e-04
11,1323,R40,1.23e+02,4.15e-05,5.93e-03
12,1323,R14r,1.67e+01,1.32e-04,2.57e-03
13,1323,R2r,3.22e+02,1.76e-07,6.59e-05
14,1323,R27b,1.79e+02,3.90e-04,8.12e-02
15,1323,R7ra,2.33e+02,1.40e-04,3.78e-02
16,1323,R7rc,5.31e+01,9.29e-05,5.72e-03
17,1323,R13r,4.64e+01,6.95e-06,3.74e-04
18,1323,R61r,7.99e+01,6.79e-04,6.30e-02
19,1323,R10a,2.41e+02,3.50e-05,9.80e-03
20,1323,R1,1.04e+02,2.59e-04,3.12e-02
21,1323,R10b,4.10e+02,1.65e-05,7.85e-03
22,1323,R60,2.47e+02,2.82e-05,8.09e-03
23,1323,R93,9.97e+01,9.29e-06,1.07e-03
24,1323,R8r,2.11e+02,1.86e-05,4.54e-03
25,1323,R12r,1.36e+03,3.57e-08,5.65e-05
26,1323,R11r,1.34e+02,5.74e-07,8.93e-05
27,1323,R70,9.95e+01,1.74e-06,2.01e-04
0,1324,R22,3.59e+02,2.46e-06,1.80e-03
1,1324,R21,3.77e+01,7.55e-04,5.81e-02
2,1324,RR9,1.32e+01,3.47e-03,9.39e-02
3,1324,R7rb,3.90e+02,5.23e-05,4.17e-02
4,1324,R24,1.08e+02,3.16e-06,7.00e-04
5,1324,R23r,3.26e+01,3.79e-05,2.52e-03
6,1324,R10c,1.10e+02,3.27e-06,7.36e-04
7,1324,R40,1.23e+02,6.14e-05,1.55e-02
8,1324,R14r,1.67e+01,6.12e-05,2.09e-03
9,1324,R2r,3.22e+02,1.05e-07,6.89e-05
10,1324,R28r,2.82e+02,4.98e-06,2.87e-03
11,1324,R27b,1.79e+02,4.28e-05,1.57e-02
12,1324,R7ra,2.33e+02,2.16e-04,1.03e-01
13,1324,R7rc,5.31e+01,5.00e-04,5.42e-02
14,1324,R13r,4.64e+01,3.01e-06,2.85e-04
15,1324,R61r,7.99e+01,9.02e-04,1.47e-01
16,1324,R10a,2.41e+02,7.29e-05,3.59e-02
17,1324,R1,1.04e+02,8.55e-04,1.81e-01
18,1324,R10b,4.10e+02,2.79e-05,2.34e-02
19,1324,R60,2.47e+02,6.48e-05,3.27e-02
20,1324,R94,1.00e+02,3.66e-04,7.48e-02
21,1324,R53r,1.39e+02,2.39e-04,6.82e-02
22,1324,R29r,2.11e+02,2.37e-06,1.02e-03
23,1324,R93,9.97e+01,9.29e-06,1.89e-03
24,1324,R8r,2.11e+02,8.86e-05,3.81e-02
25,1324,R12r,1.36e+03,1.19e-08,3.32e-05
26,1324,R11r,1.34e+02,2.31e-07,6.33e-05
27,1324,R95,1.00e+02,1.10e-05,2.24e-03
28,1324,R70,9.95e+01,1.30e-06,2.65e-04
0,1325,R54ra,3.51e-01,1.02e+00,2.83e-01
1,1325,R22,3.59e+02,1.30e-06,3.68e-04
2,1325,R21,3.77e+01,4.95e-03,1.47e-01
3,1325,R54rb,3.24e+02,6.06e-05,1.55e-02
4,1325,RR9,1.32e+01,3.13e-03,3.26e-02
5,1325,R7rb,3.90e+02,1.41e-04,4.32e-02
6,1325,R24,1.08e+02,3.63e-06,3.10e-04
7,1325,R23r,3.26e+01,2.62e-05,6.73e-04
8,1325,R10c,1.10e+02,4.84e-06,4.20e-04
9,1325,R40,1.23e+02,6.52e-05,6.32e-03
10,1325,R14r,1.67e+01,9.68e-05,1.28e-03
11,1325,R2r,3.22e+02,1.43e-07,3.63e-05
12,1325,R28r,2.82e+02,3.23e-06,7.16e-04
13,1325,R27b,1.79e+02,1.18e-05,1.66e-03
14,1325,R7ra,2.33e+02,4.80e-04,8.82e-02
15,1325,R7rc,5.31e+01,6.47e-04,2.71e-02
16,1325,R13r,4.64e+01,4.73e-06,1.73e-04
17,1325,R61r,7.99e+01,2.28e-03,1.43e-01
18,1325,R10a,2.41e+02,1.22e-04,2.32e-02
19,1325,R1,1.04e+02,1.06e-03,8.68e-02
20,1325,R10b,4.10e+02,5.46e-05,1.76e-02
21,1325,R60,2.47e+02,1.08e-04,2.11e-02
22,1325,R94,1.00e+02,3.06e-04,2.41e-02
23,1325,R53r,1.39e+02,1.09e-04,1.20e-02
24,1325,R29r,2.11e+02,9.44e-07,1.57e-04
25,1325,R93,9.97e+01,9.29e-06,7.29e-04
26,1325,R8r,2.11e+02,1.31e-04,2.18e-02
27,1325,R12r,1.36e+03,2.35e-08,2.52e-05
28,1325,R11r,1.34e+02,4.23e-07,4.46e-05
29,1325,R95,1.00e+02,7.79e-06,6.14e-04
30,1325,R70,9.95e+01,1.05e-06,8.21e-05
0,1326,R22,3.59e+02,2.37e-06,1.94e-03
1,1326,R21,3.77e+01,7.50e-04,6.44e-02
2,1326,RR9,1.32e+01,2.74e-03,8.27e-02
3,1326,R80,4.00e+06,1.63e-10,1.49e-03
4,1326,R7rb,3.90e+02,4.62e-05,4.10e-02
5,1326,R24,1.08e+02,3.05e-06,7.54e-04
6,1326,R23r,3.26e+01,3.71e-05,2.76e-03
7,1326,R10c,1.10e+02,3.25e-06,8.16e-04
8,1326,R40,1.23e+02,4.26e-05,1.20e-02
9,1326,R14r,1.67e+01,6.22e-05,2.37e-03
10,1326,R2r,3.22e+02,1.05e-07,7.73e-05
11,1326,R28r,2.82e+02,2.84e-06,1.82e-03
12,1326,R27b,1.79e+02,2.55e-05,1.04e-02
13,1326,R7ra,2.33e+02,1.97e-04,1.05e-01
14,1326,R7rc,5.31e+01,4.49e-04,5.44e-02
15,1326,R13r,4.64e+01,3.00e-06,3.17e-04
16,1326,R61r,7.99e+01,8.15e-04,1.48e-01
17,1326,R10a,2.41e+02,6.63e-05,3.64e-02
18,1326,R1,1.04e+02,7.79e-04,1.85e-01
19,1326,R10b,4.10e+02,2.53e-05,2.36e-02
20,1326,R60,2.47e+02,5.89e-05,3.32e-02
21,1326,R94,1.00e+02,3.39e-04,7.72e-02
22,1326,R53r,1.39e+02,2.27e-04,7.21e-02
23,1326,R29r,2.11e+02,1.37e-06,6.57e-04
24,1326,R93,9.97e+01,9.29e-06,2.11e-03
25,1326,R8r,2.11e+02,7.89e-05,3.79e-02
26,1326,R12r,1.36e+03,1.18e-08,3.65e-05
27,1326,R11r,1.34e+02,2.28e-07,6.96e-05
28,1326,R95,1.00e+02,6.23e-06,1.42e-03
29,1326,R70,9.95e+01,1.30e-06,2.95e-04
0,1327,R22,3.59e+02,2.44e-06,1.83e-03
1,1327,R21,3.77e+01,7.57e-04,5.97e-02
2,1327,RR9,1.32e+01,3.24e-03,8.98e-02
3,1327,R7rb,3.90e+02,5.10e-05,4.16e-02
4,1327,R24,1.08e+02,3.13e-06,7.11e-04
5,1327,R23r,3.26e+01,3.77e-05,2.57e-03
6,1327,R10c,1.10e+02,2.24e-06,5.16e-04
7,1327,R40,1.23e+02,5.51e-05,1.42e-02
8,1327,R15r,7.53e+01,4.07e-06,6.42e-04
9,1327,R14r,1.67e+01,3.22e-05,1.13e-03
10,1327,R28r,2.82e+02,4.25e-06,2.51e-03
11,1327,R27b,1.79e+02,3.70e-05,1.39e-02
12,1327,R7ra,2.33e+02,2.12e-04,1.04e-01
13,1327,R7rc,5.31e+01,4.90e-04,5.44e-02
14,1327,R13r,4.64e+01,2.05e-06,1.99e-04
15,1327,R61r,7.99e+01,8.83e-04,1.48e-01
16,1327,R10a,2.41e+02,7.15e-05,3.61e-02
17,1327,R1,1.04e+02,8.42e-04,1.83e-01
18,1327,R10b,4.10e+02,2.74e-05,2.35e-02
19,1327,R60,2.47e+02,6.37e-05,3.30e-02
20,1327,R94,1.00e+02,3.63e-04,7.60e-02
21,1327,R53r,1.39e+02,2.39e-04,6.99e-02
22,1327,R29r,2.11e+02,2.03e-06,8.97e-04
23,1327,R93,9.97e+01,9.29e-06,1.94e-03
24,1327,R8r,2.11e+02,8.65e-05,3.82e-02
25,1327,R12r,1.36e+03,1.27e-08,3.61e-05
26,1327,R95,1.00e+02,9.37e-06,1.96e-03
27,1327,R70,9.95e+01,1.40e-06,2.92e-04
0,1329,R22,3.59e+02,5.78e-05,1.34e-02
1,1329,R21,3.77e+01,1.61e-03,3.94e-02
2,1329,R26r,8.92e+01,1.84e-04,1.06e-02
3,1329,R27,7.81e+01,1.11e-02,5.59e-01
4,1329,RR9,1.32e+01,8.43e-03,7.23e-02
5,1329,R7rb,3.90e+02,4.24e-05,1.07e-02
6,1329,R25,1.51e+02,4.11e-04,4.01e-02
7,1329,R24,1.08e+02,1.89e-04,1.33e-02
8,1329,R23r,3.26e+01,7.31e-04,1.54e-02
9,1329,R10c,1.10e+02,4.44e-06,3.17e-04
10,1329,R41,7.59e+01,3.12e-04,1.53e-02
11,1329,R40,1.23e+02,3.75e-04,3.00e-02
12,1329,R15r,7.53e+01,1.84e-05,8.95e-04
13,1329,R14r,1.67e+01,1.36e-04,1.48e-03
14,1329,R28r,2.82e+02,2.62e-05,4.78e-03
15,1329,R27b,1.79e+02,6.78e-04,7.87e-02
16,1329,R7ra,2.33e+02,1.60e-04,2.42e-02
17,1329,R7rc,5.31e+01,7.52e-05,2.59e-03
18,1329,R13r,4.64e+01,5.67e-06,1.70e-04
19,1329,R61r,7.99e+01,7.80e-04,4.03e-02
20,1329,R10a,2.41e+02,2.73e-05,4.26e-03
21,1329,R1,1.04e+02,1.84e-04,1.24e-02
22,1329,R10b,4.10e+02,1.30e-05,3.45e-03
23,1329,R60,2.47e+02,2.24e-05,3.59e-03
24,1329,R93,9.97e+01,9.29e-06,6.00e-04
25,1329,R8r,2.11e+02,1.56e-05,2.14e-03
26,1329,R12r,1.36e+03,3.31e-08,2.92e-05
27,1329,R70,9.95e+01,1.66e-06,1.07e-04
0,1330,R54ra,3.51e-01,4.23e+01,7.42e-01
1,1330,R22,3.59e+02,1.55e-06,2.78e-05
2,1330,R21,3.77e+01,5.48e-02,1.03e-01
3,1330,R54rb,3.24e+02,9.39e-04,1.52e-02
4,1330,R27,7.81e+01,5.28e-04,2.06e-03
5,1330,RR9,1.32e+01,3.82e-03,2.53e-03
6,1330,R7rb,3.90e+02,1.02e-03,1.98e-02
7,1330,R24,1.08e+02,5.61e-06,3.04e-05
8,1330,R23r,3.26e+01,2.73e-05,4.44e-05
9,1330,R10c,1.10e+02,1.12e-05,6.19e-05
10,1330,R40,1.23e+02,2.44e-05,1.50e-04
11,1330,R14r,1.67e+01,3.08e-04,2.58e-04
12,1330,R2r,3.22e+02,2.19e-07,3.52e-06
13,1330,R27b,1.79e+02,2.03e-05,1.82e-04
14,1330,R7ra,2.33e+02,2.94e-03,3.42e-02
15,1330,R7rc,5.31e+01,8.29e-04,2.20e-03
16,1330,R13r,4.64e+01,1.11e-05,2.57e-05
17,1330,R61r,7.99e+01,1.46e-02,5.81e-02
18,1330,R10a,2.41e+02,3.19e-04,3.84e-03
19,1330,R1,1.04e+02,1.48e-03,7.68e-03
20,1330,R10b,4.10e+02,1.43e-04,2.94e-03
21,1330,R60,2.47e+02,2.48e-04,3.07e-03
22,1330,R93,9.97e+01,9.29e-06,4.62e-05
23,1330,R8r,2.11e+02,1.95e-04,2.05e-03
24,1330,R12r,1.36e+03,5.43e-08,3.70e-06
25,1330,R11r,1.34e+02,8.03e-07,5.37e-06
26,1330,R70,9.95e+01,1.80e-06,8.96e-06
0,1331,R22,3.59e+02,1.06e-05,1.93e-02
1,1331,R21,3.77e+01,9.97e-04,1.91e-01
2,1331,R26r,8.92e+01,5.26e-05,2.38e-02
3,1331,RR9,1.32e+01,2.18e-03,1.47e-01
4,1331,R80,4.00e+06,3.81e-09,7.74e-02
5,1331,R7rb,3.90e+02,7.12e-06,1.41e-02
6,1331,R25,1.51e+02,1.42e-04,1.08e-01
7,1331,R24,1.08e+02,2.38e-05,1.31e-02
8,1331,R23r,3.26e+01,2.91e-04,4.82e-02
9,1331,R10c,1.10e+02,2.32e-06,1.30e-03
10,1331,R40,1.23e+02,7.23e-05,4.52e-02
11,1331,R15r,7.53e+01,1.13e-05,4.32e-03
12,1331,R14r,1.67e+01,8.73e-05,7.42e-03
13,1331,R7ra,2.33e+02,6.06e-05,7.18e-02
14,1331,R7rc,5.31e+01,6.41e-05,1.73e-02
15,1331,R13r,4.64e+01,2.54e-06,5.98e-04
16,1331,R61r,7.99e+01,2.45e-04,9.93e-02
17,1331,R10a,2.41e+02,9.01e-06,1.10e-02
18,1331,R1,1.04e+02,9.88e-05,5.22e-02
19,1331,R10b,4.10e+02,3.44e-06,7.16e-03
20,1331,R60,2.47e+02,7.63e-06,9.60e-03
21,1331,R93,9.97e+01,9.29e-06,4.70e-03
22,1331,R8r,2.11e+02,1.18e-05,1.27e-02
23,1331,R12r,1.36e+03,1.38e-08,9.52e-05
24,1331,R95,1.00e+02,2.39e-05,1.21e-02
25,1331,R70,9.95e+01,2.13e-06,1.08e-03
0,1339,R22,3.59e+02,3.32e-06,2.22e-03
1,1339,R21,3.77e+01,7.92e-04,5.57e-02
2,1339,R27,7.81e+01,9.02e-04,1.32e-01
3,1339,RR9,1.32e+01,3.13e-03,7.73e-02
4,1339,R7rb,3.90e+02,5.31e-05,3.86e-02
5,1339,R24,1.08e+02,5.58e-06,1.13e-03
6,1339,R23r,3.26e+01,4.22e-05,2.57e-03
7,1339,R10c,1.10e+02,3.92e-06,8.07e-04
8,1339,R40,1.23e+02,2.51e-05,5.76e-03
9,1339,R14r,1.67e+01,5.59e-05,1.75e-03
10,1339,R2r,3.22e+02,1.14e-07,6.87e-05
11,1339,R27b,1.79e+02,1.84e-04,6.16e-02
12,1339,R7ra,2.33e+02,1.88e-04,8.19e-02
13,1339,R7rc,5.31e+01,4.23e-04,4.19e-02
14,1339,R13r,4.64e+01,3.71e-06,3.21e-04
15,1339,R61r,7.99e+01,8.30e-04,1.24e-01
16,1339,R10a,2.41e+02,7.72e-05,3.47e-02
17,1339,R1,1.04e+02,8.35e-04,1.62e-01
18,1339,R10b,4.10e+02,3.20e-05,2.45e-02
19,1339,R60,2.47e+02,6.84e-05,3.16e-02
20,1339,R94,1.00e+02,2.86e-04,5.34e-02
21,1339,R53r,1.39e+02,1.35e-04,3.50e-02
22,1339,R93,9.97e+01,9.29e-06,1.73e-03
23,1339,R8r,2.11e+02,7.51e-05,2.96e-02
24,1339,R12r,1.36e+03,1.74e-08,4.42e-05
25,1339,R11r,1.34e+02,3.27e-07,8.17e-05
26,1339,R70,9.95e+01,1.52e-06,2.83e-04
0,1342,R54ra,3.51e-01,3.98e+01,7.44e-01
1,1342,R22,3.59e+02,1.55e-06,2.97e-05
2,1342,R21,3.77e+01,5.16e-02,1.03e-01
3,1342,R54rb,3.24e+02,8.83e-04,1.52e-02
4,1342,RR9,1.32e+01,3.61e-03,2.55e-03
5,1342,R80,4.00e+06,3.64e-10,7.76e-05
6,1342,R7rb,3.90e+02,9.54e-04,1.98e-02
7,1342,R24,1.08e+02,5.61e-06,3.24e-05
8,1342,R23r,3.26e+01,2.73e-05,4.73e-05
9,1342,R10c,1.10e+02,1.12e-05,6.58e-05
10,1342,R40,1.23e+02,2.45e-05,1.61e-04
11,1342,R14r,1.67e+01,3.08e-04,2.74e-04
12,1342,R2r,3.22e+02,2.19e-07,3.75e-06
13,1342,R7ra,2.33e+02,2.76e-03,3.43e-02
14,1342,R7rc,5.31e+01,7.86e-04,2.22e-03
15,1342,R13r,4.64e+01,1.11e-05,2.74e-05
16,1342,R61r,7.99e+01,1.37e-02,5.83e-02
17,1342,R10a,2.41e+02,3.01e-04,3.86e-03
18,1342,R1,1.04e+02,1.40e-03,7.73e-03
19,1342,R10b,4.10e+02,1.35e-04,2.95e-03
20,1342,R60,2.47e+02,2.34e-04,3.08e-03
21,1342,R93,9.97e+01,9.29e-06,4.93e-05
22,1342,R8r,2.11e+02,1.85e-04,2.08e-03
23,1342,R12r,1.36e+03,5.43e-08,3.94e-06
24,1342,R11r,1.34e+02,8.02e-07,5.72e-06
25,1342,R70,9.95e+01,1.80e-06,9.56e-06
0,1346,R91,1.00e+02,2.62e-05,1.67e-02
1,1346,R55b,5.88e+01,1.02e-04,3.80e-02
2,1346,R55a,9.13e+01,7.90e-05,4.59e-02
3,1346,R22,3.59e+02,1.16e-06,2.66e-03
4,1346,R21,3.77e+01,1.44e-03,3.45e-01
5,1346,RR9,1.32e+01,8.60e-04,7.25e-02
6,1346,R80,4.00e+06,2.79e-09,7.11e-02
7,1346,R7rb,3.90e+02,4.90e-06,1.22e-02
8,1346,R24,1.08e+02,1.83e-06,1.26e-03
9,1346,R23r,3.26e+01,2.69e-05,5.58e-03
10,1346,R10c,1.10e+02,3.14e-06,2.20e-03
11,1346,R40,1.23e+02,1.43e-05,1.12e-02
12,1346,R14r,1.67e+01,1.91e-04,2.04e-02
13,1346,R2r,3.22e+02,1.18e-07,2.42e-04
14,1346,R7ra,2.33e+02,5.96e-05,8.84e-02
15,1346,R7rc,5.31e+01,5.09e-05,1.72e-02
16,1346,R13r,4.64e+01,2.89e-06,8.53e-04
17,1346,R61r,7.99e+01,2.44e-04,1.24e-01
18,1346,R10a,2.41e+02,9.91e-06,1.52e-02
19,1346,R1,1.04e+02,1.02e-04,6.73e-02
20,1346,R10b,4.10e+02,4.01e-06,1.05e-02
21,1346,R60,2.47e+02,8.39e-06,1.32e-02
22,1346,R93,9.97e+01,9.29e-06,5.89e-03
23,1346,R8r,2.11e+02,8.61e-06,1.16e-02
24,1346,R12r,1.36e+03,1.06e-08,9.23e-05
25,1346,R11r,1.34e+02,2.05e-07,1.75e-04
26,1346,R70,9.95e+01,1.80e-06,1.14e-03
0,1347,R22,3.59e+02,2.19e-06,2.10e-03
1,1347,R21,3.77e+01,7.37e-04,7.44e-02
2,1347,RR9,1.32e+01,1.81e-03,6.41e-02
3,1347,R80,4.00e+06,3.72e-10,3.98e-03
4,1347,R7rb,3.90e+02,3.80e-05,3.97e-02
5,1347,R24,1.08e+02,2.85e-06,8.27e-04
6,1347,R23r,3.26e+01,3.56e-05,3.11e-03
7,1347,R10c,1.10e+02,3.22e-06,9.51e-04
8,1347,R40,1.23e+02,1.80e-05,5.94e-03
9,1347,R14r,1.67e+01,6.41e-05,2.88e-03
10,1347,R2r,3.22e+02,1.07e-07,9.19e-05
11,1347,R7ra,2.33e+02,1.74e-04,1.08e-01
12,1347,R7rc,5.31e+01,3.84e-04,5.46e-02
13,1347,R13r,4.64e+01,2.96e-06,3.68e-04
14,1347,R61r,7.99e+01,7.05e-04,1.51e-01
15,1347,R10a,2.41e+02,5.79e-05,3.74e-02
16,1347,R1,1.04e+02,6.83e-04,1.90e-01
17,1347,R10b,4.10e+02,2.20e-05,2.42e-02
18,1347,R60,2.47e+02,5.13e-05,3.40e-02
19,1347,R94,1.00e+02,3.05e-04,8.17e-02
20,1347,R53r,1.39e+02,2.15e-04,8.02e-02
21,1347,R93,9.97e+01,9.29e-06,2.48e-03
22,1347,R8r,2.11e+02,6.63e-05,3.74e-02
23,1347,R12r,1.36e+03,1.15e-08,4.18e-05
24,1347,R11r,1.34e+02,2.23e-07,7.99e-05
25,1347,R70,9.95e+01,1.30e-06,3.45e-04
0,1358,R22,3.59e+02,1.34e-05,1.71e-02
1,1358,R21,3.77e+01,9.40e-04,1.27e-01
2,1358,R26r,8.92e+01,8.26e-05,2.63e-02
3,1358,R27,7.81e+01,9.07e-04,2.53e-01
4,1358,RR9,1.32e+01,2.68e-03,1.27e-01
5,1358,R80,4.00e+06,3.50e-09,5.00e-02
6,1358,R7rb,3.90e+02,3.02e-06,4.21e-03
7,1358,R25,1.51e+02,1.65e-04,8.88e-02
8,1358,R24,1.08e+02,2.72e-05,1.05e-02
9,1358,R23r,3.26e+01,3.05e-04,3.55e-02
10,1358,R10c,1.10e+02,2.49e-06,9.80e-04
11,1358,R41,7.59e+01,1.03e-04,2.80e-02
12,1358,R40,1.23e+02,1.00e-04,4.42e-02
13,1358,R15r,7.53e+01,1.58e-05,4.26e-03
14,1358,R14r,1.67e+01,1.22e-04,7.28e-03
15,1358,R28r,2.82e+02,1.34e-05,1.35e-02
16,1358,R7ra,2.33e+02,4.93e-05,4.11e-02
17,1358,R7rc,5.31e+01,3.26e-05,6.19e-03
18,1358,R13r,4.64e+01,2.96e-06,4.90e-04
19,1358,R61r,7.99e+01,2.08e-04,5.93e-02
20,1358,R10a,2.41e+02,7.94e-06,6.84e-03
21,1358,R1,1.04e+02,8.09e-05,3.00e-02
22,1358,R10b,4.10e+02,3.35e-06,4.90e-03
23,1358,R60,2.47e+02,6.64e-06,5.87e-03
24,1358,R93,9.97e+01,9.29e-06,3.31e-03
25,1358,R8r,2.11e+02,5.22e-06,3.94e-03
26,1358,R12r,1.36e+03,1.58e-08,7.70e-05
27,1358,R70,9.95e+01,2.07e-06,7.36e-04
0,136,R54ra,3.51e-01,4.79e+01,7.43e-01
1,136,R22,3.59e+02,1.99e-06,3.15e-05
2,136,R21,3.77e+01,6.22e-02,1.03e-01
3,136,R54rb,3.24e+02,1.07e-03,1.52e-02
4,136,RR9,1.32e+01,4.90e-03,2.87e-03
5,136,R7rb,3.90e+02,1.15e-03,1.98e-02
6,136,R24,1.08e+02,6.69e-06,3.20e-05
7,136,R23r,3.26e+01,2.96e-05,4.26e-05
8,136,R40,1.23e+02,5.67e-05,3.08e-04
9,136,R6r,7.84e+03,3.96e-08,1.37e-05
10,136,R5r,7.99e+00,6.35e-05,2.24e-05
11,136,R15r,7.53e+01,6.23e-05,2.07e-04
12,136,R14r,1.67e+01,2.79e-05,2.06e-05
13,136,R4,2.54e+01,3.60e-05,4.04e-05
14,136,R28r,2.82e+02,1.51e-06,1.87e-05
15,136,R27b,1.79e+02,4.95e-06,3.92e-05
16,136,R7ra,2.33e+02,3.32e-03,3.42e-02
17,136,R7rc,5.31e+01,9.68e-04,2.27e-03
18,136,R13r,4.64e+01,2.33e-05,4.78e-05
19,136,R61r,7.99e+01,1.66e-02,5.85e-02
20,136,R10a,2.41e+02,3.65e-04,3.89e-03
21,136,R1,1.04e+02,1.71e-03,7.84e-03
22,136,R10b,4.10e+02,1.64e-04,2.97e-03
23,136,R60,2.47e+02,2.88e-04,3.15e-03
24,136,R29r,2.11e+02,1.87e-07,1.74e-06
25,136,R93,9.97e+01,9.29e-06,4.09e-05
26,136,R8r,2.11e+02,2.30e-04,2.14e-03
27,136,R12r,1.36e+03,1.10e-07,6.59e-06
28,136,R11r,1.34e+02,2.08e-06,1.23e-05
29,136,R95,1.00e+02,3.71e-06,1.64e-05
30,136,R70,9.95e+01,4.40e-06,1.93e-05
0,1361,R22,3.59e+02,5.44e-05,1.79e-02
1,1361,R21,3.77e+01,3.44e-03,1.19e-01
2,1361,R26r,8.92e+01,2.05e-04,1.69e-02
3,1361,RR9,1.32e+01,1.71e-02,2.08e-01
4,1361,R80,4.00e+06,6.55e-09,2.41e-02
5,1361,R7rb,3.90e+02,7.07e-05,2.54e-02
6,1361,R25,1.51e+02,5.55e-04,7.68e-02
7,1361,R24,1.08e+02,1.30e-04,1.30e-02
8,1361,R23r,3.26e+01,1.14e-03,3.42e-02
9,1361,R10c,1.10e+02,9.40e-07,9.52e-05
10,1361,R40,1.23e+02,7.01e-04,7.95e-02
11,1361,R15r,7.53e+01,1.83e-05,1.27e-03
12,1361,R2r,3.22e+02,2.63e-07,7.79e-05
13,1361,R28r,2.82e+02,4.77e-05,1.24e-02
14,1361,R27b,1.79e+02,3.65e-04,6.01e-02
15,1361,R7ra,2.33e+02,3.02e-04,6.48e-02
16,1361,R7rc,5.31e+01,4.57e-04,2.23e-02
17,1361,R61r,7.99e+01,1.39e-03,1.02e-01
18,1361,R10a,2.41e+02,5.06e-05,1.12e-02
19,1361,R1,1.04e+02,5.24e-04,5.01e-02
20,1361,R10b,4.10e+02,2.03e-05,7.64e-03
21,1361,R60,2.47e+02,4.54e-05,1.03e-02
22,1361,R29r,2.11e+02,1.85e-05,3.59e-03
23,1361,R93,9.97e+01,9.29e-06,8.52e-04
24,1361,R8r,2.11e+02,9.57e-05,1.86e-02
25,1361,R12r,1.36e+03,4.93e-08,6.17e-05
26,1361,R11r,1.34e+02,7.43e-07,9.15e-05
27,1361,R95,1.00e+02,2.14e-04,1.96e-02
28,1361,R70,9.95e+01,2.12e-06,1.94e-04
0,1363,R22,3.59e+02,6.71e-05,2.12e-02
1,1363,R21,3.77e+01,1.25e-03,4.13e-02
2,1363,R26r,8.92e+01,1.52e-04,1.19e-02
3,1363,R27,7.81e+01,8.22e-03,5.65e-01
4,1363,RR9,1.32e+01,4.71e-03,5.49e-02
5,1363,R7rb,3.90e+02,2.61e-05,8.95e-03
6,1363,R25,1.51e+02,3.41e-04,4.53e-02
7,1363,R24,1.08e+02,1.64e-04,1.57e-02
8,1363,R23r,3.26e+01,6.90e-04,1.98e-02
9,1363,R10c,1.10e+02,4.19e-06,4.07e-04
10,1363,R40,1.23e+02,5.18e-05,5.63e-03
11,1363,R15r,7.53e+01,2.69e-05,1.79e-03
12,1363,R14r,1.67e+01,2.03e-04,2.99e-03
13,1363,R28r,2.82e+02,2.38e-05,5.92e-03
14,1363,R27b,1.79e+02,5.03e-04,7.94e-02
15,1363,R7ra,2.33e+02,1.42e-04,2.92e-02
16,1363,R7rc,5.31e+01,4.44e-05,2.08e-03
17,1363,R13r,4.64e+01,5.79e-06,2.37e-04
18,1363,R61r,7.99e+01,6.63e-04,4.66e-02
19,1363,R10a,2.41e+02,2.56e-05,5.44e-03
20,1363,R1,1.04e+02,2.27e-04,2.07e-02
21,1363,R10b,4.10e+02,1.21e-05,4.36e-03
22,1363,R60,2.47e+02,2.06e-05,4.48e-03
23,1363,R29r,2.11e+02,1.97e-05,3.65e-03
24,1363,R93,9.97e+01,9.29e-06,8.16e-04
25,1363,R8r,2.11e+02,7.84e-06,1.46e-03
26,1363,R12r,1.36e+03,3.05e-08,3.65e-05
27,1363,R70,9.95e+01,2.50e-06,2.19e-04
0,1364,R22,3.59e+02,5.44e-05,1.79e-02
1,1364,R21,3.77e+01,3.46e-03,1.20e-01
2,1364,R26r,8.92e+01,2.07e-04,1.69e-02
3,1364,RR9,1.32e+01,1.71e-02,2.07e-01
4,1364,R80,4.00e+06,6.54e-09,2.40e-02
5,1364,R7rb,3.90e+02,7.05e-05,2.52e-02
6,1364,R25,1.51e+02,5.56e-04,7.68e-02
7,1364,R24,1.08e+02,1.31e-04,1.30e-02
8,1364,R23r,3.26e+01,1.14e-03,3.42e-02
9,1364,R40,1.23e+02,6.97e-04,7.87e-02
10,1364,R15r,7.53e+01,3.12e-05,2.15e-03
11,1364,R14r,1.67e+01,3.59e-05,5.52e-04
12,1364,R2r,3.22e+02,8.03e-07,2.37e-04
13,1364,R28r,2.82e+02,4.74e-05,1.23e-02
14,1364,R27b,1.79e+02,3.63e-04,5.97e-02
15,1364,R7ra,2.33e+02,2.98e-04,6.36e-02
16,1364,R7rc,5.31e+01,4.57e-04,2.22e-02
17,1364,R13r,4.64e+01,1.61e-05,6.84e-04
18,1364,R61r,7.99e+01,1.40e-03,1.02e-01
