,efm,reaction,kcat,dq/dk,dlogq/dlogk
24,1367,r29r,2.11e+02,1.93e-05,2.22e-03
25,1367,r93,9.97e+01,8.03e-06,4.37e-04
26,1367,r8r,2.11e+02,1.18e-04,1.36e-02
27,1367,r12r,1.36e+03,1.95e-07,1.45e-04
28,1367,r11r,1.34e+02,3.28e-06,2.40e-04
29,1367,r95,1.00e+02,9.67e-05,5.29e-03
30,1367,r70,9.95e+01,6.58e-06,3.58e-04
0,1370,r91,1.00e+02,7.08e-05,7.42e-03
1,1370,r55b,5.88e+01,2.91e-04,1.79e-02
2,1370,r55a,9.13e+01,2.56e-04,2.45e-02
3,1370,r22,3.59e+02,3.89e-06,1.46e-03
4,1370,r21,3.77e+01,3.81e-03,1.50e-01
5,1370,rr9,1.32e+01,9.60e-03,1.33e-01
6,1370,r80,7.10e+01,3.61e-03,2.68e-01
7,1370,r7rb,3.90e+02,6.74e-05,2.75e-02
8,1370,r24,1.08e+02,7.12e-06,8.08e-04
9,1370,r23r,3.26e+01,4.18e-05,1.43e-03
10,1370,r40,1.23e+02,3.78e-04,4.87e-02
11,1370,r15r,7.53e+01,3.15e-05,2.49e-03
12,1370,r14r,1.67e+01,4.17e-05,7.31e-04
13,1370,r2r,3.22e+02,8.68e-07,2.93e-04
14,1370,r28r,2.82e+02,2.64e-05,7.78e-03
15,1370,r27b,1.79e+02,9.92e-05,1.86e-02
16,1370,r7ra,2.33e+02,2.50e-04,6.11e-02
17,1370,r7rc,5.31e+01,2.94e-04,1.64e-02
18,1370,r13r,4.64e+01,1.83e-05,8.91e-04
19,1370,r61r,7.99e+01,1.22e-03,1.02e-01
20,1370,r10a,2.41e+02,5.05e-05,1.27e-02
21,1370,r1,1.04e+02,4.58e-04,4.99e-02
22,1370,r10b,4.10e+02,2.27e-05,9.73e-03
23,1370,r60,2.47e+02,4.54e-05,1.18e-02
24,1370,r29r,2.11e+02,8.30e-06,1.83e-03
25,1370,r93,9.97e+01,8.03e-06,8.38e-04
26,1370,r8r,2.11e+02,6.19e-05,1.37e-02
27,1370,r12r,1.36e+03,1.82e-07,2.59e-04
28,1370,r11r,1.34e+02,3.09e-06,4.33e-04
29,1370,r95,1.00e+02,6.32e-05,6.62e-03
30,1370,r70,9.95e+01,6.19e-06,6.45e-04
0,136,r54ra,3.51e-01,4.14e+01,7.43e-01
1,136,r22,3.59e+02,1.72e-06,3.15e-05
2,136,r21,3.77e+01,5.37e-02,1.03e-01
3,136,r54rb,3.24e+02,9.21e-04,1.52e-02
4,136,rr9,1.32e+01,4.24e-03,2.87e-03
5,136,r7rb,3.90e+02,9.92e-04,1.98e-02
6,136,r24,1.08e+02,5.78e-06,3.20e-05
7,136,r23r,3.26e+01,2.56e-05,4.26e-05
8,136,r40,1.23e+02,4.90e-05,3.08e-04
9,136,r6r,7.84e+03,3.43e-08,1.37e-05
10,136,r5r,7.99e+00,5.49e-05,2.24e-05
11,136,r15r,7.53e+01,5.39e-05,2.07e-04
12,136,r14r,1.67e+01,2.41e-05,2.06e-05
13,136,r4,2.54e+01,3.11e-05,4.04e-05
14,136,r28r,2.82e+02,1.30e-06,1.87e-05
15,136,r27b,1.79e+02,4.28e-06,3.92e-05
16,136,r7ra,2.33e+02,2.87e-03,3.42e-02
17,136,r7rc,5.31e+01,8.37e-04,2.27e-03
18,136,r13r,4.64e+01,2.02e-05,4.78e-05
19,136,r61r,7.99e+01,1.43e-02,5.85e-02
20,136,r10a,2.41e+02,3.16e-04,3.89e-03
21,136,r1,1.04e+02,1.48e-03,7.84e-03
22,136,r10b,4.10e+02,1.42e-04,2.97e-03
23,136,r60,2.47e+02,2.49e-04,3.15e-03
24,136,r29r,2.11e+02,1.62e-07,1.74e-06
25,136,r93,9.97e+01,8.03e-06,4.09e-05
26,136,r8r,2.11e+02,1.99e-04,2.14e-03
27,136,r12r,1.36e+03,9.47e-08,6.59e-06
28,136,r11r,1.34e+02,1.80e-06,1.23e-05
29,136,r95,1.00e+02,3.21e-06,1.64e-05
30,136,r70,9.95e+01,3.81e-06,1.93e-05
0,1371,r91,1.00e+02,7.05e-05,7.40e-03
1,1371,r55b,5.88e+01,2.89e-04,1.78e-02
2,1371,r55a,9.13e+01,2.53e-04,2.42e-02
3,1371,r22,3.59e+02,3.88e-06,1.46e-03
4,1371,r21,3.77e+01,3.77e-03,1.49e-01
5,1371,rr9,1.32e+01,9.61e-03,1.33e-01
6,1371,r80,7.10e+01,3.63e-03,2.70e-01
7,1371,r7rb,3.90e+02,6.82e-05,2.79e-02
8,1371,r24,1.08e+02,7.08e-06,8.05e-04
9,1371,r23r,3.26e+01,4.17e-05,1.43e-03
10,1371,r10c,1.10e+02,8.40e-07,9.70e-05
11,1371,r40,1.23e+02,3.83e-04,4.95e-02
12,1371,r15r,7.53e+01,1.81e-05,1.43e-03
13,1371,r2r,3.22e+02,2.81e-07,9.49e-05
14,1371,r28r,2.82e+02,2.66e-05,7.85e-03
15,1371,r27b,1.79e+02,1.00e-04,1.88e-02
16,1371,r7ra,2.33e+02,2.56e-04,6.24e-02
17,1371,r7rc,5.31e+01,2.95e-04,1.64e-02
18,1371,r61r,7.99e+01,1.21e-03,1.01e-01
19,1371,r10a,2.41e+02,5.24e-05,1.32e-02
20,1371,r1,1.04e+02,4.51e-04,4.92e-02
21,1371,r10b,4.10e+02,2.37e-05,1.02e-02
22,1371,r60,2.47e+02,4.70e-05,1.22e-02
23,1371,r29r,2.11e+02,8.42e-06,1.86e-03
24,1371,r93,9.97e+01,8.03e-06,8.39e-04
25,1371,r8r,2.11e+02,6.21e-05,1.37e-02
26,1371,r12r,1.36e+03,5.55e-08,7.93e-05
27,1371,r11r,1.34e+02,7.70e-07,1.08e-04
28,1371,r95,1.00e+02,6.37e-05,6.68e-03
29,1371,r70,9.95e+01,2.84e-06,2.96e-04
0,1378,r22,3.59e+02,4.19e-05,1.87e-02
1,1378,r21,3.77e+01,1.57e-03,7.39e-02
2,1378,r26r,8.92e+01,1.29e-04,1.43e-02
3,1378,r27,7.81e+01,3.77e-03,3.67e-01
4,1378,rr9,1.32e+01,5.51e-03,9.10e-02
5,1378,r7rb,3.90e+02,3.55e-05,1.73e-02
6,1378,r25,1.51e+02,3.23e-04,6.06e-02
7,1378,r24,1.08e+02,1.29e-04,1.74e-02
8,1378,r23r,3.26e+01,6.43e-04,2.61e-02
9,1378,r10c,1.10e+02,8.48e-07,1.16e-04
10,1378,r40,1.23e+02,2.57e-04,3.95e-02
11,1378,r15r,7.53e+01,2.54e-05,2.39e-03
12,1378,r2r,3.22e+02,3.50e-07,1.41e-04
13,1378,r27b,1.79e+02,4.28e-04,9.57e-02
14,1378,r7ra,2.33e+02,1.44e-04,4.18e-02
15,1378,r7rc,5.31e+01,1.19e-04,7.91e-03
16,1378,r61r,7.99e+01,6.76e-04,6.73e-02
17,1378,r10a,2.41e+02,2.58e-05,7.73e-03
18,1378,r1,1.04e+02,2.13e-04,2.75e-02
19,1378,r10b,4.10e+02,1.19e-05,6.07e-03
20,1378,r60,2.47e+02,2.30e-05,7.09e-03
21,1378,r93,9.97e+01,8.03e-06,9.97e-04
22,1378,r8r,2.11e+02,2.47e-05,6.50e-03
23,1378,r12r,1.36e+03,7.26e-08,1.23e-04
24,1378,r11r,1.34e+02,9.34e-07,1.56e-04
25,1378,r95,1.00e+02,1.85e-05,2.31e-03
26,1378,r70,9.95e+01,2.89e-06,3.59e-04
0,1381,r22,3.59e+02,3.16e-05,2.84e-02
1,1381,r21,3.77e+01,7.86e-04,7.41e-02
2,1381,r26r,8.92e+01,6.86e-05,1.53e-02
3,1381,r27,7.81e+01,3.56e-04,6.96e-02
4,1381,rr9,1.32e+01,1.56e-03,5.18e-02
5,1381,r80,7.10e+01,2.70e-03,4.80e-01
6,1381,r7rb,3.90e+02,1.05e-05,1.02e-02
7,1381,r25,1.51e+02,1.52e-04,5.71e-02
8,1381,r24,1.08e+02,7.75e-05,2.10e-02
9,1381,r23r,3.26e+01,3.44e-04,2.80e-02
10,1381,r10c,1.10e+02,3.00e-06,8.26e-04
11,1381,r40,1.23e+02,2.64e-05,8.13e-03
12,1381,r15r,7.53e+01,1.32e-05,2.48e-03
13,1381,r14r,1.67e+01,9.90e-05,4.14e-03
14,1381,r28r,2.82e+02,1.14e-05,8.00e-03
15,1381,r7ra,2.33e+02,5.27e-05,3.07e-02
16,1381,r7rc,5.31e+01,3.20e-05,4.25e-03
17,1381,r13r,4.64e+01,3.71e-06,4.30e-04
18,1381,r61r,7.99e+01,2.53e-04,5.04e-02
19,1381,r10a,2.41e+02,1.15e-05,6.92e-03
20,1381,r1,1.04e+02,1.01e-04,2.63e-02
21,1381,r10b,4.10e+02,5.42e-06,5.55e-03
22,1381,r60,2.47e+02,9.42e-06,5.83e-03
23,1381,r29r,2.11e+02,9.28e-06,4.89e-03
24,1381,r93,9.97e+01,8.03e-06,2.00e-03
25,1381,r8r,2.11e+02,5.97e-06,3.15e-03
26,1381,r12r,1.36e+03,2.19e-08,7.47e-05
27,1381,r70,9.95e+01,1.23e-06,3.05e-04
0,1383,r22,3.59e+02,1.44e-06,1.47e-03
1,1383,r21,3.77e+01,6.31e-04,6.77e-02
2,1383,r3,1.15e+02,1.71e-04,5.60e-02
3,1383,r27,7.81e+01,1.56e-04,3.48e-02
4,1383,r7rb,3.90e+02,4.12e-05,4.58e-02
5,1383,r24,1.08e+02,2.24e-06,6.92e-04
6,1383,r23r,3.26e+01,2.67e-05,2.48e-03
7,1383,r40,1.23e+02,1.13e-05,3.97e-03
8,1383,r6r,7.84e+03,6.18e-07,1.38e-02
9,1383,r5r,7.99e+00,1.71e-03,3.88e-02
10,1383,r15r,7.53e+01,1.76e-05,3.78e-03
11,1383,r14r,1.67e+01,1.26e-05,6.01e-04
12,1383,r2r,3.22e+02,8.77e-06,8.04e-03
13,1383,r27b,1.79e+02,4.41e-05,2.25e-02
14,1383,r7ra,2.33e+02,2.31e-04,1.53e-01
15,1383,r7rc,5.31e+01,3.62e-04,5.48e-02
16,1383,r13r,4.64e+01,6.93e-06,9.15e-04
17,1383,r61r,7.99e+01,3.74e-04,8.49e-02
18,1383,r10a,2.41e+02,3.51e-05,2.41e-02
19,1383,r1,1.04e+02,5.71e-04,1.69e-01
20,1383,r10b,4.10e+02,1.12e-05,1.31e-02
21,1383,r60,2.47e+02,3.07e-05,2.17e-02
22,1383,r94,1.00e+02,2.51e-04,7.15e-02
23,1383,r53r,1.39e+02,1.62e-04,6.44e-02
24,1383,r93,9.97e+01,8.03e-06,2.28e-03
25,1383,r8r,2.11e+02,6.42e-05,3.85e-02
26,1383,r12r,1.36e+03,5.16e-08,2.00e-04
27,1383,r11r,1.34e+02,1.15e-06,4.40e-04
28,1383,r70,9.95e+01,2.43e-06,6.89e-04
0,1393,r22,3.59e+02,4.26e-05,1.88e-02
1,1393,r21,3.77e+01,1.61e-03,7.50e-02
2,1393,r26r,8.92e+01,1.31e-04,1.45e-02
3,1393,r27,7.81e+01,3.78e-03,3.64e-01
4,1393,rr9,1.32e+01,5.60e-03,9.13e-02
5,1393,r7rb,3.90e+02,3.47e-05,1.67e-02
6,1393,r25,1.51e+02,3.27e-04,6.07e-02
7,1393,r24,1.08e+02,1.31e-04,1.76e-02
8,1393,r23r,3.26e+01,6.51e-04,2.62e-02
9,1393,r40,1.23e+02,2.57e-04,3.90e-02
10,1393,r15r,7.53e+01,4.12e-05,3.83e-03
11,1393,r14r,1.67e+01,5.25e-05,1.08e-03
12,1393,r2r,3.22e+02,9.97e-07,3.96e-04
13,1393,r27b,1.79e+02,4.30e-04,9.49e-02
14,1393,r7ra,2.33e+02,1.38e-04,3.96e-02
15,1393,r7rc,5.31e+01,1.20e-04,7.89e-03
16,1393,r13r,4.64e+01,2.39e-05,1.37e-03
17,1393,r61r,7.99e+01,6.88e-04,6.77e-02
18,1393,r10a,2.41e+02,2.38e-05,7.07e-03
19,1393,r1,1.04e+02,2.24e-04,2.87e-02
20,1393,r10b,4.10e+02,1.09e-05,5.48e-03
21,1393,r60,2.47e+02,2.14e-05,6.51e-03
22,1393,r93,9.97e+01,8.03e-06,9.87e-04
23,1393,r8r,2.11e+02,2.50e-05,6.49e-03
24,1393,r12r,1.36e+03,2.25e-07,3.78e-04
25,1393,r11r,1.34e+02,3.72e-06,6.14e-04
26,1393,r95,1.00e+02,1.87e-05,2.31e-03
27,1393,r70,9.95e+01,6.83e-06,8.38e-04
0,1396,r22,3.59e+02,1.58e-06,1.60e-03
1,1396,r21,3.77e+01,6.59e-04,7.01e-02
2,1396,r3,1.15e+02,1.73e-04,5.62e-02
3,1396,r80,7.10e+01,3.76e-04,7.52e-02
4,1396,r7rb,3.90e+02,4.55e-05,5.01e-02
5,1396,r24,1.08e+02,2.55e-06,7.81e-04
6,1396,r23r,3.26e+01,2.76e-05,2.54e-03
7,1396,r40,1.23e+02,1.19e-05,4.14e-03
8,1396,r6r,7.84e+03,6.44e-07,1.42e-02
9,1396,r5r,7.99e+00,1.77e-03,3.99e-02
10,1396,r15r,7.53e+01,1.74e-05,3.69e-03
11,1396,r14r,1.67e+01,1.25e-05,5.91e-04
12,1396,r2r,3.22e+02,8.83e-06,8.02e-03
13,1396,r7ra,2.33e+02,2.31e-04,1.52e-01
14,1396,r7rc,5.31e+01,3.66e-04,5.49e-02
15,1396,r13r,4.64e+01,6.84e-06,8.95e-04
16,1396,r61r,7.99e+01,3.50e-04,7.88e-02
17,1396,r10a,2.41e+02,3.47e-05,2.36e-02
18,1396,r1,1.04e+02,5.68e-04,1.67e-01
19,1396,r10b,4.10e+02,1.13e-05,1.31e-02
20,1396,r60,2.47e+02,3.04e-05,2.12e-02
21,1396,r94,1.00e+02,2.34e-04,6.60e-02
22,1396,r53r,1.39e+02,1.34e-04,5.28e-02
23,1396,r93,9.97e+01,8.03e-06,2.26e-03
24,1396,r8r,2.11e+02,6.64e-05,3.95e-02
25,1396,r12r,1.36e+03,5.12e-08,1.97e-04
26,1396,r11r,1.34e+02,1.15e-06,4.34e-04
27,1396,r70,9.95e+01,2.45e-06,6.89e-04
0,1406,r22,3.59e+02,2.15e-05,1.72e-02
1,1406,r21,3.77e+01,9.23e-04,7.77e-02
2,1406,r26r,8.92e+01,4.25e-05,8.48e-03
3,1406,rr9,1.32e+01,2.76e-03,8.15e-02
4,1406,r80,7.10e+01,3.16e-03,5.00e-01
5,1406,r7rb,3.90e+02,2.07e-05,1.80e-02
6,1406,r25,1.51e+02,1.39e-04,4.68e-02
7,1406,r24,1.08e+02,6.39e-05,1.55e-02
8,1406,r23r,3.26e+01,3.27e-04,2.39e-02
9,1406,r10c,1.10e+02,8.62e-07,2.12e-04
10,1406,r40,1.23e+02,1.27e-04,3.48e-02
11,1406,r15r,7.53e+01,1.69e-05,2.84e-03
12,1406,r2r,3.22e+02,2.65e-07,1.90e-04
13,1406,r7ra,2.33e+02,6.97e-05,3.63e-02
14,1406,r7rc,5.31e+01,7.82e-05,9.28e-03
15,1406,r61r,7.99e+01,3.58e-04,6.39e-02
16,1406,r10a,2.41e+02,1.43e-05,7.68e-03
17,1406,r1,1.04e+02,1.19e-04,2.77e-02
18,1406,r10b,4.10e+02,6.47e-06,5.92e-03
19,1406,r60,2.47e+02,1.26e-05,6.97e-03
20,1406,r93,9.97e+01,8.03e-06,1.79e-03
21,1406,r8r,2.11e+02,1.69e-05,7.95e-03
22,1406,r12r,1.36e+03,5.18e-08,1.57e-04
23,1406,r11r,1.34e+02,7.31e-07,2.19e-04
24,1406,r95,1.00e+02,1.96e-05,4.39e-03
25,1406,r70,9.95e+01,2.10e-06,4.67e-04
0,1407,r91,1.00e+02,3.66e-05,8.37e-03
1,1407,r55b,5.88e+01,1.35e-04,1.81e-02
2,1407,r55a,9.13e+01,1.26e-04,2.63e-02
3,1407,r22,3.59e+02,2.49e-06,2.04e-03
4,1407,r21,3.77e+01,1.96e-03,1.69e-01
5,1407,r27,7.81e+01,2.07e-03,3.71e-01
6,1407,rr9,1.32e+01,1.68e-03,5.09e-02
7,1407,r7rb,3.90e+02,2.36e-05,2.10e-02
8,1407,r24,1.08e+02,5.47e-06,1.36e-03
9,1407,r23r,3.26e+01,3.23e-05,2.41e-03
10,1407,r10c,1.10e+02,2.97e-06,7.47e-04
11,1407,r40,1.23e+02,2.65e-05,7.46e-03
12,1407,r15r,7.53e+01,9.57e-06,1.65e-03
13,1407,r14r,1.67e+01,7.16e-05,2.74e-03
14,1407,r27b,1.79e+02,2.18e-04,8.92e-02
15,1407,r7ra,2.33e+02,9.65e-05,5.14e-02
16,1407,r7rc,5.31e+01,7.74e-05,9.40e-03
17,1407,r13r,4.64e+01,3.48e-06,3.69e-04
18,1407,r61r,7.99e+01,4.47e-04,8.15e-02
19,1407,r10a,2.41e+02,2.19e-05,1.21e-02
20,1407,r1,1.04e+02,1.84e-04,4.38e-02
21,1407,r10b,4.10e+02,1.02e-05,9.59e-03
22,1407,r60,2.47e+02,1.88e-05,1.06e-02
23,1407,r93,9.97e+01,8.03e-06,1.83e-03
24,1407,r8r,2.11e+02,1.50e-05,7.24e-03
25,1407,r12r,1.36e+03,2.20e-08,6.84e-05
26,1407,r70,9.95e+01,1.51e-06,3.42e-04
0,1408,r22,3.59e+02,3.92e-05,2.61e-02
1,1408,r21,3.77e+01,1.06e-03,7.41e-02
2,1408,r26r,8.92e+01,1.04e-04,1.73e-02
3,1408,r27,7.81e+01,2.92e-03,4.24e-01
4,1408,rr9,1.32e+01,2.52e-03,6.21e-02
5,1408,r7rb,3.90e+02,1.21e-05,8.75e-03
6,1408,r25,1.51e+02,2.45e-04,6.86e-02
7,1408,r24,1.08e+02,9.25e-05,1.86e-02
8,1408,r23r,3.26e+01,5.15e-04,3.12e-02
9,1408,r10c,1.10e+02,8.25e-07,1.69e-04
10,1408,r40,1.23e+02,3.33e-05,7.62e-03
11,1408,r15r,7.53e+01,5.41e-05,7.56e-03
12,1408,r2r,3.22e+02,6.35e-07,3.80e-04
13,1408,r28r,2.82e+02,1.65e-05,8.62e-03
14,1408,r27b,1.79e+02,2.83e-04,9.43e-02
15,1408,r7ra,2.33e+02,7.95e-05,3.44e-02
16,1408,r7rc,5.31e+01,3.73e-05,3.68e-03
17,1408,r61r,7.99e+01,3.68e-04,5.45e-02
18,1408,r10a,2.41e+02,1.32e-05,5.93e-03
19,1408,r1,1.04e+02,1.59e-04,3.07e-02
20,1408,r10b,4.10e+02,6.19e-06,4.71e-03
21,1408,r60,2.47e+02,1.18e-05,5.40e-03
22,1408,r29r,2.11e+02,1.36e-05,5.34e-03
23,1408,r93,9.97e+01,8.03e-06,1.49e-03
24,1408,r8r,2.11e+02,6.43e-06,2.52e-03
25,1408,r12r,1.36e+03,1.42e-07,3.58e-04
26,1408,r11r,1.34e+02,1.58e-06,3.93e-04
27,1408,r70,9.95e+01,5.69e-06,1.05e-03
0,1409,r22,3.59e+02,2.20e-05,1.74e-02
1,1409,r21,3.77e+01,9.53e-04,7.91e-02
2,1409,r26r,8.92e+01,4.40e-05,8.64e-03
3,1409,rr9,1.32e+01,2.83e-03,8.25e-02
4,1409,r80,7.10e+01,3.16e-03,4.93e-01
5,1409,r7rb,3.90e+02,2.03e-05,1.74e-02
6,1409,r25,1.51e+02,1.42e-04,4.71e-02
7,1409,r24,1.08e+02,6.55e-05,1.57e-02
8,1409,r23r,3.26e+01,3.34e-04,2.40e-02
9,1409,r40,1.23e+02,1.27e-04,3.45e-02
10,1409,r15r,7.53e+01,2.72e-05,4.51e-03
11,1409,r14r,1.67e+01,3.44e-05,1.27e-03
12,1409,r2r,3.22e+02,7.57e-07,5.36e-04
13,1409,r7ra,2.33e+02,6.69e-05,3.44e-02
14,1409,r7rc,5.31e+01,7.89e-05,9.23e-03
15,1409,r13r,4.64e+01,1.50e-05,1.53e-03
16,1409,r61r,7.99e+01,3.70e-04,6.51e-02
17,1409,r10a,2.41e+02,1.31e-05,6.97e-03
18,1409,r1,1.04e+02,1.26e-04,2.89e-02
19,1409,r10b,4.10e+02,5.87e-06,5.30e-03
20,1409,r60,2.47e+02,1.17e-05,6.38e-03
21,1409,r93,9.97e+01,8.03e-06,1.76e-03
22,1409,r8r,2.11e+02,1.70e-05,7.90e-03
23,1409,r12r,1.36e+03,1.50e-07,4.48e-04
24,1409,r11r,1.34e+02,2.61e-06,7.71e-04
25,1409,r95,1.00e+02,2.02e-05,4.46e-03
26,1409,r70,9.95e+01,4.66e-06,1.02e-03
0,137,r54ra,3.51e-01,5.23e-01,2.17e-01
1,137,r22,3.59e+02,1.03e-06,4.38e-04
2,137,r21,3.77e+01,3.30e-03,1.47e-01
3,137,r54rb,3.24e+02,3.61e-05,1.38e-02
4,137,rr9,1.32e+01,2.35e-03,3.68e-02
5,137,r7rb,3.90e+02,9.90e-05,4.56e-02
6,137,r24,1.08e+02,2.88e-06,3.69e-04
7,137,r23r,3.26e+01,2.21e-05,8.51e-04
8,137,r40,1.23e+02,3.71e-05,5.41e-03
9,137,r6r,7.84e+03,1.41e-08,1.30e-04
10,137,r5r,7.99e+00,2.14e-05,2.02e-04
11,137,r15r,7.53e+01,1.46e-05,1.30e-03
12,137,r14r,1.67e+01,9.72e-06,1.92e-04
13,137,r4,2.54e+01,1.45e-05,4.37e-04
14,137,r28r,2.82e+02,1.53e-06,5.08e-04
15,137,r27b,1.79e+02,5.74e-06,1.22e-03
16,137,r7ra,2.33e+02,3.38e-04,9.31e-02
17,137,r7rc,5.31e+01,5.16e-04,3.24e-02
18,137,r13r,4.64e+01,5.54e-06,3.04e-04
19,137,r61r,7.99e+01,1.60e-03,1.51e-01
20,137,r10a,2.41e+02,9.39e-05,2.68e-02
21,137,r1,1.04e+02,8.62e-04,1.06e-01
22,137,r10b,4.10e+02,4.12e-05,2.00e-02
23,137,r60,2.47e+02,8.42e-05,2.46e-02
24,137,r94,1.00e+02,2.63e-04,3.11e-02
25,137,r53r,1.39e+02,9.73e-05,1.60e-02
26,137,r29r,2.11e+02,4.54e-07,1.13e-04
27,137,r93,9.97e+01,8.03e-06,9.46e-04
28,137,r8r,2.11e+02,1.03e-04,2.56e-02
29,137,r12r,1.36e+03,3.87e-08,6.23e-05
30,137,r11r,1.34e+02,9.51e-07,1.51e-04
31,137,r95,1.00e+02,3.68e-06,4.35e-04
32,137,r70,9.95e+01,1.79e-06,2.10e-04
0,1410,r22,3.59e+02,3.71e-05,1.79e-02
1,1410,r21,3.77e+01,1.34e-03,6.81e-02
2,1410,r26r,8.92e+01,1.24e-04,1.50e-02
3,1410,r27,7.81e+01,3.96e-03,4.17e-01
4,1410,rr9,1.32e+01,5.05e-03,9.02e-02
5,1410,r7rb,3.90e+02,2.27e-05,1.19e-02
6,1410,r25,1.51e+02,3.04e-04,6.18e-02
7,1410,r24,1.08e+02,1.15e-04,1.69e-02
8,1410,r23r,3.26e+01,5.80e-04,2.55e-02
9,1410,r10c,1.10e+02,8.46e-07,1.26e-04
10,1410,r41,7.59e+01,1.30e-04,1.33e-02
11,1410,r40,1.23e+02,2.36e-04,3.92e-02
12,1410,r15r,7.53e+01,3.36e-05,3.41e-03
13,1410,r2r,3.22e+02,4.19e-07,1.82e-04
14,1410,r28r,2.82e+02,1.40e-05,5.32e-03
15,1410,r27b,1.79e+02,3.71e-04,8.97e-02
16,1410,r7ra,2.33e+02,9.82e-05,3.09e-02
17,1410,r7rc,5.31e+01,6.70e-05,4.80e-03
18,1410,r61r,7.99e+01,4.71e-04,5.08e-02
19,1410,r10a,2.41e+02,1.55e-05,5.04e-03
20,1410,r1,1.04e+02,1.31e-04,1.84e-02
21,1410,r10b,4.10e+02,7.22e-06,3.99e-03
22,1410,r60,2.47e+02,1.38e-05,4.60e-03
23,1410,r93,9.97e+01,8.03e-06,1.08e-03
24,1410,r8r,2.11e+02,1.39e-05,3.96e-03
25,1410,r12r,1.36e+03,8.97e-08,1.65e-04
26,1410,r11r,1.34e+02,1.10e-06,1.98e-04
27,1410,r70,9.95e+01,3.56e-06,4.77e-04
0,1414,r22,3.59e+02,3.78e-05,1.80e-02
1,1414,r21,3.77e+01,1.38e-03,6.94e-02
2,1414,r26r,8.92e+01,1.28e-04,1.52e-02
3,1414,r27,7.81e+01,3.98e-03,4.14e-01
4,1414,rr9,1.32e+01,5.14e-03,9.06e-02
5,1414,r7rb,3.90e+02,2.15e-05,1.12e-02
6,1414,r25,1.51e+02,3.08e-04,6.17e-02
7,1414,r24,1.08e+02,1.18e-04,1.71e-02
8,1414,r23r,3.26e+01,5.86e-04,2.55e-02
9,1414,r41,7.59e+01,1.34e-04,1.35e-02
10,1414,r40,1.23e+02,2.34e-04,3.84e-02
11,1414,r15r,7.53e+01,5.04e-05,5.05e-03
12,1414,r14r,1.67e+01,6.17e-05,1.38e-03
13,1414,r2r,3.22e+02,1.09e-06,4.69e-04
14,1414,r28r,2.82e+02,1.43e-05,5.38e-03
15,1414,r27b,1.79e+02,3.72e-04,8.88e-02
16,1414,r7ra,2.33e+02,9.03e-05,2.80e-02
17,1414,r7rc,5.31e+01,6.71e-05,4.74e-03
18,1414,r13r,4.64e+01,2.89e-05,1.79e-03
19,1414,r61r,7.99e+01,4.80e-04,5.11e-02
20,1414,r10a,2.41e+02,1.35e-05,4.34e-03
21,1414,r1,1.04e+02,1.44e-04,2.00e-02
22,1414,r10b,4.10e+02,6.19e-06,3.38e-03
23,1414,r60,2.47e+02,1.22e-05,4.01e-03
24,1414,r93,9.97e+01,8.03e-06,1.07e-03
25,1414,r8r,2.11e+02,1.39e-05,3.90e-03
26,1414,r12r,1.36e+03,2.61e-07,4.73e-04
27,1414,r11r,1.34e+02,4.23e-06,7.55e-04
28,1414,r70,9.95e+01,7.84e-06,1.04e-03
0,1424,r22,3.59e+02,2.07e-05,1.65e-02
1,1424,r21,3.77e+01,8.54e-04,7.16e-02
2,1424,r26r,8.92e+01,6.16e-05,1.22e-02
3,1424,r27,7.81e+01,3.54e-04,6.15e-02
4,1424,rr9,1.32e+01,2.74e-03,8.07e-02
5,1424,r80,7.10e+01,3.03e-03,4.78e-01
6,1424,r7rb,3.90e+02,1.39e-05,1.20e-02
7,1424,r25,1.51e+02,1.48e-04,4.97e-02
8,1424,r24,1.08e+02,6.40e-05,1.54e-02
9,1424,r23r,3.26e+01,3.11e-04,2.25e-02
10,1424,r10c,1.10e+02,8.53e-07,2.09e-04
11,1424,r41,7.59e+01,9.28e-05,1.57e-02
12,1424,r40,1.23e+02,1.23e-04,3.38e-02
13,1424,r15r,7.53e+01,2.17e-05,3.63e-03
14,1424,r2r,3.22e+02,3.08e-07,2.20e-04
15,1424,r28r,2.82e+02,9.24e-06,5.79e-03
16,1424,r7ra,2.33e+02,5.17e-05,2.68e-02
17,1424,r7rc,5.31e+01,4.90e-05,5.78e-03
18,1424,r61r,7.99e+01,2.65e-04,4.71e-02
19,1424,r10a,2.41e+02,9.69e-06,5.19e-03
20,1424,r1,1.04e+02,8.43e-05,1.95e-02
21,1424,r10b,4.10e+02,4.42e-06,4.03e-03
22,1424,r60,2.47e+02,8.55e-06,4.71e-03
23,1424,r93,9.97e+01,8.03e-06,1.78e-03
24,1424,r8r,2.11e+02,1.04e-05,4.90e-03
25,1424,r12r,1.36e+03,6.22e-08,1.88e-04
26,1424,r11r,1.34e+02,8.34e-07,2.48e-04
27,1424,r70,9.95e+01,2.49e-06,5.52e-04
0,1431,r91,1.00e+02,2.27e-05,6.87e-03
1,1431,r55b,5.88e+01,9.04e-05,1.61e-02
2,1431,r55a,9.13e+01,8.49e-05,2.34e-02
3,1431,r22,3.59e+02,2.48e-06,2.69e-03
4,1431,r21,3.77e+01,1.35e-03,1.54e-01
5,1431,rr9,1.32e+01,1.15e-03,4.61e-02
6,1431,r80,7.10e+01,2.33e-03,5.01e-01
