,efm,reaction,dq/dKeq,dlogq/dlogKeq
4277,396,r22,0.00e+00,0.00e+00
4278,396,r23r,-1.67e-03,-8.21e-05
4279,396,r24,0.00e+00,0.00e+00
4280,396,r27b,0.00e+00,0.00e+00
4281,396,r28r,2.43e-04,7.68e-04
4282,396,r29r,4.21e+01,1.72e-03
4283,396,r2r,-2.16e-01,-7.36e-02
4284,396,r3,0.00e+00,0.00e+00
4285,396,r40,0.00e+00,0.00e+00
4286,396,r41,0.00e+00,0.00e+00
4287,396,r53r,-8.57e-10,-1.18e-05
4288,396,r54ra,-1.79e+01,-2.70e-02
4289,396,r54rb,-8.63e-06,-1.59e-02
4290,396,r5r,-5.40e+02,-1.07e-01
4291,396,r6r,1.93e-02,1.45e-01
4292,396,r7ra,-1.59e+00,-9.39e-02
4293,396,r7rb,-8.04e-05,-3.90e-02
4294,396,r7rc,-6.88e-01,-7.39e-02
4295,396,r8r,-2.36e-02,-5.51e-02
4296,396,r93,0.00e+00,0.00e+00
4297,396,r94,0.00e+00,0.00e+00
4298,396,r95,0.00e+00,0.00e+00
4299,397,r1,0.00e+00,0.00e+00
4300,397,r10a,0.00e+00,0.00e+00
4301,397,r10b,0.00e+00,0.00e+00
4302,397,r10c,0.00e+00,0.00e+00
4303,397,r11r,-8.81e-06,-4.23e-05
4304,397,r12r,-1.46e-05,-7.01e-05
4305,397,r13r,-1.43e-06,-1.08e-05
4306,397,r14r,-4.67e-05,-8.69e-05
4307,397,r21,0.00e+00,0.00e+00
4308,397,r22,0.00e+00,0.00e+00
4309,397,r23r,-3.64e-03,-5.55e-04
4310,397,r24,0.00e+00,0.00e+00
4311,397,r27b,0.00e+00,0.00e+00
4312,397,r28r,6.52e-04,6.37e-03
4313,397,r29r,1.25e+01,1.58e-03
4314,397,r2r,-7.46e-02,-7.86e-02
4315,397,r3,0.00e+00,0.00e+00
4316,397,r40,0.00e+00,0.00e+00
4317,397,r55a,0.00e+00,0.00e+00
4318,397,r55b,0.00e+00,0.00e+00
4319,397,r5r,-1.38e+02,-8.46e-02
4320,397,r6r,4.87e-03,1.13e-01
4321,397,r7ra,-3.48e-01,-6.37e-02
4322,397,r7rb,-1.54e-05,-2.32e-02
4323,397,r7rc,-1.37e-01,-4.56e-02
4324,397,r80,0.00e+00,0.00e+00
4325,397,r8r,-4.59e-03,-3.32e-02
4326,397,r91,0.00e+00,0.00e+00
4327,397,r93,0.00e+00,0.00e+00
4328,397,r95,0.00e+00,0.00e+00
4329,407,r1,0.00e+00,0.00e+00
4330,407,r10a,0.00e+00,0.00e+00
4331,407,r10b,0.00e+00,0.00e+00
4332,407,r10c,0.00e+00,0.00e+00
4333,407,r12r,-1.25e-05,-3.77e-05
4334,407,r13r,-2.00e-06,-9.46e-06
4335,407,r14r,-2.28e-05,-2.66e-05
4336,407,r15r,1.45e-05,7.04e-04
4337,407,r21,0.00e+00,0.00e+00
4338,407,r22,0.00e+00,0.00e+00
4339,407,r23r,-1.21e-03,-1.15e-04
4340,407,r24,0.00e+00,0.00e+00
4341,407,r27b,0.00e+00,0.00e+00
4342,407,r28r,3.71e-03,2.27e-02
4343,407,r29r,1.38e+02,1.09e-02
4344,407,r2r,-9.85e-02,-6.49e-02
4345,407,r3,0.00e+00,0.00e+00
4346,407,r40,0.00e+00,0.00e+00
4347,407,r53r,-6.36e-10,-1.69e-05
4348,407,r55a,0.00e+00,0.00e+00
4349,407,r55b,0.00e+00,0.00e+00
4350,407,r5r,-2.70e+02,-1.04e-01
4351,407,r6r,1.01e-02,1.48e-01
4352,407,r7ra,-5.95e-01,-6.80e-02
4353,407,r7rb,-2.63e-05,-2.48e-02
4354,407,r7rc,-2.89e-01,-6.00e-02
4355,407,r8r,-9.27e-03,-4.20e-02
4356,407,r91,0.00e+00,0.00e+00
4357,407,r93,0.00e+00,0.00e+00
4358,407,r94,0.00e+00,0.00e+00
4359,407,r95,0.00e+00,0.00e+00
4360,423,r1,0.00e+00,0.00e+00
4361,423,r10a,0.00e+00,0.00e+00
4362,423,r10b,0.00e+00,0.00e+00
4363,423,r10c,0.00e+00,0.00e+00
4364,423,r11r,-9.48e-06,-3.84e-05
4365,423,r12r,-1.56e-05,-6.32e-05
4366,423,r13r,-1.28e-06,-8.16e-06
4367,423,r14r,-5.94e-05,-9.31e-05
4368,423,r21,0.00e+00,0.00e+00
4369,423,r22,0.00e+00,0.00e+00
4370,423,r23r,-5.20e-02,-6.68e-03
4371,423,r24,0.00e+00,0.00e+00
4372,423,r25,0.00e+00,0.00e+00
4373,423,r26r,-7.05e-03,-6.41e-03
4374,423,r27,0.00e+00,0.00e+00
4375,423,r27b,0.00e+00,0.00e+00
4376,423,r2r,-6.56e-02,-5.83e-02
4377,423,r3,0.00e+00,0.00e+00
4378,423,r40,0.00e+00,0.00e+00
4379,423,r5r,-1.20e+02,-6.22e-02
4380,423,r6r,4.14e-03,8.11e-02
4381,423,r7ra,-2.79e-01,-4.30e-02
4382,423,r7rb,-1.13e-05,-1.43e-02
4383,423,r7rc,-9.77e-02,-2.74e-02
4384,423,r8r,-3.27e-03,-2.00e-02
4385,423,r93,0.00e+00,0.00e+00
4386,423,r95,0.00e+00,0.00e+00
4387,423,rr9,0.00e+00,0.00e+00
4388,424,r1,0.00e+00,0.00e+00
4389,424,r10a,0.00e+00,0.00e+00
4390,424,r10b,0.00e+00,0.00e+00
4391,424,r10c,0.00e+00,0.00e+00
4392,424,r11r,-3.89e-05,-6.15e-06
4393,424,r12r,-5.31e-05,-8.40e-06
4394,424,r13r,-1.06e-05,-2.63e-06
4395,424,r14r,-2.62e-05,-1.60e-06
4396,424,r21,0.00e+00,0.00e+00
4397,424,r22,0.00e+00,0.00e+00
4398,424,r23r,-4.57e-03,-2.30e-05
4399,424,r24,0.00e+00,0.00e+00
4400,424,r29r,1.42e+01,5.89e-05
4401,424,r2r,-9.90e-01,-3.43e-02
4402,424,r3,0.00e+00,0.00e+00
4403,424,r40,0.00e+00,0.00e+00
4404,424,r41,0.00e+00,0.00e+00
4405,424,r54ra,-9.20e+01,-1.41e-02
4406,424,r54rb,-4.99e-06,-9.39e-04
4407,424,r5r,-1.81e+03,-3.68e-02
4408,424,r6r,5.60e-02,4.29e-02
4409,424,r7ra,-7.78e+00,-4.68e-02
4410,424,r7rb,-5.61e-04,-2.78e-02
4411,424,r7rc,-3.23e+00,-3.53e-02
4412,424,r80,0.00e+00,0.00e+00
4413,424,r8r,-1.30e-01,-3.11e-02
4414,424,r93,0.00e+00,0.00e+00
4415,425,r1,0.00e+00,0.00e+00
4416,425,r10a,0.00e+00,0.00e+00
4417,425,r10b,0.00e+00,0.00e+00
4418,425,r10c,0.00e+00,0.00e+00
4419,425,r11r,-3.87e-05,-5.71e-06
4420,425,r12r,-5.29e-05,-7.80e-06
4421,425,r13r,-1.05e-05,-2.44e-06
4422,425,r14r,-2.64e-05,-1.51e-06
4423,425,r21,0.00e+00,0.00e+00
4424,425,r22,0.00e+00,0.00e+00
4425,425,r23r,-4.59e-03,-2.15e-05
4426,425,r24,0.00e+00,0.00e+00
4427,425,r27,0.00e+00,0.00e+00
4428,425,r27b,0.00e+00,0.00e+00
4429,425,r29r,1.52e+01,5.91e-05
4430,425,r2r,-1.06e+00,-3.43e-02
4431,425,r3,0.00e+00,0.00e+00
4432,425,r40,0.00e+00,0.00e+00
4433,425,r41,0.00e+00,0.00e+00
4434,425,r54ra,-9.86e+01,-1.41e-02
4435,425,r54rb,-5.33e-06,-9.36e-04
4436,425,r5r,-1.94e+03,-3.67e-02
4437,425,r6r,5.99e-02,4.28e-02
4438,425,r7ra,-8.33e+00,-4.68e-02
4439,425,r7rb,-6.00e-04,-2.77e-02
4440,425,r7rc,-3.46e+00,-3.53e-02
4441,425,r8r,-1.40e-01,-3.10e-02
4442,425,r93,0.00e+00,0.00e+00
4443,429,r1,0.00e+00,0.00e+00
4444,429,r10a,0.00e+00,0.00e+00
4445,429,r10b,0.00e+00,0.00e+00
4446,429,r10c,0.00e+00,0.00e+00
4447,429,r11r,-1.68e-05,-4.77e-05
4448,429,r12r,-2.56e-05,-7.27e-05
4449,429,r13r,-2.79e-06,-1.25e-05
4450,429,r14r,-5.11e-05,-5.62e-05
4451,429,r21,0.00e+00,0.00e+00
4452,429,r22,0.00e+00,0.00e+00
4453,429,r23r,-4.93e-02,-4.45e-03
4454,429,r24,0.00e+00,0.00e+00
4455,429,r25,0.00e+00,0.00e+00
4456,429,r26r,-5.23e-03,-3.34e-03
4457,429,r27,0.00e+00,0.00e+00
4458,429,r27b,0.00e+00,0.00e+00
4459,429,r2r,-1.07e-01,-6.64e-02
4460,429,r3,0.00e+00,0.00e+00
4461,429,r40,0.00e+00,0.00e+00
4462,429,r54ra,-5.43e+00,-1.50e-02
4463,429,r54rb,-1.81e-06,-6.13e-03
4464,429,r5r,-1.92e+02,-7.00e-02
4465,429,r6r,6.29e-03,8.65e-02
4466,429,r7ra,-6.13e-01,-6.63e-02
4467,429,r7rb,-3.22e-05,-2.87e-02
4468,429,r7rc,-2.26e-01,-4.45e-02
4469,429,r8r,-8.40e-03,-3.60e-02
4470,429,r93,0.00e+00,0.00e+00
4471,429,r95,0.00e+00,0.00e+00
4472,430,r1,0.00e+00,0.00e+00
4473,430,r10a,0.00e+00,0.00e+00
4474,430,r10b,0.00e+00,0.00e+00
4475,430,r10c,0.00e+00,0.00e+00
4476,430,r11r,-1.13e-05,-7.20e-05
4477,430,r12r,-1.81e-05,-1.15e-04
4478,430,r13r,-1.93e-06,-1.93e-05
4479,430,r14r,-4.57e-05,-1.12e-04
4480,430,r21,0.00e+00,0.00e+00
4481,430,r22,0.00e+00,0.00e+00
4482,430,r23r,-4.23e-03,-8.54e-04
4483,430,r24,0.00e+00,0.00e+00
4484,430,r29r,1.46e+00,2.43e-04
4485,430,r2r,-4.51e-02,-6.29e-02
4486,430,r3,0.00e+00,0.00e+00
4487,430,r40,0.00e+00,0.00e+00
4488,430,r41,0.00e+00,0.00e+00
4489,430,r55a,0.00e+00,0.00e+00
4490,430,r55b,0.00e+00,0.00e+00
4491,430,r5r,-8.30e+01,-6.76e-02
4492,430,r6r,2.87e-03,8.83e-02
4493,430,r7ra,-2.25e-01,-5.45e-02
4494,430,r7rb,-1.04e-05,-2.08e-02
4495,430,r7rc,-8.52e-02,-3.75e-02
4496,430,r80,0.00e+00,0.00e+00
4497,430,r8r,-2.93e-03,-2.81e-02
4498,430,r91,0.00e+00,0.00e+00
4499,430,r93,0.00e+00,0.00e+00
4500,432,r1,0.00e+00,0.00e+00
4501,432,r10a,0.00e+00,0.00e+00
4502,432,r10b,0.00e+00,0.00e+00
4503,432,r10c,0.00e+00,0.00e+00
4504,432,r11r,-7.92e-06,-3.39e-05
4505,432,r12r,-1.34e-05,-5.73e-05
4506,432,r13r,-8.06e-07,-5.42e-06
4507,432,r14r,-8.16e-05,-1.35e-04
4508,432,r21,0.00e+00,0.00e+00
4509,432,r22,0.00e+00,0.00e+00
4510,432,r23r,-3.85e-02,-5.23e-03
4511,432,r24,0.00e+00,0.00e+00
4512,432,r25,0.00e+00,0.00e+00
4513,432,r26r,-4.20e-03,-4.03e-03
4514,432,r27,0.00e+00,0.00e+00
4515,432,r27b,0.00e+00,0.00e+00
4516,432,r2r,-7.40e-02,-6.94e-02
4517,432,r3,0.00e+00,0.00e+00
4518,432,r40,0.00e+00,0.00e+00
4519,432,r55a,0.00e+00,0.00e+00
4520,432,r55b,0.00e+00,0.00e+00
4521,432,r5r,-1.34e+02,-7.35e-02
4522,432,r6r,4.55e-03,9.41e-02
4523,432,r7ra,-2.62e-01,-4.27e-02
4524,432,r7rb,-9.04e-06,-1.21e-02
4525,432,r7rc,-8.57e-02,-2.54e-02
4526,432,r8r,-2.84e-03,-1.83e-02
4527,432,r91,0.00e+00,0.00e+00
4528,432,r93,0.00e+00,0.00e+00
4529,432,r95,0.00e+00,0.00e+00
4530,435,r1,0.00e+00,0.00e+00
4531,435,r10a,0.00e+00,0.00e+00
4532,435,r10b,0.00e+00,0.00e+00
4533,435,r10c,0.00e+00,0.00e+00
4534,435,r11r,-6.30e-06,-2.62e-05
4535,435,r12r,-1.10e-05,-4.57e-05
4536,435,r13r,-5.15e-07,-3.37e-06
4537,435,r14r,-1.02e-04,-1.65e-04
4538,435,r21,0.00e+00,0.00e+00
4539,435,r22,0.00e+00,0.00e+00
4540,435,r23r,-6.32e-02,-8.34e-03
4541,435,r24,0.00e+00,0.00e+00
4542,435,r25,0.00e+00,0.00e+00
4543,435,r26r,-7.84e-03,-7.31e-03
4544,435,r27,0.00e+00,0.00e+00
4545,435,r27b,0.00e+00,0.00e+00
4546,435,r28r,-1.17e-03,-9.87e-03
4547,435,r29r,-1.30e+02,-1.42e-02
4548,435,r2r,-7.35e-02,-6.69e-02
4549,435,r3,0.00e+00,0.00e+00
4550,435,r40,0.00e+00,0.00e+00
4551,435,r5r,-1.32e+02,-7.05e-02
4552,435,r6r,4.47e-03,8.98e-02
4553,435,r7ra,-2.03e-01,-3.21e-02
4554,435,r7rb,-5.52e-06,-7.17e-03
4555,435,r7rc,-6.18e-02,-1.78e-02
4556,435,r8r,-1.97e-03,-1.23e-02
4557,435,r93,0.00e+00,0.00e+00
4558,435,r95,0.00e+00,0.00e+00
4559,436,r1,0.00e+00,0.00e+00
4560,436,r10a,0.00e+00,0.00e+00
4561,436,r10b,0.00e+00,0.00e+00
4562,436,r10c,0.00e+00,0.00e+00
4563,436,r12r,-1.83e-05,-6.65e-05
4564,436,r13r,-2.40e-06,-1.38e-05
4565,436,r14r,-3.53e-05,-4.97e-05
4566,436,r15r,2.05e-05,1.20e-03
4567,436,r21,0.00e+00,0.00e+00
4568,436,r22,0.00e+00,0.00e+00
4569,436,r23r,-2.61e-03,-3.02e-04
4570,436,r24,0.00e+00,0.00e+00
4571,436,r27,0.00e+00,0.00e+00
4572,436,r27b,0.00e+00,0.00e+00
4573,436,r28r,1.28e-03,9.45e-03
4574,436,r29r,2.46e+01,2.36e-03
4575,436,r2r,-1.07e-01,-8.52e-02
4576,436,r3,0.00e+00,0.00e+00
4577,436,r40,0.00e+00,0.00e+00
4578,436,r55a,0.00e+00,0.00e+00
4579,436,r55b,0.00e+00,0.00e+00
4580,436,r5r,-1.95e+02,-9.09e-02
4581,436,r6r,6.87e-03,1.21e-01
4582,436,r7ra,-4.14e-01,-5.74e-02
4583,436,r7rb,-1.63e-05,-1.85e-02
4584,436,r7rc,-1.57e-01,-3.95e-02
4585,436,r8r,-5.13e-03,-2.81e-02
4586,436,r91,0.00e+00,0.00e+00
4587,436,r93,0.00e+00,0.00e+00
4588,436,r95,0.00e+00,0.00e+00
4589,439,r1,0.00e+00,0.00e+00
4590,439,r10a,0.00e+00,0.00e+00
4591,439,r10b,0.00e+00,0.00e+00
4592,439,r10c,0.00e+00,0.00e+00
4593,439,r11r,-1.22e-05,-4.54e-05
4594,439,r12r,-1.93e-05,-7.22e-05
4595,439,r13r,-1.95e-06,-1.14e-05
4596,439,r14r,-4.60e-05,-6.65e-05
4597,439,r21,0.00e+00,0.00e+00
4598,439,r22,0.00e+00,0.00e+00
4599,439,r23r,-7.15e-02,-8.48e-03
4600,439,r24,0.00e+00,0.00e+00
4601,439,r25,0.00e+00,0.00e+00
4602,439,r26r,-1.40e-02,-1.17e-02
4603,439,r27,0.00e+00,0.00e+00
4604,439,r27b,0.00e+00,0.00e+00
4605,439,r28r,-7.91e-04,-6.02e-03
4606,439,r2r,-4.54e-02,-3.72e-02
4607,439,r3,0.00e+00,0.00e+00
4608,439,r40,0.00e+00,0.00e+00
4609,439,r41,0.00e+00,0.00e+00
4610,439,r5r,-8.33e+01,-3.98e-02
4611,439,r6r,2.86e-03,5.17e-02
4612,439,r7ra,-2.18e-01,-3.10e-02
4613,439,r7rb,-9.67e-06,-1.13e-02
4614,439,r7rc,-7.78e-02,-2.01e-02
4615,439,r8r,-2.65e-03,-1.49e-02
4616,439,r93,0.00e+00,0.00e+00
4617,439,rr9,0.00e+00,0.00e+00
4618,442,r1,0.00e+00,0.00e+00
4619,442,r10a,0.00e+00,0.00e+00
4620,442,r10b,0.00e+00,0.00e+00
4621,442,r10c,0.00e+00,0.00e+00
4622,442,r11r,-7.87e-06,-3.32e-05
4623,442,r12r,-1.33e-05,-5.62e-05
4624,442,r13r,-8.03e-07,-5.33e-06
4625,442,r14r,-8.13e-05,-1.33e-04
4626,442,r21,0.00e+00,0.00e+00
4627,442,r22,0.00e+00,0.00e+00
4628,442,r23r,-4.02e-02,-5.39e-03
4629,442,r24,0.00e+00,0.00e+00
4630,442,r25,0.00e+00,0.00e+00
4631,442,r26r,-4.29e-03,-4.06e-03
4632,442,r27,0.00e+00,0.00e+00
4633,442,r27b,0.00e+00,0.00e+00
4634,442,r2r,-7.56e-02,-7.00e-02
4635,442,r3,0.00e+00,0.00e+00
4636,442,r40,0.00e+00,0.00e+00
4637,442,r53r,-5.82e-12,-2.18e-07
4638,442,r5r,-1.37e+02,-7.41e-02
4639,442,r6r,4.65e-03,9.50e-02
4640,442,r7ra,-2.67e-01,-4.29e-02
4641,442,r7rb,-9.19e-06,-1.21e-02
4642,442,r7rc,-8.73e-02,-2.55e-02
4643,442,r8r,-2.89e-03,-1.84e-02
4644,442,r93,0.00e+00,0.00e+00
4645,442,r94,0.00e+00,0.00e+00
4646,442,r95,0.00e+00,0.00e+00
4647,443,r1,0.00e+00,0.00e+00
4648,443,r10a,0.00e+00,0.00e+00
4649,443,r10b,0.00e+00,0.00e+00
4650,443,r10c,0.00e+00,0.00e+00
4651,443,r12r,-2.03e-05,-9.62e-05
4652,443,r13r,-3.22e-06,-2.40e-05
4653,443,r14r,-2.57e-05,-4.72e-05
4654,443,r15r,1.64e-05,1.26e-03
4655,443,r21,0.00e+00,0.00e+00
4656,443,r22,0.00e+00,0.00e+00
4657,443,r23r,-3.57e-03,-5.39e-04
4658,443,r24,0.00e+00,0.00e+00
4659,443,r27b,0.00e+00,0.00e+00
4660,443,r28r,6.79e-04,6.56e-03
4661,443,r29r,1.34e+01,1.67e-03
4662,443,r2r,-7.62e-02,-7.93e-02
4663,443,r3,0.00e+00,0.00e+00
4664,443,r40,0.00e+00,0.00e+00
4665,443,r55a,0.00e+00,0.00e+00
4666,443,r55b,0.00e+00,0.00e+00
4667,443,r5r,-1.40e+02,-8.51e-02
4668,443,r6r,4.96e-03,1.14e-01
4669,443,r7ra,-3.54e-01,-6.40e-02
4670,443,r7rb,-1.57e-05,-2.33e-02
4671,443,r7rc,-1.40e-01,-4.59e-02
4672,443,r80,0.00e+00,0.00e+00
4673,443,r8r,-4.67e-03,-3.34e-02
4674,443,r91,0.00e+00,0.00e+00
4675,443,r93,0.00e+00,0.00e+00
4676,443,r95,0.00e+00,0.00e+00
4677,444,r1,0.00e+00,0.00e+00
4678,444,r10a,0.00e+00,0.00e+00
4679,444,r10b,0.00e+00,0.00e+00
4680,444,r10c,0.00e+00,0.00e+00
4681,444,r11r,-1.27e-05,-7.26e-05
4682,444,r12r,-2.00e-05,-1.14e-04
4683,444,r13r,-2.43e-06,-2.18e-05
4684,444,r14r,-4.00e-05,-8.83e-05
4685,444,r21,0.00e+00,0.00e+00
4686,444,r22,0.00e+00,0.00e+00
4687,444,r23r,-4.31e-02,-7.82e-03
4688,444,r24,0.00e+00,0.00e+00
4689,444,r25,0.00e+00,0.00e+00
4690,444,r26r,-6.39e-03,-8.18e-03
4691,444,r27,0.00e+00,0.00e+00
4692,444,r28r,-6.75e-04,-7.84e-03
4693,444,r2r,-3.10e-02,-3.88e-02
4694,444,r3,0.00e+00,0.00e+00
4695,444,r40,0.00e+00,0.00e+00
4696,444,r41,0.00e+00,0.00e+00
4697,444,r5r,-5.73e+01,-4.19e-02
4698,444,r6r,1.98e-03,5.47e-02
4699,444,r7ra,-1.63e-01,-3.54e-02
4700,444,r7rb,-7.79e-06,-1.39e-02
4701,444,r7rc,-6.20e-02,-2.45e-02
4702,444,r80,0.00e+00,0.00e+00
4703,444,r8r,-2.14e-03,-1.84e-02
4704,444,r93,0.00e+00,0.00e+00
4705,444,rr9,0.00e+00,0.00e+00
4706,450,r1,0.00e+00,0.00e+00
4707,450,r10a,0.00e+00,0.00e+00
4708,450,r10b,0.00e+00,0.00e+00
4709,450,r10c,0.00e+00,0.00e+00
4710,450,r12r,-2.06e-05,-9.80e-05
4711,450,r13r,-2.48e-06,-1.86e-05
4712,450,r14r,-4.22e-05,-7.76e-05
4713,450,r15r,2.38e-05,1.82e-03
4714,450,r21,0.00e+00,0.00e+00
4715,450,r22,0.00e+00,0.00e+00
4716,450,r23r,-3.04e-03,-4.59e-04
4717,450,r24,0.00e+00,0.00e+00
4718,450,r27,0.00e+00,0.00e+00
4719,450,r27b,0.00e+00,0.00e+00
4720,450,r29r,3.11e+00,3.89e-04
4721,450,r2r,-6.88e-02,-7.18e-02
4722,450,r3,0.00e+00,0.00e+00
4723,450,r40,0.00e+00,0.00e+00
4724,450,r41,0.00e+00,0.00e+00
4725,450,r55a,0.00e+00,0.00e+00
4726,450,r55b,0.00e+00,0.00e+00
4727,450,r5r,-1.25e+02,-7.60e-02
4728,450,r6r,4.28e-03,9.84e-02
4729,450,r7ra,-2.62e-01,-4.74e-02
4730,450,r7rb,-9.78e-06,-1.46e-02
4731,450,r7rc,-8.98e-02,-2.96e-02
4732,450,r8r,-2.99e-03,-2.14e-02
4733,450,r91,0.00e+00,0.00e+00
4734,450,r93,0.00e+00,0.00e+00
4735,451,r1,0.00e+00,0.00e+00
4736,451,r10a,0.00e+00,0.00e+00
4737,451,r10b,0.00e+00,0.00e+00
4738,451,r10c,0.00e+00,0.00e+00
4739,451,r11r,-3.83e-06,-1.07e-05
4740,451,r12r,-7.02e-06,-1.95e-05
4741,451,r13r,-6.17e-07,-2.70e-06
4742,451,r14r,-4.26e-05,-4.59e-05
4743,451,r21,0.00e+00,0.00e+00
4744,451,r22,0.00e+00,0.00e+00
4745,451,r23r,-2.41e-03,-2.13e-04
4746,451,r24,0.00e+00,0.00e+00
4747,451,r27,0.00e+00,0.00e+00
4748,451,r27b,0.00e+00,0.00e+00
4749,451,r29r,4.50e+01,3.29e-03
4750,451,r2r,-1.24e-01,-7.56e-02
4751,451,r3,0.00e+00,0.00e+00
4752,451,r40,0.00e+00,0.00e+00
4753,451,r41,0.00e+00,0.00e+00
4754,451,r53r,-1.23e-08,-3.02e-04
4755,451,r5r,-3.01e+02,-1.07e-01
4756,451,r6r,1.17e-02,1.57e-01
4757,451,r7ra,-4.96e-01,-5.26e-02
4758,451,r7rb,-1.83e-05,-1.59e-02
4759,451,r7rc,-2.42e-01,-4.65e-02
4760,451,r8r,-7.11e-03,-2.98e-02
4761,451,r93,0.00e+00,0.00e+00
4762,451,r94,0.00e+00,0.00e+00
4763,457,r1,0.00e+00,0.00e+00
4764,457,r10a,0.00e+00,0.00e+00
4765,457,r10b,0.00e+00,0.00e+00
4766,457,r10c,0.00e+00,0.00e+00
4767,457,r11r,-6.48e-06,-3.04e-05
4768,457,r12r,-1.13e-05,-5.29e-05
4769,457,r13r,-4.80e-07,-3.54e-06
4770,457,r14r,-1.15e-04,-2.09e-04
4771,457,r21,0.00e+00,0.00e+00
4772,457,r22,0.00e+00,0.00e+00
4773,457,r23r,-6.17e-02,-9.20e-03
4774,457,r24,0.00e+00,0.00e+00
4775,457,r25,0.00e+00,0.00e+00
4776,457,r26r,-6.40e-03,-6.74e-03
4777,457,r27,0.00e+00,0.00e+00
4778,457,r27b,0.00e+00,0.00e+00
4779,457,r28r,-8.16e-04,-7.80e-03
4780,457,r29r,-1.28e+02,-1.58e-02
4781,457,r2r,-5.48e-02,-5.64e-02
4782,457,r3,0.00e+00,0.00e+00
4783,457,r40,0.00e+00,0.00e+00
4784,457,r41,0.00e+00,0.00e+00
4785,457,r5r,-9.86e+01,-5.92e-02
4786,457,r6r,3.27e-03,7.41e-02
4787,457,r7ra,-1.45e-01,-2.60e-02
4788,457,r7rb,-3.62e-06,-5.31e-03
4789,457,r7rc,-4.27e-02,-1.39e-02
4790,457,r8r,-1.38e-03,-9.72e-03
4791,457,r93,0.00e+00,0.00e+00
4792,461,r1,0.00e+00,0.00e+00
4793,461,r10a,0.00e+00,0.00e+00
4794,461,r10b,0.00e+00,0.00e+00
4795,461,r10c,0.00e+00,0.00e+00
4796,461,r11r,-2.66e-05,-3.48e-05
4797,461,r12r,-3.83e-05,-5.00e-05
4798,461,r13r,-5.10e-06,-1.05e-05
4799,461,r14r,-4.79e-05,-2.42e-05
4800,461,r21,0.00e+00,0.00e+00
4801,461,r22,0.00e+00,0.00e+00
4802,461,r23r,-9.29e-02,-3.85e-03
4803,461,r24,0.00e+00,0.00e+00
4804,461,r25,0.00e+00,0.00e+00
4805,461,r26r,-1.45e-02,-4.24e-03
4806,461,r27,0.00e+00,0.00e+00
4807,461,r27b,0.00e+00,0.00e+00
4808,461,r28r,-1.83e-03,-4.85e-03
4809,461,r2r,-1.58e-01,-4.53e-02
4810,461,r3,0.00e+00,0.00e+00
4811,461,r40,0.00e+00,0.00e+00
4812,461,r41,0.00e+00,0.00e+00
4813,461,r54ra,-1.19e+01,-1.50e-02
4814,461,r54rb,-1.25e-06,-1.95e-03
4815,461,r5r,-2.82e+02,-4.72e-02
4816,461,r6r,8.84e-03,5.58e-02
4817,461,r7ra,-1.03e+00,-5.11e-02
4818,461,r7rb,-6.06e-05,-2.48e-02
4819,461,r7rc,-3.79e-01,-3.42e-02
4820,461,r8r,-1.48e-02,-2.92e-02
4821,461,r93,0.00e+00,0.00e+00
4822,462,r1,0.00e+00,0.00e+00
4823,462,r10a,0.00e+00,0.00e+00
4824,462,r10b,0.00e+00,0.00e+00
4825,462,r10c,0.00e+00,0.00e+00
4826,462,r11r,-4.86e-06,-1.33e-05
4827,462,r12r,-8.68e-06,-2.37e-05
4828,462,r13r,-7.52e-07,-3.23e-06
4829,462,r14r,-4.64e-05,-4.91e-05
4830,462,r21,0.00e+00,0.00e+00
4831,462,r22,0.00e+00,0.00e+00
4832,462,r23r,-3.79e-03,-3.28e-04
4833,462,r24,0.00e+00,0.00e+00
4834,462,r29r,2.93e+01,2.10e-03
4835,462,r2r,-1.72e-01,-1.03e-01
4836,462,r3,0.00e+00,0.00e+00
4837,462,r40,0.00e+00,0.00e+00
4838,462,r41,0.00e+00,0.00e+00
4839,462,r53r,-5.80e-09,-1.40e-04
4840,462,r5r,-3.22e+02,-1.13e-01
4841,462,r6r,1.22e-02,1.61e-01
4842,462,r7ra,-5.85e-01,-6.07e-02
4843,462,r7rb,-2.09e-05,-1.78e-02
4844,462,r7rc,-2.51e-01,-4.73e-02
4845,462,r80,0.00e+00,0.00e+00
4846,462,r8r,-7.46e-03,-3.07e-02
4847,462,r93,0.00e+00,0.00e+00
4848,462,r94,0.00e+00,0.00e+00
4849,463,r1,0.00e+00,0.00e+00
4850,463,r10a,0.00e+00,0.00e+00
4851,463,r10b,0.00e+00,0.00e+00
4852,463,r10c,0.00e+00,0.00e+00
4853,463,r11r,-6.46e-06,-3.18e-05
4854,463,r12r,-1.13e-05,-5.54e-05
4855,463,r13r,-4.80e-07,-3.72e-06
4856,463,r14r,-1.14e-04,-2.18e-04
4857,463,r21,0.00e+00,0.00e+00
4858,463,r22,0.00e+00,0.00e+00
4859,463,r23r,-5.91e-02,-9.25e-03
4860,463,r24,0.00e+00,0.00e+00
4861,463,r25,0.00e+00,0.00e+00
4862,463,r26r,-6.18e-03,-6.84e-03
4863,463,r27,0.00e+00,0.00e+00
4864,463,r27b,0.00e+00,0.00e+00
4865,463,r28r,-7.87e-04,-7.89e-03
4866,463,r29r,-1.24e+02,-1.60e-02
4867,463,r2r,-5.27e-02,-5.70e-02
