,efm,reaction,metabolite,dq/dKm,dlogq/dlogKm,dmu/dKm,dlogmu/dlogKm
25892,195,R40,oxalo,-8.54e-03,-2.26e-03,1.69e-02,1.53e-05
25893,195,R40,pep,2.35e-03,5.31e-03,-4.65e-03,-3.60e-05
25894,197,R40,co2,6.69e-03,3.89e-05,-2.30e-06,-5.94e-09
25895,197,R40,oxalo,-1.19e-02,-2.57e-05,4.09e-06,3.93e-09
25896,197,R40,pep,5.82e-03,1.07e-04,-2.00e-06,-1.64e-08
25897,198,R40,co2,6.70e-03,3.65e-05,-2.03e-06,-5.26e-09
25898,198,R40,oxalo,-1.19e-02,-2.42e-05,3.62e-06,3.48e-09
25899,198,R40,pep,5.82e-03,1.01e-04,-1.77e-06,-1.45e-08
25900,199,R40,co2,1.03e-02,2.35e-03,-3.83e-03,-1.10e-05
25901,199,R40,oxalo,-2.34e-02,-1.98e-03,8.66e-03,9.28e-06
25902,199,R40,pep,5.27e-03,3.81e-03,-1.95e-03,-1.79e-05
25903,20,R40,co2,3.12e-01,1.50e-02,-6.87e-03,-4.20e-04
25904,20,R40,oxalo,-7.48e-01,-1.34e-02,1.65e-02,3.75e-04
25905,20,R40,pep,1.56e-01,2.39e-02,-3.45e-03,-6.69e-04
25906,201,R40,co2,6.71e-03,3.78e-05,-2.17e-06,-5.63e-09
25907,201,R40,oxalo,-1.19e-02,-2.50e-05,3.86e-06,3.72e-09
25908,201,R40,pep,5.84e-03,1.05e-04,-1.89e-06,-1.56e-08
25909,203,R40,co2,4.44e-03,3.02e-03,-8.33e-03,-1.99e-05
25910,203,R40,oxalo,-8.54e-03,-2.16e-03,1.60e-02,1.43e-05
25911,203,R40,pep,2.34e-03,5.07e-03,-4.40e-03,-3.34e-05
25912,21,R40,co2,6.65e-01,1.74e-02,-4.50e-03,-4.83e-04
25913,21,R40,oxalo,-1.66e+00,-1.62e-02,1.12e-02,4.48e-04
25914,21,R40,pep,2.74e-01,2.28e-02,-1.85e-03,-6.32e-04
25915,211,R40,co2,7.74e-03,2.22e-03,-4.18e-03,-9.88e-06
25916,211,R40,oxalo,-1.72e-02,-1.83e-03,9.28e-03,8.17e-06
25917,211,R40,pep,3.62e-03,3.29e-03,-1.95e-03,-1.47e-05
25918,215,R40,co2,7.71e-03,2.27e-03,-4.36e-03,-1.04e-05
25919,215,R40,oxalo,-1.71e-02,-1.88e-03,9.68e-03,8.55e-06
25920,215,R40,pep,3.61e-03,3.38e-03,-2.04e-03,-1.54e-05
25921,22,R40,co2,8.28e-03,5.74e-04,-3.64e-04,-2.22e-06
25922,22,R40,oxalo,-6.64e-03,-1.71e-04,2.92e-04,6.60e-07
25923,22,R40,pep,1.61e-02,3.54e-03,-7.07e-04,-1.37e-05
25924,226,R40,co2,2.37e-03,2.71e-03,-7.98e-03,-1.51e-05
25925,226,R40,oxalo,-4.11e-03,-1.75e-03,1.38e-02,9.71e-06
25926,226,R40,pep,5.46e-04,1.98e-03,-1.84e-03,-1.10e-05
25927,228,R40,co2,4.38e-03,4.72e-04,-4.37e-04,-5.90e-07
25928,228,R40,oxalo,-9.22e-03,-3.69e-04,9.20e-04,4.62e-07
25929,228,R40,pep,1.48e-03,5.06e-04,-1.48e-04,-6.33e-07
25930,233,R40,co2,2.73e-01,4.28e-03,-6.73e-04,-1.12e-04
25931,233,R40,oxalo,-2.96e-01,-1.73e-03,7.31e-04,4.53e-05
25932,233,R40,pep,2.15e-01,1.07e-02,-5.32e-04,-2.81e-04
25933,235,R40,co2,1.25e-01,1.74e-02,-1.99e-02,-1.00e-03
25934,235,R40,oxalo,-2.32e-01,-1.20e-02,3.69e-02,6.91e-04
25935,235,R40,pep,6.38e-02,2.83e-02,-1.02e-02,-1.62e-03
25936,238,R40,co2,3.99e-01,1.18e-03,-3.58e-05,-9.78e-06
25937,238,R40,oxalo,-3.33e-01,-3.66e-04,2.98e-05,3.03e-06
25938,238,R40,pep,2.52e-01,2.37e-03,-2.26e-05,-1.96e-05
25939,243,R40,co2,5.05e-02,5.16e-04,-5.33e-05,-1.94e-06
25940,243,R40,oxalo,-3.73e-02,-1.42e-04,3.93e-05,5.31e-07
25941,243,R40,pep,2.53e-02,8.22e-04,-2.67e-05,-3.08e-06
25942,246,R40,co2,4.88e-02,3.99e-03,-2.92e-03,-7.47e-05
25943,246,R40,oxalo,-7.06e-02,-2.14e-03,4.23e-03,4.02e-05
25944,246,R40,pep,3.00e-02,7.79e-03,-1.80e-03,-1.46e-04
25945,248,R40,co2,5.47e-02,1.02e-03,-1.90e-04,-7.11e-06
25946,248,R40,oxalo,-4.73e-02,-3.28e-04,1.64e-04,2.28e-06
25947,248,R40,pep,2.80e-02,1.66e-03,-9.73e-05,-1.16e-05
25948,251,R40,co2,6.19e-02,1.38e-02,-2.23e-02,-5.00e-04
25949,251,R40,oxalo,-1.26e-01,-1.05e-02,4.54e-02,3.79e-04
25950,251,R40,pep,2.67e-02,1.90e-02,-9.63e-03,-6.86e-04
25951,255,R40,co2,2.21e-01,6.37e-03,-1.79e-03,-1.64e-04
25952,255,R40,oxalo,-3.81e-01,-4.07e-03,3.09e-03,1.05e-04
25953,255,R40,pep,1.17e-01,1.07e-02,-9.47e-04,-2.75e-04
25954,257,R40,co2,1.53e-01,1.55e-02,-1.36e-02,-7.30e-04
25955,257,R40,oxalo,-3.02e-01,-1.14e-02,2.69e-02,5.36e-04
25956,257,R40,pep,6.82e-02,2.19e-02,-6.08e-03,-1.03e-03
25957,259,R40,co2,1.12e-01,4.36e-03,-1.64e-03,-1.08e-04
25958,259,R40,oxalo,-1.32e-01,-1.92e-03,1.94e-03,4.77e-05
25959,259,R40,pep,8.32e-02,1.03e-02,-1.22e-03,-2.57e-04
25960,260,R40,co2,2.99e-01,2.13e-03,-1.54e-04,-3.09e-05
25961,260,R40,oxalo,-2.63e-01,-6.95e-04,1.35e-04,1.01e-05
25962,260,R40,pep,2.33e-01,5.27e-03,-1.20e-04,-7.66e-05
25963,264,R40,co2,9.81e-02,4.42e-03,-1.90e-03,-1.07e-04
25964,264,R40,oxalo,-1.22e-01,-2.05e-03,2.37e-03,4.95e-05
25965,264,R40,pep,7.60e-02,1.09e-02,-1.47e-03,-2.63e-04
25966,265,R40,co2,1.17e-01,1.87e-02,-2.36e-02,-1.05e-03
25967,265,R40,oxalo,-2.28e-01,-1.35e-02,4.60e-02,7.57e-04
25968,265,R40,pep,5.51e-02,2.79e-02,-1.11e-02,-1.56e-03
25969,269,R40,co2,1.12e-01,3.40e-03,-1.01e-03,-7.57e-05
25970,269,R40,oxalo,-1.05e-01,-1.18e-03,9.35e-04,2.62e-05
25971,269,R40,pep,1.13e-01,1.09e-02,-1.01e-03,-2.42e-04
25972,270,R40,co2,9.83e-02,1.67e-02,-2.21e-02,-8.83e-04
25973,270,R40,oxalo,-1.84e-01,-1.16e-02,4.14e-02,6.15e-04
25974,270,R40,pep,4.94e-02,2.66e-02,-1.11e-02,-1.41e-03
25975,273,R40,co2,1.85e-02,5.04e-04,-1.35e-04,-1.62e-06
25976,273,R40,oxalo,-1.82e-02,-1.84e-04,1.32e-04,5.92e-07
25977,273,R40,pep,1.40e-02,1.21e-03,-1.02e-04,-3.89e-06
25978,274,R40,co2,9.86e-02,1.69e-02,-2.27e-02,-8.81e-04
25979,274,R40,oxalo,-1.88e-01,-1.20e-02,4.33e-02,6.26e-04
25980,274,R40,pep,5.12e-02,2.80e-02,-1.18e-02,-1.45e-03
25981,276,R40,co2,2.63e-02,2.47e-03,-2.04e-03,-2.66e-05
25982,276,R40,oxalo,-4.07e-02,-1.42e-03,3.16e-03,1.53e-05
25983,276,R40,pep,1.48e-02,4.43e-03,-1.15e-03,-4.77e-05
25984,278,R40,co2,1.20e-02,1.42e-03,-1.42e-03,-7.65e-06
25985,278,R40,oxalo,-2.06e-02,-9.07e-04,2.44e-03,4.87e-06
25986,278,R40,pep,5.40e-03,2.03e-03,-6.39e-04,-1.09e-05
25987,279,R40,co2,1.40e-02,8.43e-04,-4.71e-04,-4.00e-06
25988,279,R40,oxalo,-1.64e-02,-3.66e-04,5.50e-04,1.74e-06
25989,279,R40,pep,1.42e-02,2.72e-03,-4.79e-04,-1.29e-05
25990,282,R40,co2,1.15e-02,8.06e-03,-2.24e-02,-1.10e-04
25991,282,R40,oxalo,-2.49e-02,-6.47e-03,4.83e-02,8.80e-05
25992,282,R40,pep,5.00e-03,1.11e-02,-9.70e-03,-1.51e-04
25993,285,R40,co2,1.59e-02,3.76e-04,-8.82e-05,-8.75e-07
25994,285,R40,oxalo,-1.67e-02,-1.48e-04,9.30e-05,3.43e-07
25995,285,R40,pep,1.21e-02,9.14e-04,-6.75e-05,-2.12e-06
25996,287,R40,co2,2.83e-02,1.26e-02,-2.98e-02,-3.30e-04
25997,287,R40,oxalo,-5.96e-02,-9.84e-03,6.28e-02,2.58e-04
25998,287,R40,pep,1.39e-02,1.95e-02,-1.46e-02,-5.12e-04
25999,288,R40,co2,2.23e-02,2.23e-03,-1.94e-03,-2.05e-05
26000,288,R40,oxalo,-3.60e-02,-1.34e-03,3.14e-03,1.23e-05
26001,288,R40,pep,1.21e-02,3.85e-03,-1.06e-03,-3.55e-05
26002,29,R40,co2,5.70e-02,1.68e-02,-3.21e-02,-5.56e-04
26003,29,R40,oxalo,-1.27e-01,-1.39e-02,7.16e-02,4.61e-04
26004,29,R40,pep,2.90e-02,2.71e-02,-1.63e-02,-8.99e-04
26005,291,R40,co2,9.81e-03,1.23e-03,-1.28e-03,-5.21e-06
26006,291,R40,oxalo,-1.78e-02,-8.27e-04,2.32e-03,3.51e-06
26007,291,R40,pep,4.11e-03,1.63e-03,-5.38e-04,-6.94e-06
26008,297,R40,co2,6.00e-03,4.80e-03,-1.37e-02,-4.78e-05
26009,297,R40,oxalo,-1.15e-02,-3.42e-03,2.62e-02,3.40e-05
26010,297,R40,pep,2.60e-03,6.62e-03,-5.95e-03,-6.59e-05
26011,3,R40,co2,2.64e-03,1.90e-03,-5.32e-03,-8.34e-06
26012,3,R40,oxalo,-4.87e-03,-1.31e-03,9.81e-03,5.72e-06
26013,3,R40,pep,5.98e-04,1.37e-03,-1.21e-03,-6.00e-06
26014,30,R40,co2,3.13e-01,1.51e-02,-6.88e-03,-4.21e-04
26015,30,R40,oxalo,-7.53e-01,-1.35e-02,1.65e-02,3.76e-04
26016,30,R40,pep,1.57e-01,2.39e-02,-3.44e-03,-6.69e-04
26017,300,R40,co2,1.36e-02,7.92e-03,-2.09e-02,-1.63e-04
26018,300,R40,oxalo,-2.45e-02,-5.29e-03,3.74e-02,1.09e-04
26019,300,R40,pep,7.35e-03,1.36e-02,-1.12e-02,-2.78e-04
26020,302,R40,co2,2.09e-01,1.10e-02,-5.40e-03,-2.93e-04
26021,302,R40,oxalo,-4.62e-01,-9.00e-03,1.19e-02,2.41e-04
26022,302,R40,pep,8.39e-02,1.40e-02,-2.17e-03,-3.73e-04
26023,304,R40,co2,9.32e-02,2.03e-02,-3.22e-02,-9.64e-04
26024,304,R40,oxalo,-1.99e-01,-1.62e-02,6.88e-02,7.67e-04
26025,304,R40,pep,3.22e-02,2.23e-02,-1.11e-02,-1.06e-03
26026,305,R40,co2,2.00e-01,2.15e-03,-2.34e-04,-1.78e-05
26027,305,R40,oxalo,-3.61e-01,-1.44e-03,4.21e-04,1.19e-05
26028,305,R40,pep,8.02e-02,2.74e-03,-9.35e-05,-2.26e-05
26029,306,R40,co2,1.20e-02,6.65e-04,-3.44e-04,-2.39e-06
26030,306,R40,oxalo,-1.50e-02,-3.09e-04,4.30e-04,1.11e-06
26031,306,R40,pep,1.21e-02,2.12e-03,-3.45e-04,-7.63e-06
26032,307,R40,co2,2.14e-01,1.55e-02,-1.02e-02,-7.82e-04
26033,307,R40,oxalo,-4.13e-01,-1.11e-02,1.96e-02,5.60e-04
26034,307,R40,pep,8.10e-02,1.86e-02,-3.85e-03,-9.39e-04
26035,308,R40,co2,9.36e-02,1.20e-03,-1.54e-04,-5.88e-06
26036,308,R40,oxalo,-1.61e-01,-7.64e-04,2.65e-04,3.76e-06
26037,308,R40,pep,3.11e-02,1.26e-03,-5.11e-05,-6.20e-06
26038,31,R40,co2,6.15e-03,2.25e-03,-4.86e-03,-1.82e-05
26039,31,R40,oxalo,-9.41e-03,-1.28e-03,7.45e-03,1.04e-05
26040,31,R40,pep,6.70e-03,7.78e-03,-5.30e-03,-6.31e-05
26041,315,R40,co2,8.45e-02,7.61e-03,-6.07e-03,-1.56e-04
26042,315,R40,oxalo,-1.77e-01,-5.95e-03,1.27e-02,1.22e-04
26043,315,R40,pep,3.01e-02,8.61e-03,-2.16e-03,-1.77e-04
26044,32,R40,co2,8.06e-03,5.58e-04,-3.53e-04,-2.10e-06
26045,32,R40,oxalo,-6.38e-03,-1.64e-04,2.80e-04,6.19e-07
26046,32,R40,pep,1.57e-02,3.44e-03,-6.87e-04,-1.30e-05
26047,322,R40,co2,9.30e-02,2.03e-02,-3.23e-02,-9.63e-04
26048,322,R40,oxalo,-1.99e-01,-1.62e-02,6.91e-02,7.67e-04
26049,322,R40,pep,3.21e-02,2.23e-02,-1.11e-02,-1.06e-03
26050,325,R40,co2,2.08e-01,1.10e-02,-5.43e-03,-2.93e-04
26051,325,R40,oxalo,-4.61e-01,-9.02e-03,1.20e-02,2.41e-04
26052,325,R40,pep,8.36e-02,1.40e-02,-2.18e-03,-3.73e-04
26053,327,R40,co2,6.81e-02,1.75e-02,-3.09e-02,-6.72e-04
26054,327,R40,oxalo,-1.48e-01,-1.41e-02,6.69e-02,5.42e-04
26055,327,R40,pep,2.35e-02,1.92e-02,-1.06e-02,-7.36e-04
26056,328,R40,co2,2.12e-01,1.55e-02,-1.03e-02,-7.79e-04
26057,328,R40,oxalo,-4.09e-01,-1.11e-02,1.98e-02,5.58e-04
26058,328,R40,pep,8.01e-02,1.85e-02,-3.87e-03,-9.35e-04
26059,329,R40,co2,1.71e-01,1.87e-02,-1.76e-02,-9.27e-04
26060,329,R40,oxalo,-3.59e-01,-1.46e-02,3.70e-02,7.25e-04
26061,329,R40,pep,6.46e-02,2.25e-02,-6.65e-03,-1.11e-03
26062,330,R40,co2,3.58e-02,3.56e-03,-3.09e-03,-6.21e-05
26063,330,R40,oxalo,-4.86e-02,-1.80e-03,4.20e-03,3.14e-05
26064,330,R40,pep,1.92e-02,6.06e-03,-1.65e-03,-1.06e-04
26065,331,R40,co2,5.11e-02,3.09e-04,-1.91e-05,-7.38e-07
26066,331,R40,oxalo,-3.11e-02,-7.00e-05,1.16e-05,1.67e-07
26067,331,R40,pep,1.97e-02,3.79e-04,-7.35e-06,-9.04e-07
26068,333,R40,co2,3.08e-02,3.34e-03,-3.10e-03,-5.31e-05
26069,333,R40,oxalo,-4.28e-02,-1.72e-03,4.31e-03,2.74e-05
26070,333,R40,pep,1.25e-02,4.29e-03,-1.26e-03,-6.83e-05
26071,335,R40,co2,2.00e-01,2.16e-03,-2.35e-04,-1.78e-05
26072,335,R40,oxalo,-3.61e-01,-1.45e-03,4.24e-04,1.20e-05
26073,335,R40,pep,7.99e-02,2.74e-03,-9.40e-05,-2.27e-05
26074,338,R40,co2,9.82e-02,1.82e-03,-3.36e-04,-1.32e-05
26075,338,R40,oxalo,-1.71e-01,-1.18e-03,5.86e-04,8.59e-06
26076,338,R40,pep,3.43e-02,2.02e-03,-1.17e-04,-1.47e-05
26077,34,R40,co2,5.76e-02,1.68e-02,-3.20e-02,-5.59e-04
26078,34,R40,oxalo,-1.28e-01,-1.39e-02,7.14e-02,4.64e-04
26079,34,R40,pep,2.92e-02,2.71e-02,-1.62e-02,-9.01e-04
26080,346,R40,co2,4.62e-02,1.22e-02,-2.19e-02,-3.93e-04
26081,346,R40,oxalo,-9.23e-02,-9.06e-03,4.37e-02,2.92e-04
26082,346,R40,pep,1.59e-02,1.33e-02,-7.52e-03,-4.28e-04
26083,349,R40,co2,4.17e-02,8.93e-04,-1.90e-04,-5.69e-06
26084,349,R40,oxalo,-3.18e-02,-2.53e-04,1.45e-04,1.61e-06
26085,349,R40,pep,1.71e-02,1.16e-03,-7.79e-05,-7.41e-06
26086,35,R40,co2,6.09e-03,2.21e-03,-4.77e-03,-1.77e-05
26087,35,R40,oxalo,-9.33e-03,-1.26e-03,7.30e-03,1.01e-05
26088,35,R40,pep,6.60e-03,7.61e-03,-5.17e-03,-6.08e-05
26089,350,R40,co2,1.09e-01,1.42e-02,-1.54e-02,-7.64e-04
26090,350,R40,oxalo,-1.85e-01,-8.97e-03,2.61e-02,4.82e-04
26091,350,R40,pep,4.51e-02,1.87e-02,-6.39e-03,-1.01e-03
26092,352,R40,co2,1.23e-01,1.50e-02,-1.54e-02,-8.23e-04
26093,352,R40,oxalo,-2.14e-01,-9.74e-03,2.69e-02,5.35e-04
26094,352,R40,pep,5.15e-02,2.00e-02,-6.47e-03,-1.10e-03
26095,354,R40,co2,4.40e-02,1.19e-02,-2.16e-02,-3.67e-04
26096,354,R40,oxalo,-8.84e-02,-8.87e-03,4.34e-02,2.74e-04
26097,354,R40,pep,1.50e-02,1.29e-02,-7.37e-03,-3.97e-04
26098,355,R40,co2,9.40e-02,1.21e-03,-1.56e-04,-5.95e-06
26099,355,R40,oxalo,-1.62e-01,-7.72e-04,2.68e-04,3.81e-06
26100,355,R40,pep,3.12e-02,1.27e-03,-5.17e-05,-6.28e-06
26101,356,R40,co2,3.66e-02,7.66e-04,-1.59e-04,-4.29e-06
26102,356,R40,oxalo,-2.58e-02,-2.01e-04,1.12e-04,1.12e-06
26103,356,R40,pep,1.28e-02,8.48e-04,-5.54e-05,-4.74e-06
26104,357,R40,co2,6.86e-02,4.33e-03,-2.53e-03,-1.18e-04
26105,357,R40,oxalo,-6.51e-02,-1.53e-03,2.40e-03,4.17e-05
26106,357,R40,pep,3.87e-02,7.76e-03,-1.43e-03,-2.12e-04
26107,359,R40,co2,8.66e-02,9.10e-03,-8.26e-03,-4.18e-04
26108,359,R40,oxalo,-1.13e-01,-4.41e-03,1.08e-02,2.02e-04
26109,359,R40,pep,4.79e-02,1.60e-02,-4.57e-03,-7.33e-04
26110,362,R40,co2,3.71e-02,8.44e-04,-1.90e-04,-5.15e-06
26111,362,R40,oxalo,-2.68e-02,-2.27e-04,1.37e-04,1.38e-06
26112,362,R40,pep,1.31e-02,9.49e-04,-6.73e-05,-5.80e-06
26113,364,R40,co2,1.10e-01,1.41e-02,-1.50e-02,-5.85e-04
26114,364,R40,oxalo,-2.19e-01,-1.04e-02,2.97e-02,4.32e-04
26115,364,R40,pep,4.08e-02,1.66e-02,-5.55e-03,-6.88e-04
26116,366,R40,co2,8.47e-02,7.64e-03,-6.10e-03,-1.57e-04
26117,366,R40,oxalo,-1.78e-01,-5.97e-03,1.28e-02,1.23e-04
26118,366,R40,pep,3.01e-02,8.63e-03,-2.17e-03,-1.78e-04
26119,37,R40,co2,1.80e-02,1.27e-03,-8.13e-04,-3.26e-06
26120,37,R40,oxalo,-4.21e-02,-1.10e-03,1.90e-03,2.83e-06
26121,37,R40,pep,9.73e-03,2.17e-03,-4.38e-04,-5.58e-06
26122,371,R40,co2,6.82e-02,1.75e-02,-3.10e-02,-6.74e-04
26123,371,R40,oxalo,-1.48e-01,-1.42e-02,6.72e-02,5.44e-04
26124,371,R40,pep,2.35e-02,1.92e-02,-1.07e-02,-7.38e-04
26125,372,R40,co2,9.87e-02,1.83e-03,-3.38e-04,-1.33e-05
26126,372,R40,oxalo,-1.73e-01,-1.19e-03,5.91e-04,8.67e-06
26127,372,R40,pep,3.44e-02,2.03e-03,-1.18e-04,-1.48e-05
26128,376,R40,co2,2.61e-02,2.91e-03,-2.77e-03,-4.08e-05
26129,376,R40,oxalo,-3.57e-02,-1.48e-03,3.79e-03,2.08e-05
26130,376,R40,pep,1.04e-02,3.67e-03,-1.10e-03,-5.16e-05
26131,377,R40,co2,5.12e-02,3.08e-04,-1.89e-05,-7.33e-07
26132,377,R40,oxalo,-3.12e-02,-6.98e-05,1.15e-05,1.66e-07
26133,377,R40,pep,1.98e-02,3.78e-04,-7.30e-06,-8.99e-07
26134,378,R40,co2,4.58e-02,1.21e-02,-2.19e-02,-3.88e-04
26135,378,R40,oxalo,-9.15e-02,-9.02e-03,4.37e-02,2.88e-04
26136,378,R40,pep,1.57e-02,1.32e-02,-7.49e-03,-4.22e-04
26137,379,R40,co2,4.10e-02,8.88e-04,-1.91e-04,-5.62e-06
26138,379,R40,oxalo,-3.11e-02,-2.50e-04,1.44e-04,1.59e-06
26139,379,R40,pep,1.66e-02,1.14e-03,-7.70e-05,-7.22e-06
26140,380,R40,co2,3.53e-02,3.55e-03,-3.11e-03,-6.15e-05
26141,380,R40,oxalo,-4.81e-02,-1.80e-03,4.23e-03,3.12e-05
26142,380,R40,pep,1.87e-02,5.97e-03,-1.64e-03,-1.03e-04
26143,381,R40,co2,1.71e-01,1.87e-02,-1.76e-02,-9.28e-04
26144,381,R40,oxalo,-3.60e-01,-1.47e-02,3.70e-02,7.26e-04
26145,381,R40,pep,6.46e-02,2.25e-02,-6.65e-03,-1.11e-03
26146,382,R40,co2,1.27e-02,1.62e-03,-1.73e-03,-1.20e-05
26147,382,R40,oxalo,-1.84e-02,-8.73e-04,2.50e-03,6.43e-06
26148,382,R40,pep,4.55e-03,1.85e-03,-6.20e-04,-1.36e-05
26149,384,R40,co2,3.07e-02,3.33e-03,-3.11e-03,-5.30e-05
26150,384,R40,oxalo,-4.26e-02,-1.72e-03,4.32e-03,2.74e-05
26151,384,R40,pep,1.24e-02,4.27e-03,-1.25e-03,-6.79e-05
26152,385,R40,co2,8.72e-02,9.31e-03,-8.56e-03,-4.33e-04
26153,385,R40,oxalo,-1.15e-01,-4.55e-03,1.12e-02,2.12e-04
26154,385,R40,pep,4.71e-02,1.60e-02,-4.62e-03,-7.43e-04
26155,387,R40,co2,1.08e-01,1.40e-02,-1.51e-02,-7.53e-04
26156,387,R40,oxalo,-1.81e-01,-8.76e-03,2.54e-02,4.71e-04
26157,387,R40,pep,4.48e-02,1.85e-02,-6.27e-03,-9.93e-04
26158,388,R40,co2,1.20e-01,1.48e-02,-1.52e-02,-8.10e-04
26159,388,R40,oxalo,-2.08e-01,-9.51e-03,2.64e-02,5.21e-04
26160,388,R40,pep,5.04e-02,1.97e-02,-6.38e-03,-1.08e-03
26161,390,R40,co2,3.66e-02,7.74e-04,-1.63e-04,-4.38e-06
26162,390,R40,oxalo,-2.58e-02,-2.03e-04,1.15e-04,1.15e-06
26163,390,R40,pep,1.28e-02,8.59e-04,-5.68e-05,-4.86e-06
26164,392,R40,co2,4.39e-02,1.19e-02,-2.16e-02,-3.65e-04
26165,392,R40,oxalo,-8.81e-02,-8.86e-03,4.34e-02,2.73e-04
26166,392,R40,pep,1.49e-02,1.28e-02,-7.35e-03,-3.95e-04
26167,394,R40,co2,3.70e-02,8.43e-04,-1.90e-04,-5.15e-06
26168,394,R40,oxalo,-2.67e-02,-2.27e-04,1.37e-04,1.38e-06
26169,394,R40,pep,1.31e-02,9.48e-04,-6.74e-05,-5.79e-06
26170,396,R40,co2,6.87e-02,4.54e-03,-2.76e-03,-1.30e-04
26171,396,R40,oxalo,-6.47e-02,-1.59e-03,2.59e-03,4.55e-05
26172,396,R40,pep,3.92e-02,8.23e-03,-1.57e-03,-2.36e-04
26173,397,R40,co2,3.45e-02,1.11e-02,-2.25e-02,-3.08e-04
26174,397,R40,oxalo,-6.95e-02,-8.35e-03,4.54e-02,2.31e-04
26175,397,R40,pep,1.14e-02,1.17e-02,-7.48e-03,-3.25e-04
26176,4,R40,co2,2.55e-02,1.75e-03,-1.11e-03,-5.96e-06
26177,4,R40,oxalo,-6.02e-02,-1.54e-03,2.62e-03,5.24e-06
26178,4,R40,pep,1.39e-02,3.05e-03,-6.06e-04,-1.04e-05
26179,407,R40,co2,1.10e-01,1.40e-02,-1.50e-02,-5.83e-04
26180,407,R40,oxalo,-2.18e-01,-1.04e-02,2.97e-02,4.30e-04
26181,407,R40,pep,4.06e-02,1.65e-02,-5.54e-03,-6.85e-04
26182,41,R40,co2,3.97e-03,1.70e-03,-3.98e-03,-7.50e-06
26183,41,R40,oxalo,-7.55e-03,-1.20e-03,7.57e-03,5.30e-06
26184,41,R40,pep,1.92e-03,2.62e-03,-1.93e-03,-1.15e-05
26185,423,R40,co2,7.33e-02,7.60e-03,-6.82e-03,-9.53e-05
26186,423,R40,oxalo,-1.79e-01,-6.90e-03,1.67e-02,8.66e-05
26187,423,R40,pep,2.50e-02,8.24e-03,-2.33e-03,-1.03e-04
26188,424,R40,co2,4.49e-02,3.03e-04,-2.08e-05,-7.05e-07
26189,424,R40,oxalo,-2.79e-02,-7.00e-05,1.29e-05,1.63e-07
26190,424,R40,pep,1.73e-02,3.72e-04,-8.03e-06,-8.64e-07
26191,425,R40,co2,4.70e-02,2.95e-04,-1.88e-05,-6.74e-07
26192,425,R40,oxalo,-2.81e-02,-6.54e-05,1.12e-05,1.50e-07
26193,425,R40,pep,1.69e-02,3.37e-04,-6.78e-06,-7.71e-07
26194,429,R40,co2,3.47e-02,3.03e-03,-2.36e-03,-2.11e-05
26195,429,R40,oxalo,-7.74e-02,-2.52e-03,5.26e-03,1.76e-05
26196,429,R40,pep,1.08e-02,3.00e-03,-7.34e-04,-2.09e-05
26197,43,R40,co2,1.80e-02,1.26e-03,-8.12e-04,-3.24e-06
26198,43,R40,oxalo,-4.21e-02,-1.10e-03,1.90e-03,2.81e-06
26199,43,R40,pep,9.66e-03,2.16e-03,-4.36e-04,-5.52e-06
26200,430,R40,co2,8.90e-03,5.87e-03,-1.60e-02,-9.52e-05
26201,430,R40,oxalo,-1.47e-02,-3.61e-03,2.65e-02,5.86e-05
26202,430,R40,pep,2.20e-03,4.62e-03,-3.97e-03,-7.49e-05
26203,432,R40,co2,5.13e-02,5.76e-03,-5.52e-03,-5.98e-05
26204,432,R40,oxalo,-1.22e-01,-5.11e-03,1.32e-02,5.31e-05
26205,432,R40,pep,1.63e-02,5.83e-03,-1.76e-03,-6.06e-05
26206,435,R40,co2,6.85e-03,7.43e-04,-6.91e-04,-3.96e-06
26207,435,R40,oxalo,-3.93e-03,-1.59e-04,3.97e-04,8.46e-07
26208,435,R40,pep,2.14e-03,7.38e-04,-2.16e-04,-3.94e-06
26209,436,R40,co2,2.66e-02,2.96e-03,-2.82e-03,-4.22e-05
26210,436,R40,oxalo,-3.64e-02,-1.51e-03,3.86e-03,2.15e-05
26211,436,R40,pep,1.06e-02,3.74e-03,-1.12e-03,-5.33e-05
26212,439,R40,co2,1.02e-01,9.12e-03,-7.21e-03,-1.32e-04
26213,439,R40,oxalo,-2.52e-01,-8.37e-03,1.78e-02,1.21e-04
26214,439,R40,pep,3.74e-02,1.06e-02,-2.64e-03,-1.54e-04
26215,442,R40,co2,5.35e-02,5.94e-03,-5.64e-03,-6.36e-05
26216,442,R40,oxalo,-1.28e-01,-5.27e-03,1.35e-02,5.65e-05
26217,442,R40,pep,1.71e-02,6.02e-03,-1.80e-03,-6.45e-05
26218,443,R40,co2,3.55e-02,1.12e-02,-2.24e-02,-3.15e-04
26219,443,R40,oxalo,-7.16e-02,-8.41e-03,4.52e-02,2.36e-04
26220,443,R40,pep,1.18e-02,1.19e-02,-7.46e-03,-3.33e-04
26221,444,R40,co2,2.13e-02,9.79e-03,-2.36e-02,-1.74e-04
26222,444,R40,oxalo,-4.71e-02,-8.06e-03,5.22e-02,1.43e-04
26223,444,R40,pep,6.61e-03,9.66e-03,-7.33e-03,-1.72e-04
26224,450,R40,co2,1.28e-02,1.64e-03,-1.75e-03,-1.23e-05
26225,450,R40,oxalo,-1.85e-02,-8.79e-04,2.52e-03,6.57e-06
