efm,R54ra,R54rb,R13r,R26r,R15r,R96,R94,R95,R93,R90,R91,R8r,R10a,R10b,R10c,R28r,R3,R70,R6r,R97r,R2r,R55a,R55b,R4,R12r,R1,R27,R27b,R23r,R9,R14r,RR9,R53r,R80,R82,R29r,R7ra,R7rb,R7rc,R41,R40,R11r,R42,R5r,R25,R24,R22,R21,R20,R60,R61r
659,770.934,17.044,2.199,9.777,21.052,0.0,0.0,0.0,1.548,0.0,0.0,17.096,29.025,41.39,17.226,5.597,48.012,0.038,20.304,0.0,0.0,0.0,0.0,0.0,0.232,8.98,50.529,17.05,6.868,0.0,121.362,0.0,0.0,0.0,0.0,0.0,113.555,62.582,30.711,27.852,2.205,15.02,0.0,76.154,3.019,14.975,1.842,39.448,0.0,0.0,0.0
661,0.0,0.0,2.164,4.527,20.911,0.0,2.163,0.0,1.548,0.0,0.0,11.104,8.975,11.646,11.69,1.629,38.093,0.048,18.273,0.0,0.0,0.0,0.0,0.0,0.182,4.654,51.772,30.928,5.562,0.0,135.408,0.0,1.639,0.0,0.0,0.0,73.507,31.51,22.076,3.779,2.945,11.75,0.0,69.042,1.018,7.447,3.414,6.612,0.0,0.0,0.0
662,0.0,0.0,1.059,3.341,6.359,0.0,0.0,0.0,1.548,0.0,0.0,2.736,2.508,2.907,2.321,2.041,6.799,0.348,6.721,0.0,0.0,0.0,0.0,0.0,0.073,1.907,2.876,0.0,4.536,0.001,50.736,0.0,0.0,1.117,0.0,3.47,16.702,2.908,6.814,0.0,0.367,2.567,0.0,26.703,0.693,2.608,2.786,4.594,0.0,0.0,0.0
667,455.391,10.397,1.587,3.983,12.392,0.0,0.0,0.0,1.548,0.0,0.0,11.97,19.082,26.909,11.334,2.35,19.984,0.044,13.207,0.0,0.0,0.0,0.0,0.0,0.226,6.173,2.409,0.0,3.023,0.0,75.424,0.0,0.0,0.813,0.0,0.0,68.625,37.327,21.351,12.069,1.432,10.019,0.0,50.007,1.29,5.73,1.172,24.245,0.0,0.0,0.0
668,0.0,0.0,1.724,3.207,17.258,0.0,0.0,0.0,1.548,0.0,1.629,8.976,8.478,11.271,9.744,1.169,32.001,0.047,14.898,0.0,0.0,3.333,4.263,0.0,0.149,4.011,49.003,27.584,3.602,0.0,112.428,0.0,0.0,0.0,0.0,0.0,62.293,27.044,17.735,2.885,1.991,9.603,0.0,55.954,0.61,4.837,2.213,10.056,0.0,0.0,0.0
669,0.0,0.0,1.497,2.419,7.159,0.0,1.432,0.0,1.548,0.0,0.0,4.589,3.081,3.426,3.008,1.483,7.111,0.16,9.37,0.0,0.0,0.0,0.0,0.0,0.106,2.573,1.891,0.0,2.259,0.0,66.09,0.0,3.604,0.917,0.0,0.0,25.431,5.252,10.76,3.128,1.111,3.294,0.0,37.414,0.405,1.372,0.872,4.026,0.0,0.0,0.0
671,0.0,0.0,1.249,1.366,5.666,0.0,0.0,0.0,1.548,0.0,1.042,3.67,2.711,3.06,2.587,0.832,5.68,0.188,7.675,0.0,0.0,2.105,3.068,0.0,0.098,2.197,0.921,0.0,1.27,0.0,54.275,0.0,0.0,0.946,0.0,0.0,20.81,4.127,8.701,2.08,0.728,2.836,0.0,30.688,0.163,0.722,0.453,6.036,0.0,0.0,0.0
688,1958.041,31.797,4.036,0.0,29.493,0.0,0.0,0.0,1.548,0.0,0.0,33.592,61.086,83.814,33.632,0.0,52.765,0.117,33.542,0.0,0.0,0.0,0.0,0.0,0.85,18.072,39.931,22.059,0.618,6.927,167.582,0.0,0.0,0.0,0.0,0.0,217.965,124.909,57.427,0.0,0.636,26.627,0.0,125.323,0.0,0.772,0.299,67.213,0.0,0.0,0.0
690,0.0,0.0,0.0,0.0,2.255,0.0,0.0,4.811,1.548,0.0,5.347,30.49,0.06,0.041,0.082,6.023,56.956,0.221,40.355,0.0,19.753,11.719,14.592,0.0,0.148,13.879,28.021,39.053,0.833,0.0,0.0,0.0,0.0,0.0,0.0,1.645,264.569,82.138,58.438,0.0,6.141,0.206,0.0,156.252,0.0,0.776,0.581,22.272,0.0,0.0,0.0
692,0.0,0.0,1.881,0.0,16.92,0.0,0.0,0.0,1.548,0.0,2.664,9.585,11.245,15.276,10.906,0.0,31.241,0.103,15.317,0.0,0.0,5.874,7.269,0.0,0.172,4.865,44.143,27.688,0.731,0.219,105.959,0.0,0.0,0.0,0.0,0.0,63.352,28.959,19.01,0.0,0.647,10.656,0.0,58.374,0.0,0.865,0.467,10.605,0.0,0.0,0.0
694,0.0,0.0,3.366,0.0,28.126,0.0,5.981,0.0,1.548,0.0,0.0,15.217,13.58,17.528,17.583,0.0,42.78,0.133,25.856,0.0,0.0,0.0,0.0,0.0,0.286,7.471,42.311,33.518,0.906,0.612,174.629,0.0,4.771,0.0,0.0,0.0,96.229,41.618,31.293,0.0,0.86,17.956,0.0,99.919,0.0,1.166,0.757,3.143,0.0,0.0,0.0
696,0.0,0.0,0.891,7.49,3.841,0.0,4.913,6.892,1.548,0.0,0.0,37.989,0.0,0.0,0.0,4.481,73.894,0.393,53.503,0.0,26.166,0.0,0.0,0.0,0.501,15.205,33.116,47.127,11.286,0.0,0.856,0.0,4.036,0.0,0.0,0.629,349.696,99.303,74.253,0.0,10.608,0.765,0.0,207.437,1.986,11.973,6.52,13.708,0.0,0.0,0.0
698,4240.64,103.203,0.369,7.177,1.523,0.0,0.0,18.707,1.548,0.0,0.0,185.915,0.0,0.0,0.0,10.902,242.555,0.234,129.708,0.0,66.207,0.0,0.0,0.0,0.305,136.922,0.0,7.858,11.407,0.0,0.506,0.0,0.0,0.0,0.0,0.758,765.645,473.126,304.389,0.0,16.788,0.534,0.0,497.714,6.198,17.656,6.004,221.653,0.0,0.0,0.0
699,2614.63,73.58,0.38,6.829,1.571,0.0,4.775,18.74,1.548,0.0,0.0,165.045,0.0,0.0,0.0,11.064,197.09,0.239,118.66,0.0,59.372,0.0,0.0,0.0,0.311,110.454,0.0,8.104,10.865,0.0,0.516,0.0,3.519,0.0,0.0,0.839,665.491,396.394,274.214,0.0,17.238,0.541,0.0,461.401,6.138,15.168,6.365,159.959,0.0,0.0,0.0
700,0.0,0.0,0.497,6.643,2.06,0.0,12.566,24.145,1.548,0.0,0.0,69.225,0.0,0.0,0.0,17.195,52.417,0.317,70.688,0.0,28.066,0.0,0.0,0.0,0.375,26.249,0.0,34.219,10.781,0.0,0.623,0.0,13.991,0.0,0.0,10.283,328.699,101.34,136.083,0.0,21.296,0.618,0.0,307.186,1.831,7.788,5.267,15.637,0.0,0.0,0.0
702,0.0,0.0,0.609,0.0,2.577,0.0,0.0,5.589,1.548,0.0,5.85,36.791,0.0,0.0,0.0,6.574,55.366,0.386,40.947,0.0,20.533,13.309,16.789,0.0,0.406,21.448,28.539,46.061,0.937,0.0,0.682,18.469,0.0,0.0,0.0,1.953,236.959,90.038,68.71,0.0,7.783,0.654,0.0,163.91,0.0,1.024,0.766,23.605,0.0,0.0,0.0
703,0.0,0.0,0.824,0.0,3.54,0.0,0.475,5.368,1.548,0.0,5.436,33.137,0.0,0.0,0.0,6.594,60.365,0.426,43.431,0.0,21.419,11.955,14.904,0.0,0.479,14.959,26.081,40.145,0.833,0.0,0.816,0.0,0.378,0.0,0.0,1.967,277.348,85.809,63.619,0.0,6.844,0.74,0.0,169.182,0.0,0.766,0.58,22.839,0.0,0.0,0.0
704,0.0,0.0,0.487,0.0,2.02,0.0,0.0,6.862,1.548,0.0,4.576,25.204,0.0,0.0,0.0,6.445,19.76,0.324,24.786,0.0,10.313,9.712,14.525,0.0,0.369,11.057,0.0,13.112,0.59,0.0,0.614,2.698,0.0,0.495,0.0,3.868,113.54,37.268,48.748,0.0,6.234,0.611,0.0,106.909,0.0,0.332,0.221,17.606,0.0,0.0,0.0
705,0.0,0.0,0.0,0.0,1.235,0.0,0.0,5.477,1.548,0.0,4.115,21.675,0.051,0.03,0.078,5.154,17.756,0.164,21.331,0.0,9.056,8.682,12.951,0.0,0.118,9.425,0.0,10.982,0.583,0.0,0.0,0.0,0.0,0.528,0.0,3.123,98.63,31.867,42.064,0.0,5.028,0.182,0.0,92.258,0.0,0.325,0.213,15.959,0.0,0.0,0.0
707,0.0,0.0,0.489,0.0,2.026,0.0,0.493,6.601,1.548,0.0,4.368,25.162,0.0,0.0,0.0,6.206,20.466,0.324,24.962,0.0,10.582,9.295,13.846,0.0,0.369,10.822,0.0,12.834,0.589,0.0,0.614,0.0,0.515,0.474,0.0,3.741,114.38,37.066,48.836,0.0,6.004,0.611,0.0,107.809,0.0,0.331,0.22,17.098,0.0,0.0,0.0
708,2236.556,63.299,0.377,0.0,1.556,0.0,0.0,12.378,1.548,0.0,5.289,138.25,0.0,0.0,0.0,10.74,169.765,0.289,97.412,0.0,49.445,6.613,10.653,0.0,0.309,97.795,0.0,7.728,0.635,0.0,0.513,0.0,0.0,0.0,0.0,1.949,547.415,331.631,228.452,0.0,11.637,0.539,0.0,377.3,0.0,0.688,0.322,163.866,0.0,0.0,0.0
709,2162.985,62.401,0.386,0.0,1.575,0.0,0.0,12.941,1.548,0.0,5.553,139.938,0.0,0.0,0.0,11.231,169.16,0.302,98.627,0.0,49.839,6.972,11.252,0.0,0.326,98.226,0.0,8.099,0.639,0.0,0.538,3.622,0.0,0.0,0.0,2.225,551.192,332.126,231.291,0.0,12.418,0.56,0.0,382.45,0.0,0.693,0.328,163.138,0.0,0.0,0.0
710,0.0,0.0,0.497,4.325,2.062,0.0,3.751,9.162,1.548,0.0,0.0,27.183,0.0,0.0,0.0,5.173,21.147,0.317,28.025,0.0,11.367,0.0,0.0,0.0,0.375,10.728,0.0,12.627,7.151,0.0,0.623,0.0,4.361,0.567,0.0,3.204,128.84,39.037,53.608,0.0,7.869,0.618,0.0,121.848,1.249,4.838,3.066,9.672,0.0,0.0,0.0
711,0.0,0.0,0.491,0.0,2.036,0.0,6.099,17.17,1.548,0.0,5.96,57.865,0.0,0.0,0.0,16.12,45.241,0.329,57.479,0.0,23.586,13.384,19.726,0.0,0.371,23.727,0.0,29.907,0.624,0.0,0.617,0.0,6.29,0.0,0.0,9.616,266.665,85.911,112.531,0.0,15.378,0.613,0.0,248.673,0.0,0.361,0.263,25.255,0.0,0.0,0.0
712,2076.348,60.248,0.379,0.0,1.563,0.0,0.465,12.404,1.548,0.0,5.292,135.982,0.0,0.0,0.0,10.766,164.942,0.29,96.19,0.0,48.701,6.622,10.671,0.0,0.31,95.005,0.0,7.77,0.632,0.0,0.514,0.0,0.342,0.0,0.0,2.0,536.556,323.278,225.177,0.0,11.668,0.54,0.0,373.29,0.0,0.677,0.317,157.551,0.0,0.0,0.0
726,10644.805,208.491,0.0,0.0,0.887,0.0,0.0,0.797,1.548,0.0,0.0,256.413,0.117,0.107,0.107,0.69,386.145,0.185,171.515,0.0,89.914,0.0,0.0,0.0,0.133,218.572,0.0,0.481,0.692,0.0,0.0,0.0,0.0,0.0,0.0,2.431,1108.191,707.861,410.905,94.17,17.107,0.165,0.0,646.061,0.0,0.938,0.43,448.893,0.0,0.0,0.0
727,0.0,0.0,0.0,0.0,1.293,0.0,35.196,0.418,1.548,0.0,0.0,66.563,0.051,0.03,0.078,1.499,68.871,0.209,76.057,0.0,34.658,0.0,0.0,0.0,0.12,26.523,5.257,20.975,0.992,0.0,0.0,0.0,45.988,0.0,0.0,7.257,356.113,94.317,136.739,20.902,20.445,0.184,0.0,335.1,0.0,0.559,0.721,4.648,0.0,0.0,0.0
730,0.0,0.0,0.0,0.0,1.325,0.0,37.403,1.692,1.548,0.0,0.0,62.822,0.05,0.028,0.077,1.972,42.588,0.229,72.698,0.0,25.161,0.0,0.0,0.0,0.124,25.333,0.0,5.965,0.81,0.0,0.0,0.0,76.618,0.037,0.0,11.454,343.879,82.533,130.775,20.797,19.931,0.188,0.0,322.967,0.0,0.391,0.475,3.608,0.0,0.0,0.0
733,0.0,0.0,0.0,0.0,1.32,0.0,38.165,2.538,1.548,0.0,0.0,66.039,0.05,0.028,0.077,2.893,44.909,0.224,75.729,0.0,26.395,0.0,0.0,0.0,0.124,26.281,0.0,8.335,0.812,0.0,0.0,0.0,73.572,0.0,0.0,12.207,357.47,87.474,136.867,20.945,21.115,0.188,0.0,335.915,0.0,0.397,0.479,3.743,0.0,0.0,0.0
734,0.0,0.0,0.839,0.0,3.608,0.0,0.0,4.901,1.548,0.0,5.421,30.938,0.0,0.0,0.0,6.104,57.665,0.43,40.883,0.0,20.175,11.885,14.809,0.0,0.484,14.061,27.604,39.189,0.834,0.0,0.824,0.0,0.0,0.0,0.0,1.686,264.135,82.444,59.274,0.0,6.252,0.745,0.0,158.52,0.0,0.778,0.583,22.544,0.0,0.0,0.0
737,0.0,0.0,0.105,0.0,0.726,0.0,16.389,0.0,1.548,0.0,0.0,34.885,0.15,0.136,0.178,0.0,44.247,0.168,41.832,0.0,20.228,0.0,0.0,0.0,0.066,15.88,6.785,17.144,0.832,2.067,2.779,0.0,17.257,0.0,0.0,0.0,207.653,56.702,70.965,0.0,0.733,0.0,0.0,179.635,0.0,0.567,0.537,4.614,0.0,0.0,0.0
742,215.542,13.947,0.0,0.0,1.137,0.0,31.117,1.072,1.548,0.0,0.0,106.738,0.058,0.039,0.081,0.997,87.19,0.16,93.591,0.0,40.187,0.0,0.0,0.0,0.116,49.363,0.0,0.884,0.588,0.0,0.0,0.0,25.279,0.0,0.0,4.94,447.521,189.797,195.192,22.238,19.835,0.176,0.0,391.717,0.0,0.43,0.24,35.356,0.0,0.0,0.0
749,0.0,0.0,0.488,0.0,2.025,0.0,0.0,5.666,1.548,0.0,4.225,22.23,0.0,0.0,0.0,5.33,18.229,0.324,22.068,0.0,9.415,8.914,13.3,0.0,0.369,9.642,0.0,11.292,0.583,0.0,0.614,0.0,0.0,0.517,0.0,3.224,100.836,32.692,43.137,0.0,5.188,0.611,0.0,95.28,0.0,0.325,0.213,16.334,0.0,0.0,0.0
755,1008.628,17.973,3.782,0.0,13.673,0.0,0.0,0.0,1.548,0.0,0.0,21.777,32.305,42.089,17.355,0.0,21.931,0.15,19.553,0.0,0.0,0.0,0.0,0.0,1.121,10.59,0.0,0.0,0.638,6.304,91.23,0.0,0.0,0.76,0.0,0.0,119.728,68.753,36.476,0.0,0.803,14.075,0.0,73.487,0.0,0.791,0.332,38.715,0.0,0.0,0.0
756,0.0,0.0,0.096,0.0,0.676,0.0,18.268,0.0,1.548,0.0,0.0,28.723,0.131,0.108,0.168,0.0,19.261,0.208,35.152,0.0,11.611,0.0,0.0,0.0,0.056,13.662,0.0,0.0,0.709,1.92,2.577,0.0,47.952,0.113,0.0,0.0,166.746,36.428,61.203,0.0,0.576,0.0,0.0,157.114,0.0,0.337,0.354,3.147,0.0,0.0,0.0
760,0.0,0.0,1.391,0.0,3.75,0.0,0.0,0.0,1.548,0.0,1.458,4.371,2.832,3.108,2.664,0.0,3.701,0.234,7.695,0.0,0.0,3.24,5.399,0.0,0.21,2.409,0.0,0.0,0.611,0.263,50.915,0.0,0.0,0.952,0.0,0.0,23.153,5.132,9.855,0.0,0.558,2.811,0.0,31.015,0.0,0.292,0.242,5.702,0.0,0.0,0.0
762,0.0,0.0,2.244,0.0,5.273,0.0,3.406,0.0,1.548,0.0,0.0,7.723,3.946,4.187,3.931,0.0,5.057,0.177,12.39,0.0,0.0,0.0,0.0,0.0,0.348,3.828,0.0,0.0,0.713,0.999,79.053,0.0,8.688,0.859,0.0,0.0,38.736,9.401,16.852,0.0,0.703,4.041,0.0,49.975,0.0,0.337,0.358,1.985,0.0,0.0,0.0
763,0.0,0.0,0.0,0.0,2.599,0.0,0.0,0.0,1.548,0.0,4.53,16.882,0.063,0.044,0.083,0.0,37.16,0.229,23.663,0.0,11.594,9.742,12.133,0.0,0.157,8.066,38.826,29.191,0.796,0.0,0.0,0.0,0.0,0.0,0.0,0.389,168.65,55.749,31.873,2.961,2.834,0.212,0.0,88.675,0.0,0.792,0.538,18.051,0.0,0.0,0.0
770,0.0,0.0,0.0,13.355,1.886,0.0,0.0,0.0,1.548,0.0,0.0,12.966,0.079,0.064,0.091,7.096,25.309,0.176,15.785,0.0,7.984,0.0,0.0,0.0,0.168,15.093,63.865,44.1,12.869,0.0,0.0,51.318,0.0,0.0,0.0,0.0,107.351,44.39,23.579,21.683,7.602,0.216,0.0,60.321,2.805,20.134,9.17,12.336,0.0,0.0,0.0
777,0.0,0.0,0.0,7.114,1.656,0.0,0.0,0.0,1.548,0.0,0.0,4.273,0.049,0.027,0.077,4.374,6.668,0.351,6.868,0.0,3.331,0.0,0.0,0.0,0.131,3.921,5.764,0.0,5.687,0.0,0.0,12.608,0.0,1.022,0.0,0.0,34.263,5.043,9.808,9.508,2.414,0.195,0.0,30.097,1.314,3.466,2.116,7.647,0.0,0.0,0.0
780,0.0,0.0,0.727,13.541,2.993,0.0,0.0,0.0,1.548,0.0,0.0,13.037,0.0,0.0,0.0,7.198,25.409,0.388,15.873,0.0,8.197,0.0,0.0,0.0,0.507,15.269,63.825,44.092,12.993,0.0,0.851,51.697,0.0,0.0,0.0,0.0,104.687,43.744,23.716,22.042,7.647,0.773,0.0,60.847,2.836,20.381,9.274,12.507,0.0,0.0,0.0
783,0.0,0.0,0.619,7.278,2.605,0.0,0.0,0.0,1.548,0.0,0.0,4.275,0.0,0.0,0.0,4.476,7.025,0.53,7.106,0.0,3.583,0.0,0.0,0.0,0.418,3.897,5.891,0.0,5.792,0.0,0.702,12.585,0.0,1.017,0.0,0.0,33.318,5.021,9.844,9.729,2.453,0.669,0.0,31.013,1.344,3.533,2.153,7.771,0.0,0.0,0.0
786,0.0,0.0,0.0,9.084,4.219,0.0,0.0,0.0,1.548,0.0,0.0,9.339,0.057,0.037,0.081,4.929,30.751,0.214,17.252,0.0,8.147,0.0,0.0,0.0,0.188,4.66,51.612,29.416,12.929,0.0,0.0,0.0,0.0,0.0,0.0,4.686,139.869,36.185,18.111,1.305,1.309,0.243,0.0,60.625,2.159,15.714,10.129,10.701,0.0,0.0,0.0
787,785.396,21.757,0.0,11.873,1.739,0.0,0.0,0.0,1.548,0.0,0.0,31.495,0.094,0.079,0.097,6.71,62.167,0.14,28.738,0.0,14.796,0.0,0.0,0.0,0.143,21.391,47.251,15.505,10.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.919,119.067,52.509,23.597,3.037,0.186,0.0,105.336,4.676,18.387,2.324,51.314,0.0,0.0,0.0
789,0.0,0.0,0.0,6.14,3.041,0.0,2.055,0.0,1.548,0.0,0.0,15.203,0.061,0.042,0.083,1.92,37.998,0.188,23.3,0.0,11.29,0.0,0.0,0.0,0.166,6.043,48.924,30.644,8.998,0.0,0.0,0.0,1.609,0.0,0.0,0.0,174.518,54.118,28.962,4.336,4.15,0.221,0.0,85.584,1.685,9.467,4.466,10.154,0.0,0.0,0.0
790,0.0,0.0,0.0,4.733,3.104,0.0,0.0,0.0,1.548,0.0,1.538,12.842,0.062,0.043,0.083,1.466,32.677,0.188,19.355,0.0,9.4,3.204,4.042,0.0,0.168,5.452,46.92,27.988,6.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.268,47.577,24.162,3.294,3.038,0.222,0.0,70.523,1.185,6.879,3.204,12.894,0.0,0.0,0.0
797,0.0,0.0,0.0,8.503,1.882,0.0,0.0,2.187,1.548,0.0,0.0,18.795,0.07,0.053,0.087,0.0,34.662,0.153,22.562,0.0,11.303,0.0,0.0,0.0,0.141,13.299,49.885,39.214,11.077,0.0,0.0,20.223,0.0,0.0,0.0,0.0,148.819,58.811,34.62,0.0,5.662,0.195,0.0,86.951,2.146,14.258,6.542,10.966,0.0,0.0,0.0
801,0.0,0.0,0.0,8.614,4.202,0.0,0.0,0.0,1.548,0.0,0.0,8.969,0.057,0.037,0.081,4.68,29.564,0.214,16.65,0.0,7.869,0.0,0.0,0.0,0.188,4.541,48.87,28.082,12.318,0.195,0.0,0.0,0.0,0.0,0.0,6.221,134.559,34.634,17.429,0.0,0.385,0.242,0.0,58.569,2.04,14.969,9.72,10.263,0.0,0.0,0.0
802,497.567,14.509,0.0,6.867,1.357,0.0,0.0,0.0,1.548,0.0,0.0,23.008,0.091,0.076,0.096,4.055,37.61,0.127,18.829,0.0,9.834,0.0,0.0,0.0,0.131,15.796,5.063,0.0,6.304,0.0,0.0,0.0,0.0,0.732,0.0,0.0,127.691,69.795,38.273,14.522,2.033,0.175,0.0,70.849,2.776,10.235,1.543,35.13,0.0,0.0,0.0
803,0.0,0.0,0.0,9.62,3.776,0.0,0.0,1.964,1.548,0.0,0.0,13.939,0.057,0.036,0.08,1.536,41.213,0.205,24.972,0.0,11.84,0.0,0.0,0.0,0.18,6.706,48.342,34.494,13.538,0.0,0.0,0.0,0.0,0.0,0.0,1.744,195.189,49.148,27.409,0.0,2.429,0.236,0.0,89.835,2.272,16.113,10.37,11.866,0.0,0.0,0.0
804,0.0,0.0,0.0,4.815,2.468,0.0,0.0,0.0,1.548,0.0,0.0,4.198,0.049,0.027,0.077,2.9,8.705,0.605,7.876,0.0,3.808,0.0,0.0,0.0,0.152,2.296,4.75,0.0,6.503,0.0,0.0,0.0,0.0,1.159,0.0,3.495,47.106,5.084,9.569,1.396,0.817,0.214,0.0,32.23,1.112,3.721,3.422,6.484,0.0,0.0,0.0
805,0.0,0.0,0.0,4.839,1.982,0.0,1.506,0.0,1.548,0.0,0.0,6.653,0.049,0.027,0.077,2.89,10.776,0.337,10.33,0.0,4.992,0.0,0.0,0.0,0.14,3.014,4.614,0.0,4.788,0.0,0.0,0.0,5.259,0.883,0.0,0.0,56.966,8.328,14.645,5.778,1.937,0.203,0.0,43.701,1.009,2.799,1.57,6.745,0.0,0.0,0.0
806,0.0,0.0,0.0,6.351,2.95,0.0,0.0,2.074,1.548,0.0,0.169,16.721,0.062,0.043,0.083,0.0,40.352,0.185,24.808,0.0,12.045,0.349,0.442,0.0,0.164,6.723,47.182,33.134,9.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.55,58.508,31.658,0.0,4.486,0.22,0.0,91.401,1.843,10.266,4.813,11.267,0.0,0.0,0.0
807,0.0,0.0,0.0,4.657,2.433,0.0,0.0,0.0,1.548,0.0,0.0,4.213,0.049,0.027,0.077,2.802,8.525,0.616,7.735,0.0,3.744,0.0,0.0,0.0,0.151,2.309,4.594,0.0,6.453,0.099,0.0,0.0,0.0,1.136,0.0,4.829,46.042,5.123,9.545,0.0,0.355,0.213,0.0,31.716,1.083,3.68,3.499,6.27,0.0,0.0,0.0
808,103.168,5.409,0.0,7.042,2.054,0.0,0.0,2.147,1.548,0.0,0.0,24.943,0.075,0.058,0.089,0.0,47.756,0.15,26.721,0.0,13.44,0.0,0.0,0.0,0.146,13.288,46.383,27.333,9.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.037,85.007,43.718,0.0,3.821,0.198,0.0,99.614,3.162,11.028,3.368,21.722,0.0,0.0,0.0
809,5476.987,107.592,0.0,0.0,0.889,0.0,0.0,0.797,1.548,0.0,0.0,141.088,0.118,0.108,0.108,0.69,213.454,0.174,94.19,0.0,49.62,0.0,0.0,0.0,0.136,120.94,0.0,0.482,0.605,3.499,0.0,0.0,0.0,0.0,0.0,0.055,606.437,387.321,225.948,0.0,1.253,0.167,0.0,354.798,0.0,0.691,0.276,232.372,0.0,0.0,0.0
810,0.0,0.0,0.0,3.581,1.991,0.0,0.0,0.0,1.548,0.0,1.015,5.433,0.049,0.027,0.077,2.138,8.9,0.408,8.541,0.0,4.139,2.11,2.854,0.0,0.14,2.599,3.212,0.0,3.338,0.0,0.0,0.0,0.0,0.961,0.0,0.0,47.062,6.722,12.002,4.522,1.389,0.203,0.0,36.134,0.672,1.891,0.989,8.414,0.0,0.0,0.0
811,0.0,0.0,0.0,0.0,1.28,0.0,17.365,0.411,1.548,0.0,0.0,36.315,0.052,0.031,0.078,0.668,41.789,0.204,41.699,0.0,20.129,0.0,0.0,0.0,0.119,16.37,4.089,14.666,0.831,2.091,0.0,0.0,19.874,0.0,0.0,0.416,194.972,53.921,74.28,0.0,1.398,0.182,0.0,183.004,0.0,0.515,0.525,4.517,0.0,0.0,0.0
813,0.0,0.0,0.0,0.0,1.331,0.0,19.028,0.999,1.548,0.0,0.0,33.003,0.05,0.028,0.077,1.044,22.304,0.228,39.171,0.0,13.335,0.0,0.0,0.0,0.125,15.057,0.0,4.322,0.679,2.041,0.0,0.0,38.917,0.037,0.0,0.882,184.613,42.984,69.279,0.0,1.553,0.189,0.0,174.328,0.0,0.336,0.322,3.519,0.0,0.0,0.0
814,0.0,0.0,0.0,6.517,2.943,0.0,0.163,2.144,1.548,0.0,0.0,17.023,0.061,0.043,0.083,0.0,41.005,0.185,25.293,0.0,12.279,0.0,0.0,0.0,0.164,6.802,47.346,33.499,10.142,0.0,0.0,0.0,0.127,0.0,0.0,0.0,187.856,59.34,32.268,0.0,4.624,0.22,0.0,93.265,1.904,10.584,4.968,10.992,0.0,0.0,0.0
815,0.0,0.0,0.0,0.0,1.324,0.0,19.511,1.596,1.548,0.0,0.0,35.347,0.05,0.028,0.077,1.643,23.971,0.221,41.421,0.0,14.235,0.0,0.0,0.0,0.124,15.864,0.0,6.124,0.693,2.09,0.0,0.0,36.7,0.0,0.0,1.328,194.745,46.576,73.742,0.0,2.117,0.188,0.0,183.967,0.0,0.347,0.339,3.689,0.0,0.0,0.0
816,185.159,10.54,0.0,0.0,1.107,0.0,15.726,0.9,1.548,0.0,0.0,63.308,0.061,0.042,0.083,0.794,54.023,0.154,53.798,0.0,23.702,0.0,0.0,0.0,0.115,32.336,0.0,0.699,0.554,2.21,0.0,0.0,12.375,0.0,0.0,0.315,260.413,118.101,113.921,0.0,1.408,0.174,0.0,222.761,0.0,0.404,0.191,27.183,0.0,0.0,0.0
823,0.0,0.0,0.0,0.0,2.572,0.0,0.0,0.0,1.548,0.0,3.992,15.19,0.063,0.044,0.083,0.0,33.557,0.218,21.484,0.0,10.542,8.745,10.786,0.0,0.156,7.507,34.574,26.21,0.669,0.432,0.0,0.0,0.0,0.0,0.0,0.0,152.306,50.277,28.77,0.0,0.549,0.212,0.0,80.663,0.0,0.604,0.349,16.251,0.0,0.0,0.0
826,0.0,0.0,0.0,0.0,1.338,0.0,0.0,0.0,1.548,0.0,3.06,8.219,0.049,0.027,0.077,0.0,7.006,0.421,9.623,0.0,3.935,6.252,9.727,0.0,0.123,3.939,0.0,0.0,0.534,0.0,0.0,0.0,0.0,0.935,0.0,1.474,46.413,10.503,17.245,2.197,1.761,0.187,0.0,42.945,0.0,0.255,0.153,10.91,0.0,0.0,0.0
829,10389.681,202.745,0.0,0.0,0.883,0.0,0.0,0.0,1.548,0.0,0.0,246.312,0.117,0.106,0.107,0.0,373.373,0.183,164.813,0.0,86.521,0.0,0.0,0.0,0.131,211.168,2.897,1.829,0.689,0.0,0.0,0.0,0.0,0.0,0.0,2.231,1068.303,683.612,394.732,95.912,16.201,0.163,0.0,620.548,0.0,0.932,0.425,436.679,0.0,0.0,0.0
831,0.0,0.0,0.727,8.473,3.11,0.0,0.0,2.208,1.548,0.0,0.0,18.77,0.0,0.0,0.0,0.0,35.404,0.345,22.945,0.0,11.629,0.0,0.0,0.0,0.445,12.904,49.591,38.889,11.134,0.0,0.753,18.913,0.0,0.0,0.0,0.0,149.933,58.748,34.642,0.0,5.655,0.699,0.0,88.279,2.154,14.184,6.513,11.037,0.0,0.0,0.0
