efm,R54ra,R54rb,R13r,R26r,R15r,R96,R94,R95,R93,R91,R8r,R10a,R10b,R10c,R28r,R3,R70,R6r,R2r,R55a,R55b,R4,R12r,R1,R27,R27b,R23r,R9,R14r,RR9,R53r,R80,R82,R29r,R7ra,R7rb,R7rc,R41,R40,R11r,R42,R5r,R25,R24,R22,R21,R20,R60,R61r
1497,938.917,938.917,-2.667,22.0,-7.667,1867.833,0.0,22.0,139.0,851.917,995.083,1002.75,1002.75,0.0,0.0,0.0,1.0,0.0,10.333,851.917,851.917,0.0,10.333,1017.083,0.0,0.0,36.0,0.0,-2.667,114.0,0.0,0.0,0.0,0.0,995.083,995.083,995.083,0.0,60.0,-10.333,0.0,0.0,22.0,36.0,36.0,0.0,1867.833,1002.75,1002.75
1501,0.0,0.0,-2.667,0.25,-7.667,55.25,3494.667,0.25,139.0,0.0,1825.25,1832.917,1832.917,0.0,0.0,0.0,1.0,0.0,10.333,0.0,0.0,0.0,10.333,1847.25,0.0,0.0,14.25,0.0,-2.667,92.25,3494.667,0.0,0.0,0.0,1825.25,1825.25,1825.25,0.0,38.25,-10.333,0.0,0.0,0.25,14.25,14.25,0.0,55.25,1832.917,1832.917
1502,87.0,87.0,-2.667,22.0,-7.667,164.0,3407.667,22.0,139.0,0.0,1847.0,1854.667,1854.667,0.0,0.0,0.0,1.0,0.0,10.333,0.0,0.0,0.0,10.333,1869.0,0.0,0.0,36.0,0.0,-2.667,114.0,3407.667,0.0,0.0,0.0,1847.0,1847.0,1847.0,0.0,60.0,-10.333,0.0,0.0,22.0,36.0,36.0,0.0,164.0,1854.667,1854.667
1508,3494.667,3494.667,-2.667,0.0,-7.667,54.0,0.0,0.0,139.0,0.0,1825.0,1832.667,1832.667,0.0,0.0,0.0,1.0,0.0,10.333,0.0,0.0,0.0,10.333,1847.0,0.0,0.0,14.0,0.0,-2.667,92.0,0.0,0.0,0.0,0.0,1825.0,1825.0,1825.0,0.0,38.0,-10.333,0.0,0.0,0.0,14.0,14.0,3495.667,54.0,1832.667,1832.667
1509,894.75,894.75,0.0,0.0,-5.0,1801.5,0.0,0.0,139.0,865.75,959.25,972.25,972.25,8.0,0.0,0.0,1.0,0.0,5.0,865.75,865.75,0.0,13.0,981.25,0.0,0.0,14.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,959.25,959.25,959.25,0.0,38.0,-5.0,0.0,0.0,0.0,14.0,14.0,14.0,1801.5,964.25,964.25
1512,884.25,884.25,0.0,0.0,-5.0,1808.5,0.0,0.0,139.0,869.25,955.75,968.75,968.75,8.0,0.0,0.0,1.0,0.0,5.0,869.25,869.25,0.0,13.0,977.75,0.0,0.0,14.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,955.75,955.75,955.75,0.0,38.0,-5.0,0.0,0.0,0.0,14.0,14.0,0.0,1808.5,960.75,960.75
1513,29.0,29.0,0.0,0.0,-5.0,70.0,3463.0,0.0,139.0,0.0,1825.0,1838.0,1838.0,8.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,13.0,1847.0,0.0,0.0,14.0,0.0,0.0,92.0,3463.0,0.0,0.0,0.0,1825.0,1825.0,1825.0,0.0,38.0,-5.0,0.0,0.0,0.0,14.0,14.0,14.0,70.0,1830.0,1830.0
1515,0.0,0.0,-2.5,0.0,-7.5,55.0,3494.5,0.0,139.0,0.0,1825.0,1833.0,1833.0,0.5,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,10.5,1847.0,0.0,0.0,14.0,0.0,-2.5,92.0,3494.5,0.0,0.0,0.0,1825.0,1825.0,1825.0,0.0,38.0,-10.0,0.0,0.0,0.0,14.0,14.0,0.0,55.0,1832.5,1832.5
1518,15.0,15.0,0.0,0.0,-5.0,70.0,3477.0,0.0,139.0,0.0,1825.0,1838.0,1838.0,8.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,13.0,1847.0,0.0,0.0,14.0,0.0,0.0,92.0,3477.0,0.0,0.0,0.0,1825.0,1825.0,1825.0,0.0,38.0,-5.0,0.0,0.0,0.0,14.0,14.0,0.0,70.0,1830.0,1830.0
1534,889.417,889.417,-2.667,0.0,-7.667,1790.833,0.0,0.0,139.0,868.417,956.583,964.25,964.25,0.0,0.0,0.0,1.0,0.0,10.333,868.417,868.417,0.0,10.333,978.583,0.0,0.0,14.0,0.0,-2.667,92.0,0.0,0.0,0.0,0.0,956.583,956.583,956.583,0.0,38.0,-10.333,0.0,0.0,0.0,14.0,14.0,22.0,1790.833,964.25,964.25
1536,872.917,872.917,-2.667,0.0,-7.667,1801.833,0.0,0.0,139.0,873.917,951.083,958.75,958.75,0.0,0.0,0.0,1.0,0.0,10.333,873.917,873.917,0.0,10.333,973.083,0.0,0.0,14.0,0.0,-2.667,92.0,0.0,0.0,0.0,0.0,951.083,951.083,951.083,0.0,38.0,-10.333,0.0,0.0,0.0,14.0,14.0,0.0,1801.833,958.75,958.75
1539,0.0,0.0,-2.667,0.0,-7.667,56.0,3491.667,0.0,139.0,1.0,1824.0,1831.667,1831.667,0.0,0.0,0.0,1.0,0.0,10.333,1.0,1.0,0.0,10.333,1846.0,0.0,0.0,14.0,0.0,-2.667,92.0,3491.667,0.0,0.0,0.0,1824.0,1824.0,1824.0,0.0,38.0,-10.333,0.0,0.0,0.0,14.0,14.0,0.0,56.0,1831.667,1831.667
1540,0.0,0.0,-2.667,0.0,-7.667,54.0,3494.667,0.0,139.0,0.0,1825.0,1832.667,1832.667,0.0,0.0,0.0,1.0,0.0,10.333,0.0,0.0,0.0,10.333,1847.0,0.0,0.0,14.0,0.0,-2.667,92.0,3494.667,0.0,0.0,0.0,1825.0,1825.0,1825.0,0.0,38.0,-10.333,0.0,0.0,0.0,14.0,14.0,1.0,54.0,1832.667,1832.667
1541,21.0,21.0,-2.667,0.0,-7.667,54.0,3473.667,0.0,139.0,0.0,1825.0,1832.667,1832.667,0.0,0.0,0.0,1.0,0.0,10.333,0.0,0.0,0.0,10.333,1847.0,0.0,0.0,14.0,0.0,-2.667,92.0,3473.667,0.0,0.0,0.0,1825.0,1825.0,1825.0,0.0,38.0,-10.333,0.0,0.0,0.0,14.0,14.0,22.0,54.0,1832.667,1832.667
1559,1056.667,1056.667,2.5,256.667,-2.5,1368.333,0.0,256.667,139.0,0.0,1733.0,15.5,15.5,15.5,0.0,867.75,1.0,-867.75,867.75,0.0,0.0,0.0,15.5,887.25,0.0,0.0,270.667,519.083,2.5,0.0,0.0,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,294.667,0.0,0.0,867.75,256.667,270.667,270.667,0.0,1368.333,0.0,0.0
9999,0.0,0.0,15.761,44.271,10.761,0.0,0.0,0.0,139.0,126.917,313.864,75.608,75.608,55.283,44.271,141.389,1.0,-141.389,114.867,126.917,126.917,0.0,28.761,194.475,44.271,0.0,58.271,49.389,15.761,0.0,0.0,639.757,66.765,44.271,313.864,313.864,313.864,0.0,47.073,26.522,9.073,141.389,44.271,58.271,58.271,226.189,0.0,20.324,20.324
