efm,R54ra,R54rb,R13r,R26r,R15r,R96,R94,R95,R93,R91,R8r,R10a,R10b,R10c,R28r,R3,R70,R6r,R2r,R55a,R55b,R4,R12r,R1,R27,R27b,R23r,R9,R14r,RR9,R53r,R80,R82,R29r,R7ra,R7rb,R7rc,R41,R40,R11r,R42,R5r,R25,R24,R22,R21,R20,R60,R61r
526,36.5,36.5,2.5,0.0,-2.5,0.0,1533.5,85.0,139.0,0.0,1818.0,15.5,15.5,15.5,-85.0,910.25,1.0,-910.25,910.25,0.0,0.0,0.0,15.5,929.75,0.0,85.0,14.0,733.25,2.5,0.0,1533.5,0.0,0.0,-85.0,1818.0,1818.0,1818.0,0.0,123.0,0.0,0.0,910.25,0.0,14.0,14.0,91.5,0.0,0.0,0.0
527,0.0,0.0,2.5,0.0,-2.5,0.0,1533.5,48.5,139.0,0.0,1745.0,15.5,15.5,15.5,-48.5,873.75,1.0,-873.75,873.75,0.0,0.0,0.0,15.5,893.25,36.5,85.0,14.0,733.25,2.5,0.0,1533.5,0.0,0.0,-48.5,1745.0,1745.0,1745.0,0.0,86.5,0.0,0.0,873.75,0.0,14.0,14.0,55.0,0.0,0.0,0.0
529,0.0,0.0,2.5,0.0,-2.5,0.0,2781.5,0.0,139.0,0.0,2944.5,15.5,15.5,15.5,0.0,1473.5,1.0,-1473.5,1473.5,0.0,0.0,0.0,15.5,1493.0,0.0,0.0,14.0,0.0,2.5,0.0,2781.5,85.0,0.0,-1381.5,2944.5,2944.5,2944.5,1381.5,1419.5,0.0,0.0,1473.5,0.0,14.0,14.0,55.0,0.0,0.0,0.0
535,0.0,0.0,2.5,196.767,-2.5,0.0,0.0,0.0,139.0,0.0,359.767,15.5,15.5,15.5,196.767,181.133,1.0,-181.133,181.133,0.0,0.0,0.0,15.5,200.633,1265.6,1068.833,210.767,0.0,2.5,0.0,0.0,0.0,0.0,107.633,359.767,359.767,359.767,89.133,127.133,0.0,0.0,181.133,196.767,210.767,210.767,251.767,0.0,0.0,0.0
536,0.0,0.0,2.5,185.625,-2.5,0.0,0.0,0.0,139.0,0.0,348.625,15.5,15.5,15.5,185.625,175.562,1.0,-175.562,175.562,0.0,0.0,0.0,15.5,195.062,1198.75,1013.125,199.625,83.562,2.5,0.0,0.0,0.0,0.0,185.625,348.625,348.625,348.625,0.0,38.0,0.0,0.0,175.562,185.625,199.625,199.625,240.625,0.0,0.0,0.0
540,201.812,201.812,2.5,183.312,-2.5,0.0,0.0,0.0,139.0,0.0,548.125,15.5,15.5,15.5,183.312,275.312,1.0,-275.312,275.312,0.0,0.0,0.0,15.5,294.812,1184.875,1001.562,197.312,0.0,2.5,0.0,0.0,0.0,0.0,0.0,548.125,548.125,548.125,183.312,221.312,0.0,0.0,275.312,183.312,197.312,197.312,440.125,0.0,0.0,0.0
542,0.0,0.0,2.5,183.312,-2.5,0.0,201.812,0.0,139.0,0.0,548.125,15.5,15.5,15.5,183.312,275.312,1.0,-275.312,275.312,0.0,0.0,0.0,15.5,294.812,1184.875,1001.562,197.312,0.0,2.5,0.0,201.812,0.0,0.0,0.0,548.125,548.125,548.125,183.312,221.312,0.0,0.0,275.312,183.312,197.312,197.312,238.312,0.0,0.0,0.0
548,0.0,0.0,2.5,128.273,-2.5,0.0,0.0,0.0,139.0,146.773,438.046,15.5,15.5,15.5,128.273,220.273,1.0,-220.273,220.273,146.773,146.773,0.0,15.5,239.773,1148.182,1019.909,142.273,0.0,2.5,0.0,0.0,0.0,0.0,0.0,438.046,438.046,438.046,128.273,166.273,0.0,0.0,220.273,128.273,142.273,142.273,330.046,0.0,0.0,0.0
553,0.0,0.0,2.5,111.26,-2.5,0.0,0.0,0.0,139.0,0.0,274.26,15.5,15.5,15.5,111.26,138.38,1.0,-138.38,138.38,0.0,0.0,0.0,15.5,157.88,111.26,0.0,125.26,0.0,2.5,0.0,0.0,641.3,0.0,64.88,274.26,274.26,274.26,46.38,84.38,0.0,0.0,138.38,111.26,125.26,125.26,166.26,0.0,0.0,0.0
554,0.0,0.0,2.5,107.692,-2.5,0.0,0.0,0.0,139.0,0.0,270.692,15.5,15.5,15.5,107.692,136.596,1.0,-136.596,136.596,0.0,0.0,0.0,15.5,156.096,107.692,0.0,121.692,44.596,2.5,0.0,0.0,623.462,0.0,107.692,270.692,270.692,270.692,0.0,38.0,0.0,0.0,136.596,107.692,121.692,121.692,162.692,0.0,0.0,0.0
555,124.769,124.769,2.5,106.269,-2.5,0.0,0.0,0.0,139.0,0.0,394.038,15.5,15.5,15.5,106.269,198.269,1.0,-198.269,198.269,0.0,0.0,0.0,15.5,217.769,106.269,0.0,120.269,0.0,2.5,0.0,0.0,616.346,0.0,0.0,394.038,394.038,394.038,106.269,144.269,0.0,0.0,198.269,106.269,120.269,120.269,286.038,0.0,0.0,0.0
556,0.0,0.0,2.5,106.269,-2.5,0.0,124.769,0.0,139.0,0.0,394.038,15.5,15.5,15.5,106.269,198.269,1.0,-198.269,198.269,0.0,0.0,0.0,15.5,217.769,106.269,0.0,120.269,0.0,2.5,0.0,124.769,616.346,0.0,0.0,394.038,394.038,394.038,106.269,144.269,0.0,0.0,198.269,106.269,120.269,120.269,161.269,0.0,0.0,0.0
559,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,139.0,228.333,391.333,23.0,23.0,23.0,0.0,195.667,1.0,-195.667,190.667,228.333,228.333,0.0,18.0,217.667,0.0,0.0,14.0,103.667,5.0,0.0,0.0,556.667,0.0,0.0,391.333,391.333,391.333,0.0,38.0,5.0,0.0,195.667,0.0,14.0,14.0,283.333,0.0,0.0,0.0
561,0.0,0.0,2.5,71.611,-2.5,0.0,0.0,0.0,139.0,90.111,324.722,15.5,15.5,15.5,71.611,163.611,1.0,-163.611,163.611,90.111,90.111,0.0,15.5,183.111,71.611,0.0,85.611,0.0,2.5,0.0,0.0,623.278,0.0,0.0,324.722,324.722,324.722,71.611,109.611,0.0,0.0,163.611,71.611,85.611,85.611,216.722,0.0,0.0,0.0
562,0.0,0.0,60.386,61.964,55.386,0.0,0.0,61.964,139.0,0.0,286.928,189.157,189.157,189.157,0.0,115.771,1.0,-115.771,0.0,0.0,0.0,0.0,73.386,193.157,0.0,0.0,75.964,0.0,60.386,38.193,0.0,742.132,0.0,0.0,286.928,286.928,286.928,0.0,99.964,115.771,0.0,115.771,61.964,75.964,75.964,116.964,0.0,0.0,0.0
563,1470.0,1470.0,5.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,1633.0,23.0,23.0,23.0,0.0,816.5,1.0,-816.5,811.5,0.0,0.0,0.0,18.0,838.5,100.0,100.0,14.0,724.5,5.0,0.0,0.0,0.0,0.0,0.0,1633.0,1633.0,1633.0,0.0,38.0,5.0,0.0,816.5,0.0,14.0,14.0,1525.0,0.0,0.0,0.0
570,0.0,0.0,92.652,142.63,87.652,0.0,0.0,142.63,139.0,0.0,448.261,285.956,285.956,285.956,0.0,180.304,1.0,-180.304,0.0,0.0,0.0,0.0,105.652,289.956,1339.065,1339.065,156.63,0.0,92.652,54.326,0.0,0.0,0.0,0.0,448.261,448.261,448.261,0.0,180.63,180.304,0.0,180.304,142.63,156.63,156.63,197.63,0.0,0.0,0.0
571,0.0,0.0,2.5,0.0,-2.5,0.0,0.0,0.0,139.0,371.25,534.25,15.5,15.5,15.5,0.0,268.375,1.0,-268.375,268.375,371.25,371.25,0.0,15.5,287.875,827.5,827.5,14.0,176.375,2.5,0.0,0.0,0.0,0.0,0.0,534.25,534.25,534.25,0.0,38.0,0.0,0.0,268.375,0.0,14.0,14.0,426.25,0.0,0.0,0.0
575,0.0,0.0,73.25,138.75,68.25,0.0,0.0,49.5,139.0,0.0,351.25,227.75,227.75,227.75,89.25,141.5,1.0,-141.5,0.0,0.0,0.0,0.0,86.25,231.75,1292.5,1203.25,152.75,0.0,73.25,0.0,0.0,0.0,0.0,89.25,351.25,351.25,351.25,0.0,87.5,141.5,0.0,141.5,138.75,152.75,152.75,193.75,0.0,0.0,0.0
576,1370.0,1370.0,5.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,1533.0,23.0,23.0,23.0,0.0,766.5,1.0,-766.5,761.5,0.0,0.0,0.0,18.0,788.5,0.0,0.0,14.0,674.5,5.0,0.0,0.0,100.0,0.0,0.0,1533.0,1533.0,1533.0,0.0,38.0,5.0,0.0,766.5,0.0,14.0,14.0,1425.0,0.0,0.0,0.0
578,0.0,0.0,48.695,65.083,43.695,0.0,0.0,0.388,139.003,0.0,228.474,154.084,154.084,154.084,64.695,92.389,1.0,-92.389,0.0,0.0,0.0,0.0,61.695,158.085,64.695,0.0,79.083,0.0,48.695,0.0,0.0,687.584,0.0,64.695,228.474,228.474,228.474,0.0,38.388,92.389,0.0,92.389,65.083,79.083,79.083,120.084,0.0,0.0,0.0
589,119.0,119.0,103.0,109.0,98.0,0.0,0.0,109.0,139.0,0.0,500.0,317.0,317.0,317.0,0.0,201.0,1.0,-201.0,0.0,0.0,0.0,0.0,116.0,321.0,1233.0,1233.0,123.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0,147.0,201.0,0.0,201.0,109.0,123.0,123.0,283.0,0.0,0.0,0.0
592,0.0,0.0,5.0,0.0,0.0,0.0,1470.0,0.0,139.0,0.0,1633.0,23.0,23.0,23.0,0.0,816.5,1.0,-816.5,811.5,0.0,0.0,0.0,18.0,838.5,100.0,100.0,14.0,724.5,5.0,0.0,1470.0,0.0,0.0,0.0,1633.0,1633.0,1633.0,0.0,38.0,5.0,0.0,816.5,0.0,14.0,14.0,55.0,0.0,0.0,0.0
595,0.0,0.0,103.0,109.0,98.0,0.0,119.0,109.0,139.0,0.0,500.0,317.0,317.0,317.0,0.0,201.0,1.0,-201.0,0.0,0.0,0.0,0.0,116.0,321.0,1233.0,1233.0,123.0,0.0,103.0,0.0,119.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0,147.0,201.0,0.0,201.0,109.0,123.0,123.0,164.0,0.0,0.0,0.0
596,0.0,0.0,88.125,79.25,83.125,0.0,0.0,79.25,139.0,104.125,425.625,272.375,272.375,272.375,0.0,171.25,1.0,-171.25,0.0,104.125,104.125,0.0,101.125,276.375,1203.25,1203.25,93.25,0.0,88.125,0.0,0.0,0.0,0.0,0.0,425.625,425.625,425.625,0.0,117.25,171.25,0.0,171.25,79.25,93.25,93.25,238.375,0.0,0.0,0.0
599,0.0,0.0,5.0,0.0,0.0,0.0,1370.0,0.0,139.0,0.0,1533.0,23.0,23.0,23.0,0.0,766.5,1.0,-766.5,761.5,0.0,0.0,0.0,18.0,788.5,0.0,0.0,14.0,674.5,5.0,0.0,1370.0,100.0,0.0,0.0,1533.0,1533.0,1533.0,0.0,38.0,5.0,0.0,766.5,0.0,14.0,14.0,55.0,0.0,0.0,0.0
602,0.0,0.0,0.0,392.375,-5.0,0.0,0.0,1218.125,139.0,0.0,1773.5,8.0,8.0,8.0,-825.75,889.25,1.0,-889.25,894.25,0.0,0.0,0.0,13.0,906.25,1206.125,2031.875,406.375,0.0,0.0,420.875,0.0,0.0,0.0,-825.75,1773.5,1773.5,1773.5,0.0,1256.125,-5.0,0.0,889.25,392.375,406.375,406.375,447.375,0.0,0.0,0.0
603,0.0,0.0,0.0,220.071,-5.0,0.0,0.0,701.214,139.0,0.0,1084.286,8.0,8.0,8.0,-481.143,544.643,1.0,-544.643,549.643,0.0,0.0,0.0,13.0,561.643,0.0,481.143,234.071,0.0,0.0,248.571,0.0,689.214,0.0,-481.143,1084.286,1084.286,1084.286,0.0,739.214,-5.0,0.0,544.643,220.071,234.071,234.071,275.071,0.0,0.0,0.0
604,1206.125,1206.125,0.0,392.375,-5.0,0.0,0.0,2424.25,139.0,0.0,4185.75,8.0,8.0,8.0,-2031.875,2095.375,1.0,-2095.375,2100.375,0.0,0.0,0.0,13.0,2112.375,0.0,2031.875,406.375,0.0,0.0,420.875,0.0,0.0,0.0,-2031.875,4185.75,4185.75,4185.75,0.0,2462.25,-5.0,0.0,2095.375,392.375,406.375,406.375,1653.5,0.0,0.0,0.0
605,85.676,85.676,69.676,42.351,64.676,0.0,0.0,42.351,139.0,0.0,333.378,217.027,217.027,217.027,0.0,134.351,1.0,-134.351,0.0,0.0,0.0,0.0,82.676,221.027,0.0,0.0,56.351,0.0,69.676,0.0,0.0,699.811,0.0,0.0,333.378,333.378,333.378,0.0,80.351,134.351,0.0,134.351,42.351,56.351,56.351,183.027,0.0,0.0,0.0
610,0.0,0.0,69.676,42.351,64.676,0.0,85.676,42.351,139.0,0.0,333.378,217.027,217.027,217.027,0.0,134.351,1.0,-134.351,0.0,0.0,0.0,0.0,82.676,221.027,0.0,0.0,56.351,0.0,69.676,0.0,85.676,699.811,0.0,0.0,333.378,333.378,333.378,0.0,80.351,134.351,0.0,134.351,42.351,56.351,56.351,97.351,0.0,0.0,0.0
611,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,2220.667,139.0,1075.333,3459.0,8.0,8.0,8.0,-2220.667,1732.0,1.0,-1732.0,1737.0,1075.333,1075.333,0.0,13.0,1749.0,0.0,2220.667,14.0,0.0,0.0,580.667,0.0,0.0,0.0,-2220.667,3459.0,3459.0,3459.0,0.0,2258.667,-5.0,0.0,1732.0,0.0,14.0,14.0,1130.333,0.0,0.0,0.0
612,0.0,0.0,59.476,21.952,54.476,0.0,0.0,21.952,139.0,75.476,282.381,186.429,186.429,186.429,0.0,113.952,1.0,-113.952,0.0,75.476,75.476,0.0,72.476,190.429,0.0,0.0,35.952,0.0,59.476,0.0,0.0,687.571,0.0,0.0,282.381,282.381,282.381,0.0,59.952,113.952,0.0,113.952,21.952,35.952,35.952,152.429,0.0,0.0,0.0
614,0.0,0.0,70.132,172.658,65.132,0.0,0.0,0.0,139.0,0.0,335.658,218.395,218.395,218.395,172.658,135.263,1.0,-135.263,0.0,0.0,0.0,0.0,83.132,222.395,1526.737,1354.079,186.658,0.0,70.132,129.395,0.0,0.0,0.0,0.0,335.658,335.658,335.658,172.658,210.658,135.263,0.0,135.263,172.658,186.658,186.658,227.658,0.0,0.0,0.0
615,1200.125,1200.125,-2.667,393.042,-7.667,0.0,0.0,2412.25,139.0,0.0,4168.417,0.0,0.0,0.0,-2019.208,2088.042,1.0,-2088.042,2098.375,0.0,0.0,0.0,10.333,2102.375,0.0,2019.208,407.042,0.0,-2.667,416.208,0.0,0.0,0.0,-2019.208,4168.417,4168.417,4168.417,0.0,2450.25,-10.333,0.0,2088.042,393.042,407.042,407.042,1648.167,0.0,0.0,0.0
616,0.0,0.0,-2.667,393.042,-7.667,0.0,0.0,1212.125,139.0,0.0,1768.167,0.0,0.0,0.0,-819.083,887.917,1.0,-887.917,898.25,0.0,0.0,0.0,10.333,902.25,1200.125,2019.208,407.042,0.0,-2.667,416.208,0.0,0.0,0.0,-819.083,1768.167,1768.167,1768.167,0.0,1250.125,-10.333,0.0,887.917,393.042,407.042,407.042,448.042,0.0,0.0,0.0
617,0.0,0.0,50.507,74.536,45.507,0.0,0.0,0.0,139.0,0.0,237.536,159.522,159.522,159.522,74.536,96.014,1.0,-96.014,0.0,0.0,0.0,0.0,63.507,163.522,74.536,0.0,88.536,0.0,50.507,70.522,0.0,745.725,0.0,0.0,237.536,237.536,237.536,74.536,112.536,96.014,0.0,96.014,74.536,88.536,88.536,129.536,0.0,0.0,0.0
619,0.0,0.0,-2.667,221.595,-7.667,0.0,0.0,697.786,139.0,0.0,1082.381,0.0,0.0,0.0,-476.19,545.024,1.0,-545.024,555.357,0.0,0.0,0.0,10.333,559.357,0.0,476.19,235.595,0.0,-2.667,244.762,0.0,685.786,0.0,-476.19,1082.381,1082.381,1082.381,0.0,735.786,-10.333,0.0,545.024,221.595,235.595,235.595,276.595,0.0,0.0,0.0
621,0.0,0.0,-2.667,0.0,-7.667,0.0,0.0,2192.222,139.0,1069.111,3424.333,0.0,0.0,0.0,-2192.222,1716.0,1.0,-1716.0,1726.333,1069.111,1069.111,0.0,10.333,1730.333,0.0,2192.222,14.0,0.0,-2.667,568.222,0.0,0.0,0.0,-2192.222,3424.333,3424.333,3424.333,0.0,2230.222,-10.333,0.0,1716.0,0.0,14.0,14.0,1124.111,0.0,0.0,0.0
622,1146.0,1146.0,0.0,212.0,-5.0,0.0,0.0,1342.0,139.0,0.0,2863.0,8.0,8.0,8.0,-1130.0,1434.0,1.0,-1434.0,1439.0,0.0,0.0,0.0,13.0,1451.0,0.0,1130.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,-1130.0,2863.0,2863.0,2863.0,0.0,1380.0,-5.0,0.0,1434.0,212.0,226.0,226.0,1413.0,0.0,0.0,0.0
623,0.0,0.0,0.0,212.0,-5.0,0.0,481.0,677.0,139.0,0.0,1533.0,8.0,8.0,8.0,-465.0,769.0,1.0,-769.0,774.0,0.0,0.0,0.0,13.0,786.0,665.0,1130.0,226.0,0.0,0.0,0.0,481.0,0.0,0.0,-465.0,1533.0,1533.0,1533.0,0.0,715.0,-5.0,0.0,769.0,212.0,226.0,226.0,267.0,0.0,0.0,0.0
625,0.0,0.0,2.5,0.0,-2.5,0.0,0.0,0.0,139.0,233.333,396.333,15.5,15.5,15.5,0.0,199.417,1.0,-199.417,199.417,233.333,233.333,0.0,15.5,218.917,0.0,0.0,14.0,107.417,2.5,0.0,0.0,551.667,0.0,0.0,396.333,396.333,396.333,0.0,38.0,0.0,0.0,199.417,0.0,14.0,14.0,288.333,0.0,0.0,0.0
626,0.0,0.0,0.0,145.5,-5.0,0.0,348.0,477.5,139.0,0.0,1134.0,8.0,8.0,8.0,-332.0,569.5,1.0,-569.5,574.5,0.0,0.0,0.0,13.0,586.5,0.0,332.0,159.5,0.0,0.0,0.0,348.0,465.5,0.0,-332.0,1134.0,1134.0,1134.0,0.0,515.5,-5.0,0.0,569.5,145.5,159.5,159.5,200.5,0.0,0.0,0.0
629,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,564.167,139.0,523.167,1250.333,8.0,8.0,8.0,-564.167,627.667,1.0,-627.667,632.667,523.167,523.167,0.0,13.0,644.667,552.167,1116.333,14.0,0.0,0.0,28.5,0.0,0.0,0.0,-564.167,1250.333,1250.333,1250.333,0.0,602.167,-5.0,0.0,627.667,0.0,14.0,14.0,578.167,0.0,0.0,0.0
630,0.0,0.0,0.0,0.0,-5.0,0.0,57.0,535.667,139.0,494.667,1250.333,8.0,8.0,8.0,-535.667,627.667,1.0,-627.667,632.667,494.667,494.667,0.0,13.0,644.667,523.667,1059.333,14.0,0.0,0.0,0.0,57.0,0.0,0.0,-535.667,1250.333,1250.333,1250.333,0.0,573.667,-5.0,0.0,627.667,0.0,14.0,14.0,549.667,0.0,0.0,0.0
633,552.167,552.167,0.0,0.0,-5.0,0.0,0.0,1116.333,139.0,523.167,2354.667,8.0,8.0,8.0,-1116.333,1179.833,1.0,-1179.833,1184.833,523.167,523.167,0.0,13.0,1196.833,0.0,1116.333,14.0,0.0,0.0,28.5,0.0,0.0,0.0,-1116.333,2354.667,2354.667,2354.667,0.0,1154.333,-5.0,0.0,1179.833,0.0,14.0,14.0,1130.333,0.0,0.0,0.0
635,580.667,580.667,0.0,0.0,-5.0,0.0,0.0,1059.333,139.0,494.667,2297.667,8.0,8.0,8.0,-1059.333,1151.333,1.0,-1151.333,1156.333,494.667,494.667,0.0,13.0,1168.333,0.0,1059.333,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-1059.333,2297.667,2297.667,2297.667,0.0,1097.333,-5.0,0.0,1151.333,0.0,14.0,14.0,1130.333,0.0,0.0,0.0
636,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,426.125,139.0,385.125,974.25,8.0,8.0,8.0,-426.125,489.625,1.0,-489.625,494.625,385.125,385.125,0.0,13.0,506.625,0.0,426.125,14.0,0.0,0.0,28.5,0.0,414.125,0.0,-426.125,974.25,974.25,974.25,0.0,464.125,-5.0,0.0,489.625,0.0,14.0,14.0,440.125,0.0,0.0,0.0
637,0.0,0.0,0.0,0.0,-5.0,0.0,57.0,404.75,139.0,363.75,988.5,8.0,8.0,8.0,-404.75,496.75,1.0,-496.75,501.75,363.75,363.75,0.0,13.0,513.75,0.0,404.75,14.0,0.0,0.0,0.0,57.0,392.75,0.0,-404.75,988.5,988.5,988.5,0.0,442.75,-5.0,0.0,496.75,0.0,14.0,14.0,418.75,0.0,0.0,0.0
638,0.0,0.0,0.0,212.0,-5.0,0.0,1146.0,1342.0,139.0,0.0,2863.0,8.0,8.0,8.0,-1130.0,1434.0,1.0,-1434.0,1439.0,0.0,0.0,0.0,13.0,1451.0,0.0,1130.0,226.0,0.0,0.0,0.0,1146.0,0.0,0.0,-1130.0,2863.0,2863.0,2863.0,0.0,1380.0,-5.0,0.0,1434.0,212.0,226.0,226.0,267.0,0.0,0.0,0.0
639,1485.0,1485.0,2.5,0.0,-2.5,0.0,0.0,0.0,139.0,0.0,1648.0,15.5,15.5,15.5,0.0,825.25,1.0,-825.25,825.25,0.0,0.0,0.0,15.5,844.75,85.0,85.0,14.0,733.25,2.5,0.0,0.0,0.0,0.0,0.0,1648.0,1648.0,1648.0,0.0,38.0,0.0,0.0,825.25,0.0,14.0,14.0,1540.0,0.0,0.0,0.0
640,665.0,665.0,0.0,212.0,-5.0,0.0,481.0,1342.0,139.0,0.0,2863.0,8.0,8.0,8.0,-1130.0,1434.0,1.0,-1434.0,1439.0,0.0,0.0,0.0,13.0,1451.0,0.0,1130.0,226.0,0.0,0.0,0.0,481.0,0.0,0.0,-1130.0,2863.0,2863.0,2863.0,0.0,1380.0,-5.0,0.0,1434.0,212.0,226.0,226.0,932.0,0.0,0.0,0.0
641,0.0,0.0,0.0,0.0,-5.0,0.0,580.667,1059.333,139.0,494.667,2297.667,8.0,8.0,8.0,-1059.333,1151.333,1.0,-1151.333,1156.333,494.667,494.667,0.0,13.0,1168.333,0.0,1059.333,14.0,0.0,0.0,0.0,580.667,0.0,0.0,-1059.333,2297.667,2297.667,2297.667,0.0,1097.333,-5.0,0.0,1151.333,0.0,14.0,14.0,549.667,0.0,0.0,0.0
642,523.667,523.667,0.0,0.0,-5.0,0.0,57.0,1059.333,139.0,494.667,2297.667,8.0,8.0,8.0,-1059.333,1151.333,1.0,-1151.333,1156.333,494.667,494.667,0.0,13.0,1168.333,0.0,1059.333,14.0,0.0,0.0,0.0,57.0,0.0,0.0,-1059.333,2297.667,2297.667,2297.667,0.0,1097.333,-5.0,0.0,1151.333,0.0,14.0,14.0,1073.333,0.0,0.0,0.0
647,0.0,0.0,64.25,143.25,59.25,0.0,0.0,0.0,139.0,0.0,306.25,200.75,200.75,200.75,143.25,123.5,1.0,-123.5,0.0,0.0,0.0,0.0,77.25,204.75,1315.0,1171.75,157.25,0.0,64.25,0.0,0.0,0.0,0.0,111.75,306.25,306.25,306.25,31.5,69.5,123.5,0.0,123.5,143.25,157.25,157.25,198.25,0.0,0.0,0.0
652,0.0,0.0,48.626,65.133,43.626,0.0,0.0,0.0,138.999,0.0,228.132,153.879,153.879,153.879,65.133,92.253,1.0,-92.253,0.0,0.0,0.0,0.0,61.626,157.879,65.133,0.0,79.133,0.0,48.626,0.0,0.0,687.421,0.0,64.879,228.132,228.132,228.132,0.253,38.253,92.253,0.0,92.253,65.133,79.133,79.133,120.132,0.0,0.0,0.0
654,1400.0,1400.0,2.5,0.0,-2.5,0.0,0.0,0.0,139.0,0.0,1563.0,15.5,15.5,15.5,0.0,782.75,1.0,-782.75,782.75,0.0,0.0,0.0,15.5,802.25,0.0,0.0,14.0,690.75,2.5,0.0,0.0,85.0,0.0,0.0,1563.0,1563.0,1563.0,0.0,38.0,0.0,0.0,782.75,0.0,14.0,14.0,1455.0,0.0,0.0,0.0
656,0.0,0.0,63.565,139.826,58.565,0.0,0.0,0.0,139.0,0.0,302.826,198.696,198.696,198.696,139.826,122.13,1.0,-122.13,0.0,0.0,0.0,0.0,76.565,202.696,1290.348,1150.522,153.826,30.13,63.565,0.0,0.0,0.0,0.0,139.826,302.826,302.826,302.826,0.0,38.0,122.13,0.0,122.13,139.826,153.826,153.826,194.826,0.0,0.0,0.0
659,213.783,213.783,98.261,99.522,93.261,0.0,0.0,0.0,139.0,0.0,476.304,302.783,302.783,302.783,99.522,191.522,1.0,-191.522,0.0,0.0,0.0,0.0,111.261,306.783,1256.696,1157.174,113.522,0.0,98.261,0.0,0.0,0.0,0.0,0.0,476.304,476.304,476.304,99.522,137.522,191.522,0.0,191.522,99.522,113.522,113.522,368.304,0.0,0.0,0.0
661,0.0,0.0,98.261,99.522,93.261,0.0,213.783,0.0,139.0,0.0,476.304,302.783,302.783,302.783,99.522,191.522,1.0,-191.522,0.0,0.0,0.0,0.0,111.261,306.783,1256.696,1157.174,113.522,0.0,98.261,0.0,213.783,0.0,0.0,0.0,476.304,476.304,476.304,99.522,137.522,191.522,0.0,191.522,99.522,113.522,113.522,154.522,0.0,0.0,0.0
662,0.0,0.0,48.624,65.117,43.624,0.0,0.0,0.0,139.001,0.0,228.119,153.871,153.871,153.871,65.117,92.247,1.0,-92.247,0.0,0.0,0.0,0.0,61.624,157.871,65.117,0.0,79.118,0.247,48.624,0.0,0.0,687.33,0.0,65.117,228.119,228.119,228.119,0.0,38.0,92.247,0.0,92.247,65.117,79.118,79.118,120.118,0.0,0.0,0.0
667,124.769,124.769,68.59,40.18,63.59,0.0,0.0,0.0,139.0,0.0,327.949,213.769,213.769,213.769,40.18,132.18,1.0,-132.18,0.0,0.0,0.0,0.0,81.59,217.769,40.18,0.0,54.18,0.0,68.59,0.0,0.0,682.436,0.0,0.0,327.949,327.949,327.949,40.18,78.18,132.18,0.0,132.18,40.18,54.18,54.18,219.949,0.0,0.0,0.0
668,0.0,0.0,78.219,59.438,73.219,0.0,0.0,0.0,139.0,153.656,376.094,242.656,242.656,242.656,59.438,151.438,1.0,-151.438,0.0,153.656,153.656,0.0,91.219,246.656,1203.25,1143.812,73.438,0.0,78.219,0.0,0.0,0.0,0.0,0.0,376.094,376.094,376.094,59.438,97.438,151.438,0.0,151.438,59.438,73.438,73.438,268.094,0.0,0.0,0.0
669,0.0,0.0,68.59,40.18,63.59,0.0,124.769,0.0,139.0,0.0,327.949,213.769,213.769,213.769,40.18,132.18,1.0,-132.18,0.0,0.0,0.0,0.0,81.59,217.769,40.18,0.0,54.18,0.0,68.59,0.0,124.769,682.436,0.0,0.0,327.949,327.949,327.949,40.18,78.18,132.18,0.0,132.18,40.18,54.18,54.18,95.18,0.0,0.0,0.0
671,0.0,0.0,57.037,17.074,52.037,0.0,0.0,0.0,139.0,90.111,270.185,179.111,179.111,179.111,17.074,109.074,1.0,-109.074,0.0,90.111,90.111,0.0,70.037,183.111,17.074,0.0,31.074,0.0,57.037,0.0,0.0,677.815,0.0,0.0,270.185,270.185,270.185,17.074,55.074,109.074,0.0,109.074,17.074,31.074,31.074,162.185,0.0,0.0,0.0
688,584.727,584.727,152.546,0.0,147.546,0.0,0.0,0.0,139.0,0.0,747.727,465.636,465.636,465.636,0.0,300.091,1.0,-300.091,0.0,0.0,0.0,0.0,165.546,469.636,985.273,985.273,14.0,208.091,152.546,0.0,0.0,0.0,0.0,0.0,747.727,747.727,747.727,0.0,38.0,300.091,0.0,300.091,0.0,14.0,14.0,639.727,0.0,0.0,0.0
690,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,478.667,139.0,494.667,1136.333,8.0,8.0,8.0,-478.667,570.667,1.0,-570.667,575.667,494.667,494.667,0.0,13.0,587.667,580.667,1059.333,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-478.667,1136.333,1136.333,1136.333,0.0,516.667,-5.0,0.0,570.667,0.0,14.0,14.0,549.667,0.0,0.0,0.0
