,efm,reaction,dq/dKeq,dlnq/dlnKeq,dmu/dKeq,dlnmu/dlnKeq
8429,1297,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8430,1306,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8431,1306,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8432,1306,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8433,1306,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8434,1306,R12r,-1.44e-04,-1.93e-05,6.39e-08,1.92e-05
8435,1306,R13r,-2.90e-05,-6.10e-06,1.28e-08,6.07e-06
8436,1306,R14r,-1.25e-05,-6.48e-07,5.53e-09,6.44e-07
8437,1306,R15r,6.64e-06,1.43e-05,-2.94e-09,-1.43e-05
8438,1306,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8439,1306,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8440,1306,R23r,-1.58e+00,-6.72e-03,7.00e-04,6.68e-03
8441,1306,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8442,1306,R25,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8443,1306,R26r,-9.60e-03,-2.89e-04,4.25e-06,2.87e-04
8444,1306,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8445,1306,R54ra,-6.83e+01,-8.88e-03,3.02e-02,8.83e-03
8446,1306,R54rb,-6.86e-07,-1.09e-04,3.04e-10,1.09e-04
8447,1306,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8448,1306,R61r,-8.53e-01,-4.70e-04,3.78e-04,4.68e-04
8449,1306,R7ra,-2.85e+00,-1.45e-02,1.26e-03,1.44e-02
8450,1306,R7rb,-1.24e-04,-5.18e-03,5.48e-08,5.15e-03
8451,1306,R7rc,-7.66e-01,-7.10e-03,3.40e-04,7.06e-03
8452,1306,R8r,-2.43e-02,-4.91e-03,1.08e-05,4.88e-03
8453,1306,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8454,1306,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8455,1306,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8456,1306,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8457,1312,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8458,1312,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8459,1312,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8460,1312,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8461,1312,R12r,-1.97e-04,-2.00e-05,5.04e-08,1.99e-05
8462,1312,R13r,-3.45e-05,-5.51e-06,8.84e-09,5.49e-06
8463,1312,R14r,-6.48e-05,-2.55e-06,1.66e-08,2.54e-06
8464,1312,R15r,4.89e-05,8.02e-05,-1.25e-08,-7.98e-05
8465,1312,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8466,1312,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8467,1312,R23r,-7.59e-03,-2.45e-05,1.95e-06,2.44e-05
8468,1312,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8469,1312,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8470,1312,R28r,1.55e-04,3.20e-05,-3.97e-08,-3.19e-05
8471,1312,R29r,1.38e+00,3.70e-06,-3.54e-04,-3.68e-06
8472,1312,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8473,1312,R54ra,-1.54e+02,-1.53e-02,3.96e-02,1.52e-02
8474,1312,R54rb,-7.31e-06,-8.86e-04,1.88e-09,8.82e-04
8475,1312,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8476,1312,R61r,-9.13e+00,-3.83e-03,2.34e-03,3.81e-03
8477,1312,R7ra,-6.02e+00,-2.33e-02,1.54e-03,2.32e-02
8478,1312,R7rb,-1.19e-04,-3.78e-03,3.04e-08,3.76e-03
8479,1312,R7rc,-5.84e-01,-4.11e-03,1.50e-04,4.09e-03
8480,1312,R8r,-1.85e-02,-2.83e-03,4.73e-06,2.82e-03
8481,1312,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8482,1312,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8483,1312,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8484,1313,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8485,1313,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8486,1313,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8487,1313,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8488,1313,R12r,-1.57e-05,-9.10e-05,8.46e-06,7.28e-05
8489,1313,R13r,-4.54e-06,-4.15e-05,2.45e-06,3.32e-05
8490,1313,R14r,-8.01e-06,-1.80e-05,4.33e-06,1.44e-05
8491,1313,R15r,6.66e-06,6.24e-04,-3.59e-06,-4.99e-04
8492,1313,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8493,1313,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8494,1313,R23r,-1.97e-03,-3.63e-04,1.06e-03,2.91e-04
8495,1313,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8496,1313,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8497,1313,R28r,1.50e-04,1.77e-03,-8.08e-05,-1.42e-03
8498,1313,R29r,6.29e+00,9.60e-04,-3.39e+00,-7.68e-04
8499,1313,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8500,1313,R53r,-2.77e-08,-1.42e-03,1.49e-08,1.14e-03
8501,1313,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8502,1313,R61r,-1.55e-02,-3.71e-04,8.36e-03,2.97e-04
8503,1313,R7ra,-1.72e-01,-3.80e-02,9.28e-02,3.04e-02
8504,1313,R7rb,-4.81e-06,-8.75e-03,2.60e-06,7.00e-03
8505,1313,R7rc,-8.67e-02,-3.49e-02,4.68e-02,2.79e-02
8506,1313,R8r,-2.11e-03,-1.85e-02,1.14e-03,1.48e-02
8507,1313,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8508,1313,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8509,1313,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8510,1313,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8511,1313,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8512,1314,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8513,1314,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8514,1314,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8515,1314,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8516,1314,R11r,-1.15e-04,-1.15e-05,2.87e-08,1.15e-05
8517,1314,R12r,-1.82e-04,-1.83e-05,4.56e-08,1.82e-05
8518,1314,R13r,-1.74e-05,-2.75e-06,4.36e-09,2.74e-06
8519,1314,R14r,-6.31e-05,-2.46e-06,1.58e-08,2.45e-06
8520,1314,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8521,1314,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8522,1314,R23r,-7.80e-03,-2.49e-05,1.95e-06,2.48e-05
8523,1314,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8524,1314,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8525,1314,R28r,1.82e-04,3.73e-05,-4.56e-08,-3.71e-05
8526,1314,R29r,1.76e+00,4.64e-06,-4.39e-04,-4.62e-06
8527,1314,R2r,4.55e-04,1.00e-05,-1.14e-07,-9.98e-06
8528,1314,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8529,1314,R54ra,-1.56e+02,-1.53e-02,3.91e-02,1.52e-02
8530,1314,R54rb,-7.43e-06,-8.89e-04,1.86e-09,8.85e-04
8531,1314,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8532,1314,R61r,-9.25e+00,-3.83e-03,2.31e-03,3.81e-03
8533,1314,R7ra,-6.11e+00,-2.34e-02,1.53e-03,2.33e-02
8534,1314,R7rb,-1.22e-04,-3.82e-03,3.04e-08,3.81e-03
8535,1314,R7rc,-5.98e-01,-4.16e-03,1.50e-04,4.14e-03
8536,1314,R8r,-1.89e-02,-2.87e-03,4.74e-06,2.85e-03
8537,1314,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8538,1314,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8539,1314,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8540,1316,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8541,1316,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8542,1316,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8543,1316,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8544,1316,R11r,-2.23e-04,-1.16e-04,1.45e-06,1.14e-04
8545,1316,R12r,-3.22e-04,-1.67e-04,2.08e-06,1.64e-04
8546,1316,R13r,-1.13e-04,-9.22e-05,7.30e-07,9.02e-05
8547,1316,R14r,-4.78e-05,-9.64e-06,3.10e-07,9.43e-06
8548,1316,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8549,1316,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8550,1316,R23r,-8.24e-03,-1.36e-04,5.34e-05,1.33e-04
8551,1316,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8552,1316,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8553,1316,R28r,1.71e-06,1.81e-06,-1.11e-08,-1.77e-06
8554,1316,R29r,5.48e-03,7.50e-08,-3.55e-05,-7.34e-08
8555,1316,R2r,1.07e-03,1.22e-04,-6.93e-06,-1.19e-04
8556,1316,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8557,1316,R54ra,-1.61e+01,-8.14e-03,1.04e-01,7.96e-03
8558,1316,R54rb,-1.39e-07,-8.59e-05,8.98e-10,8.40e-05
8559,1316,R55a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8560,1316,R55b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8561,1316,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8562,1316,R61r,-2.95e-01,-6.32e-04,1.91e-03,6.18e-04
8563,1316,R7ra,-9.22e-01,-1.83e-02,5.98e-03,1.79e-02
8564,1316,R7rb,-3.15e-05,-5.13e-03,2.04e-07,5.02e-03
8565,1316,R7rc,-1.93e-01,-6.97e-03,1.25e-03,6.81e-03
8566,1316,R8r,-5.65e-03,-4.43e-03,3.66e-05,4.33e-03
8567,1316,R91,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8568,1316,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8569,1316,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8570,1316,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8571,1316,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8572,1319,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8573,1319,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8574,1319,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8575,1319,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8576,1319,R12r,-4.80e-05,-9.49e-05,3.99e-06,8.75e-05
8577,1319,R13r,-1.07e-05,-3.32e-05,8.86e-07,3.06e-05
8578,1319,R14r,-1.83e-05,-1.40e-05,1.52e-06,1.29e-05
8579,1319,R15r,1.41e-05,4.51e-04,-1.17e-06,-4.16e-04
8580,1319,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8581,1319,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8582,1319,R23r,-3.33e-03,-2.09e-04,2.77e-04,1.93e-04
8583,1319,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8584,1319,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8585,1319,R28r,2.00e-04,8.06e-04,-1.66e-05,-7.43e-04
8586,1319,R29r,4.44e+00,2.31e-04,-3.69e-01,-2.13e-04
8587,1319,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8588,1319,R53r,-1.34e-09,-2.35e-05,1.11e-10,2.16e-05
8589,1319,R54ra,-1.53e+01,-2.93e-02,1.27e+00,2.70e-02
8590,1319,R54rb,-6.21e-06,-1.46e-02,5.16e-07,1.35e-02
8591,1319,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8592,1319,R61r,-1.51e-01,-1.23e-03,1.25e-02,1.13e-03
8593,1319,R7ra,-6.86e-01,-5.17e-02,5.70e-02,4.76e-02
8594,1319,R7rb,-2.12e-05,-1.31e-02,1.76e-06,1.21e-02
8595,1319,R7rc,-1.98e-01,-2.71e-02,1.64e-02,2.50e-02
8596,1319,R8r,-5.38e-03,-1.60e-02,4.47e-04,1.48e-02
8597,1319,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8598,1319,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8599,1319,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8600,1319,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8601,1320,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8602,1320,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8603,1320,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8604,1320,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8605,1320,R11r,-7.80e-06,-4.40e-05,4.01e-06,3.54e-05
8606,1320,R12r,-1.30e-05,-7.32e-05,6.68e-06,5.89e-05
8607,1320,R13r,-2.88e-06,-2.55e-05,1.48e-06,2.05e-05
8608,1320,R14r,-1.09e-05,-2.39e-05,5.62e-06,1.92e-05
8609,1320,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8610,1320,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8611,1320,R23r,-1.96e-03,-3.51e-04,1.01e-03,2.83e-04
8612,1320,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8613,1320,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8614,1320,R28r,2.24e-04,2.57e-03,-1.15e-04,-2.07e-03
8615,1320,R29r,9.39e+00,1.39e-03,-4.82e+00,-1.12e-03
8616,1320,R2r,1.17e-04,1.45e-04,-6.03e-05,-1.17e-04
8617,1320,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8618,1320,R53r,-2.71e-08,-1.35e-03,1.39e-08,1.09e-03
8619,1320,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8620,1320,R61r,-1.63e-02,-3.78e-04,8.36e-03,3.04e-04
8621,1320,R7ra,-1.79e-01,-3.83e-02,9.17e-02,3.08e-02
8622,1320,R7rb,-5.04e-06,-8.88e-03,2.59e-06,7.15e-03
8623,1320,R7rc,-8.99e-02,-3.50e-02,4.61e-02,2.82e-02
8624,1320,R8r,-2.20e-03,-1.87e-02,1.13e-03,1.50e-02
8625,1320,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8626,1320,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8627,1320,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8628,1320,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8629,1320,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8630,1321,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8631,1321,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8632,1321,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8633,1321,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8634,1321,R11r,-3.99e-05,-1.24e-04,7.45e-06,1.09e-04
8635,1321,R12r,-6.15e-05,-1.90e-04,1.15e-05,1.68e-04
8636,1321,R13r,-1.87e-05,-9.10e-05,3.49e-06,8.03e-05
8637,1321,R14r,-1.74e-05,-2.09e-05,3.25e-06,1.84e-05
8638,1321,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8639,1321,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8640,1321,R23r,-3.20e-03,-3.15e-04,5.97e-04,2.78e-04
8641,1321,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8642,1321,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8643,1321,R28r,2.02e-06,1.27e-05,-3.76e-07,-1.12e-05
8644,1321,R29r,2.17e-02,1.77e-06,-4.05e-03,-1.56e-06
8645,1321,R2r,2.77e-04,1.88e-04,-5.17e-05,-1.66e-04
8646,1321,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8647,1321,R53r,-3.18e-09,-8.71e-05,5.93e-10,7.68e-05
8648,1321,R54ra,-3.67e+00,-1.10e-02,6.85e-01,9.74e-03
8649,1321,R54rb,-5.82e-07,-2.14e-03,1.09e-07,1.89e-03
8650,1321,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8651,1321,R61r,-3.77e-02,-4.81e-04,7.03e-03,4.24e-04
8652,1321,R7ra,-4.25e-01,-5.01e-02,7.93e-02,4.42e-02
8653,1321,R7rb,-1.41e-05,-1.37e-02,2.63e-06,1.21e-02
8654,1321,R7rc,-1.58e-01,-3.39e-02,2.95e-02,2.99e-02
8655,1321,R8r,-4.18e-03,-1.95e-02,7.80e-04,1.72e-02
8656,1321,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8657,1321,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8658,1321,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8659,1321,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8660,1321,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8661,1324,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8662,1324,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8663,1324,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8664,1324,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8665,1324,R11r,-7.15e-06,-3.40e-05,2.78e-06,2.82e-05
8666,1324,R12r,-1.22e-05,-5.77e-05,4.72e-06,4.79e-05
8667,1324,R13r,-2.23e-06,-1.66e-05,8.65e-07,1.38e-05
8668,1324,R14r,-1.31e-05,-2.40e-05,5.08e-06,2.00e-05
8669,1324,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8670,1324,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8671,1324,R23r,-2.98e-03,-4.50e-04,1.16e-03,3.74e-04
8672,1324,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8673,1324,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8674,1324,R28r,5.11e-04,4.94e-03,-1.98e-04,-4.10e-03
8675,1324,R29r,2.17e+01,2.71e-03,-8.43e+00,-2.25e-03
8676,1324,R2r,1.29e-04,1.34e-04,-5.01e-05,-1.11e-04
8677,1324,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8678,1324,R53r,-2.15e-08,-9.02e-04,8.34e-09,7.49e-04
8679,1324,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8680,1324,R61r,-2.47e-02,-4.82e-04,9.57e-03,4.00e-04
8681,1324,R7ra,-2.06e-01,-3.72e-02,8.00e-02,3.09e-02
8682,1324,R7rb,-5.90e-06,-8.77e-03,2.29e-06,7.28e-03
8683,1324,R7rc,-1.01e-01,-3.33e-02,3.93e-02,2.76e-02
8684,1324,R8r,-2.52e-03,-1.80e-02,9.80e-04,1.50e-02
8685,1324,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8686,1324,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8687,1324,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8688,1324,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8689,1325,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8690,1325,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8691,1325,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8692,1325,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8693,1325,R11r,-3.05e-05,-5.59e-05,2.20e-06,5.19e-05
8694,1325,R12r,-4.79e-05,-8.78e-05,3.45e-06,8.13e-05
8695,1325,R13r,-7.58e-06,-2.18e-05,5.46e-07,2.02e-05
8696,1325,R14r,-2.38e-05,-1.69e-05,1.71e-06,1.56e-05
8697,1325,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8698,1325,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8699,1325,R23r,-3.44e-03,-2.00e-04,2.48e-04,1.86e-04
8700,1325,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8701,1325,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8702,1325,R28r,2.34e-04,8.73e-04,-1.69e-05,-8.09e-04
8703,1325,R29r,5.16e+00,2.49e-04,-3.72e-01,-2.30e-04
8704,1325,R2r,2.23e-04,8.94e-05,-1.60e-05,-8.29e-05
8705,1325,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8706,1325,R53r,-1.25e-09,-2.03e-05,9.01e-11,1.88e-05
8707,1325,R54ra,-1.60e+01,-2.84e-02,1.15e+00,2.64e-02
8708,1325,R54rb,-6.15e-06,-1.34e-02,4.43e-07,1.24e-02
8709,1325,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8710,1325,R61r,-1.69e-01,-1.28e-03,1.22e-02,1.18e-03
8711,1325,R7ra,-7.35e-01,-5.12e-02,5.29e-02,4.75e-02
8712,1325,R7rb,-2.28e-05,-1.30e-02,1.64e-06,1.21e-02
8713,1325,R7rc,-2.08e-01,-2.63e-02,1.50e-02,2.44e-02
8714,1325,R8r,-5.67e-03,-1.56e-02,4.08e-04,1.45e-02
8715,1325,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8716,1325,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8717,1325,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8718,1325,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8719,1327,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8720,1327,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8721,1327,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8722,1327,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8723,1327,R12r,-1.68e-05,-8.19e-05,6.81e-06,6.77e-05
8724,1327,R13r,-4.36e-06,-3.33e-05,1.76e-06,2.76e-05
8725,1327,R14r,-9.67e-06,-1.82e-05,3.91e-06,1.51e-05
8726,1327,R15r,8.49e-06,6.67e-04,-3.43e-06,-5.51e-04
8727,1327,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8728,1327,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8729,1327,R23r,-2.94e-03,-4.55e-04,1.19e-03,3.76e-04
8730,1327,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8731,1327,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8732,1327,R28r,4.38e-04,4.33e-03,-1.77e-04,-3.58e-03
8733,1327,R29r,1.87e+01,2.39e-03,-7.55e+00,-1.97e-03
8734,1327,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8735,1327,R53r,-2.18e-08,-9.38e-04,8.81e-09,7.76e-04
8736,1327,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8737,1327,R61r,-2.39e-02,-4.79e-04,9.67e-03,3.96e-04
8738,1327,R7ra,-1.99e-01,-3.69e-02,8.07e-02,3.05e-02
8739,1327,R7rb,-5.67e-06,-8.63e-03,2.29e-06,7.14e-03
8740,1327,R7rc,-9.82e-02,-3.31e-02,3.97e-02,2.73e-02
8741,1327,R8r,-2.44e-03,-1.79e-02,9.86e-04,1.48e-02
8742,1327,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8743,1327,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8744,1327,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8745,1327,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8746,1344,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8747,1344,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8748,1344,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8749,1344,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8750,1344,R11r,-1.16e-04,-1.28e-05,3.47e-08,1.27e-05
8751,1344,R12r,-1.83e-04,-2.01e-05,5.48e-08,2.00e-05
8752,1344,R13r,-1.76e-05,-3.05e-06,5.28e-09,3.03e-06
8753,1344,R14r,-6.42e-05,-2.74e-06,1.93e-08,2.72e-06
8754,1344,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8755,1344,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8756,1344,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8757,1344,R23r,-5.53e-03,-1.93e-05,1.66e-06,1.92e-05
8758,1344,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8759,1344,R2r,4.66e-04,1.12e-05,-1.40e-07,-1.12e-05
8760,1344,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8761,1344,R54ra,-1.42e+02,-1.52e-02,4.26e-02,1.51e-02
8762,1344,R54rb,-6.60e-06,-8.64e-04,1.98e-09,8.60e-04
8763,1344,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8764,1344,R61r,-8.37e+00,-3.79e-03,2.51e-03,3.78e-03
8765,1344,R7ra,-5.46e+00,-2.29e-02,1.64e-03,2.28e-02
8766,1344,R7rb,-9.89e-05,-3.40e-03,2.96e-08,3.39e-03
8767,1344,R7rc,-4.94e-01,-3.76e-03,1.48e-04,3.74e-03
8768,1344,R8r,-1.56e-02,-2.58e-03,4.66e-06,2.57e-03
8769,1344,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8770,1344,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8771,1344,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8772,1348,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8773,1348,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8774,1348,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8775,1348,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8776,1348,R11r,-4.04e-05,-1.24e-04,7.45e-06,1.10e-04
8777,1348,R12r,-6.22e-05,-1.91e-04,1.15e-05,1.69e-04
8778,1348,R13r,-1.89e-05,-9.16e-05,3.49e-06,8.09e-05
